qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT2G43745	CP087127.2	100	1313	0	0	1	1313	21296234	21297546	0	2425	GCA_020911765.2_ASM2091176v2_genomic
AT2G43745	CP086745.1	99.924	1313	1	0	1	1313	18036206	18037518	0	2420	GCA_024498495.1_ASM2449849v1_genomic
AT2G43745	CM046289.1	100	1313	0	0	1	1313	17945368	17946680	0	2425	GCA_025388435.1_AtA1-141.20181003_genomic
AT2G43745	CM072658.1	100	1313	0	0	1	1313	20627524	20628836	0	2425	GCA_036926925.1_ASM3692692v1_genomic
AT2G43745	CM072638.1	100	1313	0	0	1	1313	20064613	20065925	0	2425	GCA_036926965.1_ASM3692696v1_genomic
AT2G43745	CM072653.1	100	1313	0	0	1	1313	20346473	20347785	0	2425	GCA_036926975.1_ASM3692697v1_genomic
AT2G43745	CM072643.1	94.349	407	16	4	913	1313	18837825	18838230	1.69e-175	617	GCA_036927025.1_ASM3692702v1_genomic
AT2G43745	CM072648.1	94.349	407	16	4	913	1313	18188020	18188425	1.66e-175	617	GCA_036927045.1_ASM3692704v1_genomic
AT2G43745	CM072628.1	100	1313	0	0	1	1313	19508584	19509896	0	2425	GCA_036927085.1_ASM3692708v1_genomic
AT2G43745	CM072623.1	100	1313	0	0	1	1313	21075198	21076510	0	2425	GCA_036927245.1_ASM3692724v1_genomic
AT2G43745	CM072633.1	100	1313	0	0	1	1313	19781504	19782816	0	2425	GCA_036927255.1_ASM3692725v1_genomic
AT2G43745	CM072618.1	100	1313	0	0	1	1313	20244762	20246074	0	2425	GCA_036927265.1_ASM3692726v1_genomic
AT2G43745	CM072608.1	99.01	1313	0	1	1	1313	21047267	21048566	0	2340	GCA_036927275.1_ASM3692727v1_genomic
AT2G43745	CM072613.1	100	1313	0	0	1	1313	19359422	19360734	0	2425	GCA_036927285.1_ASM3692728v1_genomic
AT2G43745	CM072603.1	94.349	407	16	4	913	1313	20690307	20690712	1.72e-175	617	GCA_036927355.1_ASM3692735v1_genomic
AT2G43745	CM072593.1	100	1313	0	0	1	1313	18610059	18611371	0	2425	GCA_036927365.1_ASM3692736v1_genomic
AT2G43745	CM072598.1	94.595	407	16	3	913	1313	19239430	19239836	9.97e-178	625	GCA_036927375.1_ASM3692737v1_genomic
AT2G43745	CM072588.1	100	1313	0	0	1	1313	21082579	21083891	0	2425	GCA_036927385.1_ASM3692738v1_genomic
AT2G43745	CM072583.1	99.315	1313	8	1	1	1313	21003172	21004483	0	2374	GCA_036927435.1_ASM3692743v1_genomic
AT2G43745	CM072568.1	99.315	1313	8	1	1	1313	21541934	21543245	0	2374	GCA_036927455.1_ASM3692745v1_genomic
AT2G43745	CM072563.1	99.315	1313	8	1	1	1313	21634568	21635879	0	2374	GCA_036927475.1_ASM3692747v1_genomic
AT2G43745	CM072578.1	100	1313	0	0	1	1313	21537380	21538692	0	2425	GCA_036927485.1_ASM3692748v1_genomic
AT2G43745	CM072573.1	94.349	407	16	4	913	1313	19837941	19838346	1.66e-175	617	GCA_036927505.1_ASM3692750v1_genomic
AT2G43745	CP137947.1	100	1313	0	0	1	1313	21486360	21487672	0	2425	GCA_036936705.1_ASM3693670v1_genomic
AT2G43745	CP137952.1	94.595	407	16	3	913	1313	20633776	20634182	1.02e-177	625	GCA_036936715.1_ASM3693671v1_genomic
AT2G43745	CP137957.1	94.349	407	16	4	913	1313	19680899	19681304	1.73e-175	617	GCA_036936845.1_ASM3693684v1_genomic
AT2G43745	CP137962.1	99.01	1313	0	1	1	1313	20366287	20367586	0	2340	GCA_036936885.1_ASM3693688v1_genomic
AT2G43745	CP137967.1	99.848	1313	1	1	1	1313	21074220	21075531	0	2412	GCA_036936895.1_ASM3693689v1_genomic
AT2G43745	CP137972.1	94.349	407	16	4	913	1313	19755194	19755599	1.73e-175	617	GCA_036936905.1_ASM3693690v1_genomic
