qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT5G27606	CP087130.2	99.857	1403	0	1	1	1403	9763429	9764829	0	2579	GCA_020911765.2_ASM2091176v2_genomic
AT5G27606	CP086748.1	96.581	1404	18	3	1	1403	9717517	9718891	0	2300	GCA_024498495.1_ASM2449849v1_genomic
AT5G27606	CP086745.1	78.953	879	161	11	259	1115	5665656	5666532	2.82e-163	577	GCA_024498495.1_ASM2449849v1_genomic
AT5G27606	CM046292.1	97.365	1404	18	2	1	1403	9724128	9725513	0	2370	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G27606	CM072661.1	96.866	1404	19	2	1	1403	9782083	9783462	0	2326	GCA_036926925.1_ASM3692692v1_genomic
AT5G27606	CM072658.1	79.115	881	156	14	259	1115	8324780	8325656	6.51e-165	582	GCA_036926925.1_ASM3692692v1_genomic
AT5G27606	CM072641.1	99.715	1403	0	1	1	1403	9743125	9744523	0	2566	GCA_036926965.1_ASM3692696v1_genomic
AT5G27606	CM072639.1	80.189	424	77	6	863	1282	13686541	13686121	3.3e-83	311	GCA_036926965.1_ASM3692696v1_genomic
AT5G27606	CM072656.1	96.937	1404	23	4	1	1403	9730944	9732328	0	2337	GCA_036926975.1_ASM3692697v1_genomic
AT5G27606	CM072654.1	78.09	712	127	17	716	1401	13582862	13582154	4.11e-117	424	GCA_036926975.1_ASM3692697v1_genomic
AT5G27606	CM072646.1	97.293	1404	18	3	1	1403	9759800	9761184	0	2364	GCA_036927025.1_ASM3692702v1_genomic
AT5G27606	CM072643.1	79.067	879	160	11	259	1115	6461568	6462444	6.58e-165	582	GCA_036927025.1_ASM3692702v1_genomic
AT5G27606	CM072644.1	77.295	1013	204	13	259	1248	16745305	16746314	3.96e-162	573	GCA_036927025.1_ASM3692702v1_genomic
AT5G27606	CM072651.1	97.151	1404	21	2	1	1403	9753865	9755250	0	2353	GCA_036927045.1_ASM3692704v1_genomic
AT5G27606	CM072649.1	76.786	1008	208	13	259	1243	16289455	16290459	1.1e-152	542	GCA_036927045.1_ASM3692704v1_genomic
AT5G27606	CM072649.1	79.383	713	117	17	716	1401	13394770	13394061	1.13e-132	475	GCA_036927045.1_ASM3692704v1_genomic
AT5G27606	CM072631.1	97.08	1404	18	2	1	1403	9785615	9786996	0	2344	GCA_036927085.1_ASM3692708v1_genomic
AT5G27606	CM072628.1	79.738	839	146	11	299	1115	7070975	7071811	5.02e-166	586	GCA_036927085.1_ASM3692708v1_genomic
AT5G27606	CM072629.1	76.786	1008	208	13	259	1243	15912897	15913901	1.1e-152	542	GCA_036927085.1_ASM3692708v1_genomic
AT5G27606	CM072626.1	97.293	1404	19	2	1	1403	9809207	9810592	0	2364	GCA_036927245.1_ASM3692724v1_genomic
AT5G27606	CM072636.1	96.795	1404	20	10	1	1403	9807836	9809215	0	2320	GCA_036927255.1_ASM3692725v1_genomic
AT5G27606	CM072621.1	97.08	1404	18	2	1	1403	9703995	9705376	0	2344	GCA_036927265.1_ASM3692726v1_genomic
AT5G27606	CM072611.1	97.08	1404	18	2	1	1403	9763607	9764988	0	2344	GCA_036927275.1_ASM3692727v1_genomic
AT5G27606	CM072613.1	79.295	879	158	11	259	1115	6915666	6916542	2.97e-168	593	GCA_036927285.1_ASM3692728v1_genomic
