qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT1G35610	CP087126.2	100	1928	0	0	1	1928	13151386	13153313	0	3561	GCA_020911765.2_ASM2091176v2_genomic
AT1G35610	CP087128.1	78.315	1697	305	36	269	1911	4524966	4523279	0	1037	GCA_020911765.2_ASM2091176v2_genomic
AT1G35610	CP087128.1	96.875	32	1	0	1687	1718	3572881	3572850	8.86e-06	54.7	GCA_020911765.2_ASM2091176v2_genomic
AT1G35610	CP087130.2	76.117	515	116	6	934	1443	5957509	5958021	1.35e-68	263	GCA_020911765.2_ASM2091176v2_genomic
AT2G17590	CP087127.2	100	2205	0	0	1	2205	10812820	10815024	0	4072	GCA_020911765.2_ASM2091176v2_genomic
AT2G17590	CP087127.2	76.416	1289	247	48	466	1730	10816457	10817712	0	643	GCA_020911765.2_ASM2091176v2_genomic
AT2G17590	CP087128.1	76.209	765	165	15	988	1745	4524409	4523655	2.45e-106	388	GCA_020911765.2_ASM2091176v2_genomic
AT2G17590	CP087128.1	74.264	917	193	34	801	1694	24542977	24543873	1.5e-93	346	GCA_020911765.2_ASM2091176v2_genomic
AT2G17600	CP087127.2	100	1743	0	0	1	1743	10816282	10818024	0	3219	GCA_020911765.2_ASM2091176v2_genomic
AT2G17600	CP087127.2	76.416	1289	247	49	176	1431	10813285	10814549	0	643	GCA_020911765.2_ASM2091176v2_genomic
AT2G17600	CP087128.1	74.306	1261	291	30	184	1429	4524914	4523672	6.61e-141	503	GCA_020911765.2_ASM2091176v2_genomic
AT3G11370	CP087128.1	100	2008	0	0	1	2008	3566604	3568611	0	3709	GCA_020911765.2_ASM2091176v2_genomic
AT3G11370	CP087128.1	80.462	1776	293	41	72	1820	3572652	3574400	0	1308	GCA_020911765.2_ASM2091176v2_genomic
AT3G11370	CP087128.1	79.621	1742	288	46	68	1759	3575703	3577427	0	1188	GCA_020911765.2_ASM2091176v2_genomic
