qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT1G45100	CP087126.2	100	1559	0	0	1	1559	19234902	19236460	0	2880	GCA_020911765.2_ASM2091176v2_genomic
AT1G45100	CP087130.2	87.395	119	15	0	854	972	19260057	19259939	6.89e-31	137	GCA_020911765.2_ASM2091176v2_genomic
AT1G45100	CP087130.2	86.667	120	14	2	854	972	19838440	19838322	3.21e-29	132	GCA_020911765.2_ASM2091176v2_genomic
AT1G45100	CP087128.1	81.25	112	17	3	844	953	3400165	3400274	7.04e-16	87.9	GCA_020911765.2_ASM2091176v2_genomic
AT1G45100	CP087128.1	84.337	83	13	0	355	437	20790832	20790914	3.28e-14	82.4	GCA_020911765.2_ASM2091176v2_genomic
AT3G10845	CP087128.1	100	3518	0	0	1	3518	3399552	3403069	0	6497	GCA_020911765.2_ASM2091176v2_genomic
AT3G10845	CP087128.1	78.719	437	67	17	1313	1745	20790463	20790877	5.34e-70	268	GCA_020911765.2_ASM2091176v2_genomic
AT3G10845	CP087128.1	82.075	212	19	12	2474	2672	20791073	20791278	2.59e-38	163	GCA_020911765.2_ASM2091176v2_genomic
AT3G10845	CP087128.1	77.346	309	46	13	1416	1718	20794969	20794679	9.32e-38	161	GCA_020911765.2_ASM2091176v2_genomic
AT3G10845	CP087128.1	87.234	141	12	5	2448	2586	20795525	20795661	4.34e-36	156	GCA_020911765.2_ASM2091176v2_genomic
AT3G10845	CP087128.1	80.861	209	26	8	3221	3429	20794555	20794361	5.61e-35	152	GCA_020911765.2_ASM2091176v2_genomic
AT3G10845	CP087130.2	75.195	512	95	23	2718	3214	19838627	19838133	2.54e-53	213	GCA_020911765.2_ASM2091176v2_genomic
AT3G10845	CP087130.2	74.181	519	83	27	2820	3305	19261058	19260558	5.57e-40	169	GCA_020911765.2_ASM2091176v2_genomic
AT3G10845	CP087130.2	78.369	282	45	9	1304	1583	19261110	19260843	5.57e-40	169	GCA_020911765.2_ASM2091176v2_genomic
AT3G10845	CP087130.2	73.188	552	87	32	2089	2589	19839358	19838817	3.38e-32	143	GCA_020911765.2_ASM2091176v2_genomic
AT3G10845	CP087130.2	97.5	40	1	0	630	669	19838434	19838395	5.81e-10	69.4	GCA_020911765.2_ASM2091176v2_genomic
AT3G10845	CP087126.2	81.25	112	17	3	614	723	19235745	19235854	1.6e-15	87.9	GCA_020911765.2_ASM2091176v2_genomic
AT5G41690	CP087130.2	100	5186	0	0	1	5186	19836694	19841879	0	9577	GCA_020911765.2_ASM2091176v2_genomic
AT5G41690	CP087130.2	75.967	2638	361	150	1233	3695	19836982	19839521	0	1107	GCA_020911765.2_ASM2091176v2_genomic
AT5G41690	CP087130.2	75.976	2639	359	152	289	2828	19837926	19840388	0	1107	GCA_020911765.2_ASM2091176v2_genomic
AT5G41690	CP087130.2	79.841	1260	182	38	640	1870	19259885	19261101	0	854	GCA_020911765.2_ASM2091176v2_genomic
AT5G41690	CP087130.2	78.871	1311	150	57	1577	2841	19259885	19261114	0	769	GCA_020911765.2_ASM2091176v2_genomic
AT5G41690	CP087130.2	75.08	1256	183	66	2531	3695	19259885	19261101	2.61e-129	466	GCA_020911765.2_ASM2091176v2_genomic
AT5G41690	CP087130.2	76.791	642	91	37	3141	3737	19837040	19837668	1.67e-81	307	GCA_020911765.2_ASM2091176v2_genomic
AT5G41690	CP087130.2	76.755	641	93	35	347	975	19839834	19840430	1.67e-81	307	GCA_020911765.2_ASM2091176v2_genomic
AT5G41690	CP087130.2	72.669	944	143	70	1035	1922	19261156	19262040	1.74e-51	207	GCA_020911765.2_ASM2091176v2_genomic
AT5G41690	CP087130.2	76.771	353	59	19	2933	3273	19261168	19261509	4.92e-42	176	GCA_020911765.2_ASM2091176v2_genomic
AT5G41690	CP087128.1	78.302	1166	156	57	276	1374	20794382	20795517	0	662	GCA_020911765.2_ASM2091176v2_genomic
AT5G41690	CP087128.1	82.895	760	88	28	2099	2828	20791210	20790463	0	645	GCA_020911765.2_ASM2091176v2_genomic
