qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT5G18720	CP087130.2	100	2344	0	0	1	2344	6255043	6257386	0	4329	GCA_020911765.2_ASM2091176v2_genomic
AT5G18720	CP087130.2	84.287	1661	201	41	723	2344	6261637	6263276	0	1567	GCA_020911765.2_ASM2091176v2_genomic
AT5G18720	CP087130.2	85.347	1440	184	21	696	2122	6258773	6260198	0	1465	GCA_020911765.2_ASM2091176v2_genomic
AT5G18720	CP087130.2	81.279	219	38	3	727	943	6253095	6253312	7.94e-42	174	GCA_020911765.2_ASM2091176v2_genomic
AT5G18730	CP087130.2	100	2645	0	0	1	2645	6257822	6260466	0	4885	GCA_020911765.2_ASM2091176v2_genomic
AT5G18730	CP087130.2	85.317	1907	224	28	638	2512	6261297	6263179	0	1919	GCA_020911765.2_ASM2091176v2_genomic
AT5G18730	CP087130.2	85.337	1439	186	19	952	2377	6255738	6257164	0	1465	GCA_020911765.2_ASM2091176v2_genomic
AT5G18720	CP086748.1	99.404	2349	7	2	1	2344	6207573	6209919	0	4253	GCA_024498495.1_ASM2449849v1_genomic
AT5G18720	CP086748.1	84.407	1661	199	41	723	2344	6214125	6215764	0	1578	GCA_024498495.1_ASM2449849v1_genomic
AT5G18720	CP086748.1	88.889	648	65	7	696	1340	6211305	6211948	0	791	GCA_024498495.1_ASM2449849v1_genomic
AT5G18720	CP086748.1	82.062	747	115	16	1382	2122	6211955	6212688	7.78e-176	619	GCA_024498495.1_ASM2449849v1_genomic
AT5G18720	CP086748.1	80.365	219	40	3	727	943	6205625	6205842	1.58e-38	163	GCA_024498495.1_ASM2449849v1_genomic
AT5G18730	CP086748.1	99.503	1611	5	3	1	1609	6210353	6211962	0	2928	GCA_024498495.1_ASM2449849v1_genomic
AT5G18730	CP086748.1	85.16	1907	227	27	638	2512	6213785	6215667	0	1903	GCA_024498495.1_ASM2449849v1_genomic
AT5G18730	CP086748.1	99.602	1004	3	1	1642	2645	6211954	6212956	0	1831	GCA_024498495.1_ASM2449849v1_genomic
AT5G18730	CP086748.1	85.694	1412	184	15	977	2377	6208293	6209697	0	1472	GCA_024498495.1_ASM2449849v1_genomic
AT5G18720	CM046292.1	99.787	2349	0	1	1	2344	6198702	6201050	0	4305	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G18720	CM046292.1	84.287	1661	201	41	723	2344	6205301	6206940	0	1567	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G18720	CM046292.1	85.347	1440	184	21	696	2122	6202433	6203858	0	1465	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G18720	CM046292.1	81.279	219	38	3	727	943	6196754	6196971	7.11e-42	174	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G18720	CM046288.1	77.13	223	37	5	723	943	12222254	12222464	1.21e-24	117	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G18730	CM046292.1	99.962	2646	0	1	1	2645	6201481	6204126	0	4879	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G18730	CM046292.1	85.317	1907	224	28	638	2512	6204961	6206843	0	1919	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G18730	CM046292.1	85.546	1439	188	17	952	2377	6199397	6200828	0	1487	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G18720	CM072661.1	99.447	2349	6	3	1	2344	6276389	6278735	0	4259	GCA_036926925.1_ASM3692692v1_genomic
AT5G18720	CM072661.1	84.287	1661	201	41	723	2344	6282987	6284626	0	1567	GCA_036926925.1_ASM3692692v1_genomic
AT5G18720	CM072661.1	85.288	1441	183	23	696	2122	6280123	6281548	0	1459	GCA_036926925.1_ASM3692692v1_genomic
AT5G18720	CM072661.1	81.279	219	38	3	727	943	6274441	6274658	7.82e-42	174	GCA_036926925.1_ASM3692692v1_genomic
AT5G18730	CM072661.1	99.584	2646	10	1	1	2645	6279171	6281816	0	4824	GCA_036926925.1_ASM3692692v1_genomic
AT5G18730	CM072661.1	87.321	1672	193	14	854	2512	6282864	6284529	0	1895	GCA_036926925.1_ASM3692692v1_genomic
AT5G18730	CM072661.1	85.407	1439	188	19	952	2377	6277084	6278513	0	1474	GCA_036926925.1_ASM3692692v1_genomic
AT5G18720	CM072641.1	99.532	2349	5	2	1	2344	6262765	6265112	0	4272	GCA_036926965.1_ASM3692696v1_genomic
AT5G18720	CM072641.1	85.149	1441	184	24	696	2122	6266498	6267922	0	1448	GCA_036926965.1_ASM3692696v1_genomic
AT5G18720	CM072641.1	88.354	1185	130	4	723	1901	6269348	6270530	0	1417	GCA_036926965.1_ASM3692696v1_genomic
AT5G18720	CM072641.1	81.279	219	38	3	727	943	6260816	6261033	7.6e-42	174	GCA_036926965.1_ASM3692696v1_genomic
AT5G18730	CM072641.1	99.055	2646	10	3	1	2645	6265546	6268177	0	4734	GCA_036926965.1_ASM3692696v1_genomic
AT5G18730	CM072641.1	86.158	1546	170	19	638	2162	6269008	6270530	0	1629	GCA_036926965.1_ASM3692696v1_genomic
AT5G18730	CM072641.1	85.546	1439	188	17	952	2377	6263459	6264890	0	1487	GCA_036926965.1_ASM3692696v1_genomic
AT5G18720	CM072656.1	99.787	2349	0	1	1	2344	6246355	6248703	0	4305	GCA_036926975.1_ASM3692697v1_genomic
AT5G18720	CM072656.1	84.287	1661	201	41	723	2344	6252958	6254597	0	1567	GCA_036926975.1_ASM3692697v1_genomic
AT5G18720	CM072656.1	85.347	1440	184	21	696	2122	6250090	6251515	0	1465	GCA_036926975.1_ASM3692697v1_genomic
AT5G18720	CM072656.1	81.279	219	38	3	727	943	6244407	6244624	7.69e-42	174	GCA_036926975.1_ASM3692697v1_genomic
AT5G18730	CM072656.1	99.962	2646	0	1	1	2645	6249138	6251783	0	4879	GCA_036926975.1_ASM3692697v1_genomic
AT5G18730	CM072656.1	85.317	1907	224	28	638	2512	6252618	6254500	0	1919	GCA_036926975.1_ASM3692697v1_genomic
AT5G18730	CM072656.1	85.546	1439	188	17	952	2377	6247050	6248481	0	1487	GCA_036926975.1_ASM3692697v1_genomic
AT5G18720	CM072646.1	99.447	2349	6	2	1	2344	6248496	6250842	0	4259	GCA_036927025.1_ASM3692702v1_genomic
AT5G18720	CM072646.1	84.287	1661	201	41	723	2344	6255090	6256729	0	1567	GCA_036927025.1_ASM3692702v1_genomic
AT5G18720	CM072646.1	85.288	1441	183	23	696	2122	6252228	6253653	0	1459	GCA_036927025.1_ASM3692702v1_genomic
AT5G18720	CM072646.1	80.822	219	39	3	727	943	6246548	6246765	3.68e-40	169	GCA_036927025.1_ASM3692702v1_genomic
AT5G18730	CM072646.1	99.471	2646	13	1	1	2645	6251276	6253921	0	4807	GCA_036927025.1_ASM3692702v1_genomic
AT5G18730	CM072646.1	87.38	1672	192	14	854	2512	6254967	6256632	0	1901	GCA_036927025.1_ASM3692702v1_genomic
AT5G18730	CM072646.1	85.765	1412	183	15	977	2377	6249216	6250620	0	1478	GCA_036927025.1_ASM3692702v1_genomic
AT5G18720	CM072651.1	99.362	2350	7	3	1	2344	6241014	6243361	0	4250	GCA_036927045.1_ASM3692704v1_genomic
AT5G18720	CM072651.1	84.347	1661	200	41	723	2344	6247567	6249206	0	1572	GCA_036927045.1_ASM3692704v1_genomic
AT5G18720	CM072651.1	88.735	648	66	7	696	1340	6244744	6245387	0	785	GCA_036927045.1_ASM3692704v1_genomic
AT5G18720	CM072651.1	81.928	747	117	15	1382	2122	6245394	6246128	1.07e-174	616	GCA_036927045.1_ASM3692704v1_genomic
AT5G18720	CM072651.1	80.365	219	40	3	727	943	6239066	6239283	1.68e-38	163	GCA_036927045.1_ASM3692704v1_genomic
AT5G18730	CM072651.1	98.883	1611	14	4	1	1609	6243793	6245401	0	2872	GCA_036927045.1_ASM3692704v1_genomic
AT5G18730	CM072651.1	85.16	1907	227	27	638	2512	6247227	6249109	0	1903	GCA_036927045.1_ASM3692704v1_genomic
AT5G18730	CM072651.1	99.402	1004	6	0	1642	2645	6245393	6246396	0	1821	GCA_036927045.1_ASM3692704v1_genomic
AT5G18730	CM072651.1	85.633	1413	184	16	977	2377	6241734	6243139	0	1467	GCA_036927045.1_ASM3692704v1_genomic
AT5G18720	CM072631.1	99.532	2349	5	2	1	2344	6228245	6230592	0	4272	GCA_036927085.1_ASM3692708v1_genomic
AT5G18720	CM072631.1	85.219	1441	183	24	696	2122	6231978	6233402	0	1454	GCA_036927085.1_ASM3692708v1_genomic
AT5G18720	CM072631.1	88.354	1185	130	4	723	1901	6234828	6236010	0	1417	GCA_036927085.1_ASM3692708v1_genomic
AT5G18720	CM072631.1	81.279	219	38	3	727	943	6226296	6226513	7.79e-42	174	GCA_036927085.1_ASM3692708v1_genomic
AT5G18730	CM072631.1	99.055	2646	10	3	1	2645	6231026	6233657	0	4734	GCA_036927085.1_ASM3692708v1_genomic
AT5G18730	CM072631.1	86.158	1546	170	19	638	2162	6234488	6236010	0	1629	GCA_036927085.1_ASM3692708v1_genomic
AT5G18730	CM072631.1	85.546	1439	188	17	952	2377	6228939	6230370	0	1487	GCA_036927085.1_ASM3692708v1_genomic
AT5G18720	CM072626.1	99.532	2349	5	2	1	2344	6244579	6246926	0	4272	GCA_036927245.1_ASM3692724v1_genomic
AT5G18720	CM072626.1	85.219	1441	183	24	696	2122	6248312	6249736	0	1454	GCA_036927245.1_ASM3692724v1_genomic
AT5G18720	CM072626.1	88.354	1185	130	4	723	1901	6251162	6252344	0	1417	GCA_036927245.1_ASM3692724v1_genomic
