qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT3G53690	CP087128.1	100	1448	0	0	1	1448	22580286	22581733	0	2675	GCA_020911765.2_ASM2091176v2_genomic
AT3G53690	CP087127.2	79.167	840	135	27	210	1032	14415887	14416703	8.97e-154	545	GCA_020911765.2_ASM2091176v2_genomic
AT3G53690	CP086746.1	99.31	1449	8	2	1	1448	20261595	20263042	0	2619	GCA_024498495.1_ASM2449849v1_genomic
AT3G53690	CP086745.1	79.38	839	137	24	210	1032	11168811	11169629	1.05e-157	558	GCA_024498495.1_ASM2449849v1_genomic
AT3G53690	CM046290.1	99.31	1449	8	2	1	1448	19516151	19517598	0	2619	GCA_025388435.1_AtA1-141.20181003_genomic
AT3G53690	CM046289.1	79.167	840	135	27	210	1032	11060280	11061096	8.02e-154	545	GCA_025388435.1_AtA1-141.20181003_genomic
AT3G53690	CM072659.1	99.31	1449	8	2	1	1448	22084765	22086212	0	2619	GCA_036926925.1_ASM3692692v1_genomic
AT3G53690	CM072658.1	79.38	839	137	24	210	1032	13785218	13786036	1.13e-157	558	GCA_036926925.1_ASM3692692v1_genomic
AT3G53690	CM072639.1	99.31	1449	8	2	1	1448	21956026	21957473	0	2619	GCA_036926965.1_ASM3692696v1_genomic
AT3G53690	CM072638.1	79.38	839	137	24	210	1032	13205076	13205894	1.1e-157	558	GCA_036926965.1_ASM3692696v1_genomic
AT3G53690	CM072654.1	99.31	1449	8	2	1	1448	21553081	21554528	0	2619	GCA_036926975.1_ASM3692697v1_genomic
AT3G53690	CM072653.1	79.286	840	134	27	210	1032	13486578	13487394	1.86e-155	551	GCA_036926975.1_ASM3692697v1_genomic
AT3G53690	CM072644.1	99.031	1445	9	4	1	1444	21816754	21818194	0	2586	GCA_036927025.1_ASM3692702v1_genomic
AT3G53690	CM072643.1	79.261	839	138	24	210	1032	11964775	11965593	5.33e-156	553	GCA_036927025.1_ASM3692702v1_genomic
AT3G53690	CM072649.1	99.031	1445	9	4	1	1444	21182880	21184320	0	2586	GCA_036927045.1_ASM3692704v1_genomic
AT3G53690	CM072648.1	79.261	839	138	24	210	1032	11344391	11345209	5.24e-156	553	GCA_036927045.1_ASM3692704v1_genomic
AT3G53690	CM072629.1	99.448	1449	7	1	1	1448	20741137	20742585	0	2630	GCA_036927085.1_ASM3692708v1_genomic
AT3G53690	CM072628.1	79.38	839	137	24	210	1032	12654732	12655550	1.13e-157	558	GCA_036927085.1_ASM3692708v1_genomic
AT3G53690	CM072624.1	99.31	1449	8	2	1	1448	22326579	22328026	0	2619	GCA_036927245.1_ASM3692724v1_genomic
AT3G53690	CM072623.1	79.261	839	138	24	210	1032	14181778	14182596	5.19e-156	553	GCA_036927245.1_ASM3692724v1_genomic
AT3G53690	CM072634.1	99.448	1448	8	0	1	1448	22836550	22837997	0	2630	GCA_036927255.1_ASM3692725v1_genomic
AT3G53690	CM072633.1	79.38	839	137	24	210	1032	12912101	12912919	1.14e-157	558	GCA_036927255.1_ASM3692725v1_genomic
AT3G53690	CM072619.1	99.31	1449	8	2	1	1448	23301129	23302576	0	2619	GCA_036927265.1_ASM3692726v1_genomic
AT3G53690	CM072618.1	79.286	840	134	27	210	1032	13375466	13376282	1.91e-155	551	GCA_036927265.1_ASM3692726v1_genomic
AT3G53690	CM072609.1	99.377	1445	6	3	1	1444	21230314	21231756	0	2615	GCA_036927275.1_ASM3692727v1_genomic
AT3G53690	CM072608.1	79.38	839	137	24	210	1032	14159260	14160078	1.13e-157	558	GCA_036927275.1_ASM3692727v1_genomic
AT3G53690	CM072614.1	99.31	1449	8	2	1	1448	21566302	21567749	0	2619	GCA_036927285.1_ASM3692728v1_genomic
AT3G53690	CM072613.1	79.38	839	137	24	210	1032	12425481	12426299	1.12e-157	558	GCA_036927285.1_ASM3692728v1_genomic
AT3G53690	CM072604.1	99.862	1448	2	0	1	1448	22873183	22874630	0	2663	GCA_036927355.1_ASM3692735v1_genomic
AT3G53690	CM072603.1	79.167	840	135	27	210	1032	13775645	13776461	9.08e-154	545	GCA_036927355.1_ASM3692735v1_genomic
