qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	sortedOG0000027_bhits_v1.txt
AT1G28430	CP087126.2	100	1996	0	0	1	1996	10014302	10016297	0	3687	sortedOG0000027_bhits_v1.txt
AT1G28430	CP087128.1	71.332	1479	350	56	435	1879	7352593	7351155	3.81e-84	315	sortedOG0000027_bhits_v1.txt
AT1G28430	CP087128.1	70.804	1257	322	36	620	1856	7028541	7027310	1.41e-63	246	sortedOG0000027_bhits_v1.txt
AT1G28430	CP087128.1	72.695	846	183	37	440	1271	13070448	13069637	2.36e-61	239	sortedOG0000027_bhits_v1.txt
AT1G28430	CP087130.2	74.312	218	49	5	1083	1295	22602493	22602278	3.26e-15	86.1	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087127.2	100	1405	0	0	1	1405	2383623	2385027	0	2595	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087127.2	76.32	1288	276	24	83	1354	9102305	9101031	0	662	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087128.1	83.685	1373	201	14	1	1356	7022324	7023690	0	1273	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087128.1	83.236	1366	209	11	1	1351	7351048	7352408	0	1236	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087128.1	79.808	1357	250	17	14	1354	7032687	7034035	0	966	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087128.1	76.492	1374	289	30	1	1354	7014505	7015864	0	717	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087128.1	76.314	1389	278	35	2	1351	7024698	7026074	0	695	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087128.1	77.054	937	194	12	1	921	7017632	7018563	5.27e-146	520	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087128.1	82.133	375	65	2	977	1351	7346537	7346909	5.74e-86	320	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087128.1	81.319	364	68	0	988	1351	7349772	7350135	9.67e-79	296	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087128.1	81.766	351	64	0	1005	1355	7340957	7341307	3.48e-78	294	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087128.1	77.578	223	35	9	980	1198	7342796	7343007	6.25e-26	121	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087129.2	81.885	1358	225	15	14	1355	12276741	12278093	0	1125	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087129.2	78.027	1338	257	26	38	1351	12269505	12270829	0	808	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087129.2	76.866	1353	266	36	18	1354	12259659	12258338	0	721	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087129.2	94.34	53	3	0	116	168	12272817	12272765	2.95e-14	82.4	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087130.2	78.125	640	118	13	1	631	20191940	20191314	5.58e-106	387	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087130.2	75.598	627	131	16	742	1354	20191241	20190623	4.5e-77	291	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087130.2	98.113	53	1	0	1353	1405	7524033	7524085	1.36e-17	93.5	sortedOG0000027_bhits_v1.txt
AT2G05180	CP087130.2	86.905	84	9	2	20	102	22673565	22673483	1.36e-17	93.5	sortedOG0000027_bhits_v1.txt
AT2G14100	CP087127.2	100	1889	0	0	1	1889	9100505	9102393	0	3489	sortedOG0000027_bhits_v1.txt
AT2G14100	CP087127.2	76.301	1287	278	22	527	1801	2384976	2383705	0	662	sortedOG0000027_bhits_v1.txt
AT2G14100	CP087128.1	89.243	1571	154	9	318	1886	13070483	13068926	0	1951	sortedOG0000027_bhits_v1.txt
AT2G14100	CP087128.1	77.742	1541	304	33	287	1802	7034281	7032755	0	909	sortedOG0000027_bhits_v1.txt
AT2G14100	CP087128.1	77.624	1515	302	25	287	1772	7026323	7024817	0	885	sortedOG0000027_bhits_v1.txt
AT2G14100	CP087128.1	77.603	1527	288	36	287	1770	7019269	7017754	0	876	sortedOG0000027_bhits_v1.txt
AT2G14100	CP087128.1	77.033	1537	319	26	286	1801	7023932	7022409	0	852	sortedOG0000027_bhits_v1.txt
AT2G14100	CP087128.1	76.647	1533	313	30	286	1801	7028764	7027260	0	806	sortedOG0000027_bhits_v1.txt
AT2G14100	CP087128.1	76.067	1546	319	36	286	1801	7016111	7014587	0	758	sortedOG0000027_bhits_v1.txt
AT2G14100	CP087129.2	76.612	1535	326	28	286	1801	12278330	12276810	0	815	sortedOG0000027_bhits_v1.txt
AT2G14100	CP087130.2	76.114	561	125	7	1219	1773	20191282	20191839	2.83e-75	285	sortedOG0000027_bhits_v1.txt
AT2G27000	CP087127.2	100	1854	0	0	1	1854	14685397	14687250	0	3424	sortedOG0000027_bhits_v1.txt
AT2G27000	CP087127.2	87.39	1705	192	14	142	1841	14688316	14690002	0	1936	sortedOG0000027_bhits_v1.txt
AT2G27000	CP087129.2	77.336	1584	320	33	215	1770	12271079	12269507	0	900	sortedOG0000027_bhits_v1.txt
AT2G27000	CP087129.2	71.706	1594	398	43	218	1792	12258100	12259659	1.23e-108	396	sortedOG0000027_bhits_v1.txt
AT2G27000	CP087130.2	77.061	1504	293	45	215	1692	22603188	22601711	0	819	sortedOG0000027_bhits_v1.txt
AT2G27000	CP087128.1	74.877	1624	356	36	215	1813	7036459	7034863	0	691	sortedOG0000027_bhits_v1.txt
AT2G27000	CP087128.1	75.266	1504	325	42	215	1697	7031455	7029978	0	673	sortedOG0000027_bhits_v1.txt
AT2G27000	CP087128.1	74.566	1612	354	48	215	1792	7016111	7014522	0	654	sortedOG0000027_bhits_v1.txt
AT2G27010	CP087127.2	100	1687	0	0	1	1687	14688278	14689964	0	3116	sortedOG0000027_bhits_v1.txt
AT2G27010	CP087127.2	87.598	1661	189	10	39	1687	14685538	14687193	0	1910	sortedOG0000027_bhits_v1.txt
AT2G27010	CP087130.2	77.562	1542	303	31	68	1582	22603236	22601711	0	891	sortedOG0000027_bhits_v1.txt
AT2G27010	CP087128.1	75.834	1498	319	38	113	1587	7031455	7029978	0	721	sortedOG0000027_bhits_v1.txt
AT2G27010	CP087128.1	75.358	1607	332	42	110	1681	7036462	7034885	0	715	sortedOG0000027_bhits_v1.txt
AT2G27010	CP087128.1	80	650	121	9	92	736	7350406	7349761	1.8e-131	472	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	100	5826	0	0	1	5826	7013561	7019386	0	10759	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	86.783	1884	213	21	3951	5825	7024580	7026436	0	2067	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	77.367	1648	329	38	926	2550	7032655	7034281	0	937	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	76.969	1663	346	32	912	2554	7022290	7023935	0	915	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	77.062	1661	319	40	4058	5713	7027164	7028767	0	900	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	76.79	1676	337	37	912	2550	7024663	7026323	0	893	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	76.317	1689	332	42	4042	5713	7014477	7016114	0	841	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	76.317	1689	332	42	917	2554	7017602	7019273	0	841	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	75.636	1650	357	34	928	2552	7351027	7352656	0	778	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	79.624	957	164	18	4042	4988	7345390	7346325	0	658	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	83.566	645	93	8	4047	4690	7339822	7340454	4.63e-167	592	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	81.962	632	111	1	5078	5709	7030826	7031454	2.85e-149	532	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	76.483	961	206	9	4051	5003	7022302	7023250	6.21e-141	505	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	76.052	998	222	16	891	1880	7345364	7346352	2.23e-140	503	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	79.024	758	140	10	4238	4988	7348885	7349630	8.03e-140	501	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	76	950	213	9	4056	5003	7032658	7033594	1.35e-132	477	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	81.218	591	107	4	5121	5709	7033693	7034281	1.75e-131	473	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	79.375	640	118	14	921	1552	7339821	7340454	6.39e-121	438	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	75.351	783	176	14	1105	1880	7348885	7349657	1.42e-97	361	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	97.99	199	3	1	3833	4031	7016918	7017115	1.43e-92	344	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087128.1	97.99	199	3	1	3358	3555	7017393	7017591	1.43e-92	344	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087129.2	84.839	1649	228	8	907	2553	12295277	12296905	0	1640	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087129.2	75.788	1586	349	30	991	2556	12269514	12271084	0	769	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087129.2	75.448	1674	345	39	4054	5713	12276712	12278333	0	754	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087129.2	74.184	1654	360	47	915	2548	12259706	12258100	1.27e-177	627	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087129.2	74.088	1617	373	36	959	2554	12276742	12278333	1.64e-176	623	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087129.2	79.326	890	159	18	4109	4988	12269505	12270379	7.7e-170	601	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087129.2	73.588	1700	375	39	4042	5731	12295287	12296922	7.75e-165	584	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087127.2	77.588	1526	290	34	4194	5709	9102274	9100791	0	876	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087127.2	76.098	1548	315	41	1027	2551	9102305	9100790	0	758	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087127.2	76.546	1407	295	31	912	2304	2383591	2384976	0	737	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087127.2	74.566	1612	354	48	962	2551	14687188	14685611	0	654	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087127.2	77.277	955	196	12	4054	5003	2383605	2384543	4.73e-152	542	sortedOG0000027_bhits_v1.txt
AT3G20080	CP087130.2	77.405	655	112	17	4061	4707	20191951	20191325	1.84e-96	357	sortedOG0000027_bhits_v1.txt
