qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT1G29355	CP087126.2	100	1835	0	0	1	1835	10295575	10297409	0	3389	GCA_020911765.2_ASM2091176v2_genomic
AT1G29355	CP087126.2	97.885	331	7	0	4	334	10305016	10305346	5.23e-162	573	GCA_020911765.2_ASM2091176v2_genomic
AT1G43145	CP087126.2	100	1491	0	0	1	1491	18422146	18423636	0	2754	GCA_020911765.2_ASM2091176v2_genomic
AT1G29355	CP086744.1	99.837	1835	3	0	1	1835	10210688	10212522	0	3373	GCA_024498495.1_ASM2449849v1_genomic
AT1G29355	CP086744.1	99.401	334	2	0	1	334	10220983	10221316	4.73e-172	606	GCA_024498495.1_ASM2449849v1_genomic
AT1G43145	CP086744.1	99.262	1491	11	0	1	1491	16719518	16721008	0	2693	GCA_024498495.1_ASM2449849v1_genomic
AT1G43145	CP086744.1	97.788	452	10	0	1	452	16716700	16717151	0	780	GCA_024498495.1_ASM2449849v1_genomic
AT1G43145	CP086744.1	94.697	132	2	1	457	583	16717520	16717651	7.59e-50	200	GCA_024498495.1_ASM2449849v1_genomic
AT1G29355	CM046288.1	99.946	1835	1	0	1	1835	10120995	10122829	0	3384	GCA_025388435.1_AtA1-141.20181003_genomic
AT1G29355	CM046288.1	97.281	331	9	0	4	334	10130422	10130752	1.01e-158	562	GCA_025388435.1_AtA1-141.20181003_genomic
AT1G29355	CM072657.1	99.29	1832	13	0	4	1835	10233681	10235512	0	3312	GCA_036926925.1_ASM3692692v1_genomic
AT1G29355	CM072657.1	97.281	331	9	0	4	334	10243115	10243445	1.11e-158	562	GCA_036926925.1_ASM3692692v1_genomic
AT1G43145	CM072657.1	98.659	1491	20	0	1	1491	18072849	18074339	0	2643	GCA_036926925.1_ASM3692692v1_genomic
AT1G43145	CM072657.1	98.451	452	7	0	1	452	18070022	18070473	0	797	GCA_036926925.1_ASM3692692v1_genomic
AT1G43145	CM072657.1	94.697	132	2	1	457	583	18070843	18070974	8.15e-50	200	GCA_036926925.1_ASM3692692v1_genomic
AT1G29355	CM072637.1	98.308	1832	14	1	4	1835	10133851	10135665	0	3195	GCA_036926965.1_ASM3692696v1_genomic
AT1G29355	CM072637.1	92.145	331	9	1	4	334	10143270	10143583	2.45e-125	451	GCA_036926965.1_ASM3692696v1_genomic
AT1G43145	CM072637.1	98.524	1491	21	1	1	1491	17915458	17916947	0	2630	GCA_036926965.1_ASM3692696v1_genomic
AT1G29355	CM072652.1	99.782	1835	4	0	1	1835	10219426	10221260	0	3367	GCA_036926975.1_ASM3692697v1_genomic
AT1G29355	CM072652.1	96.407	334	12	0	1	334	10229721	10230054	2.37e-155	551	GCA_036926975.1_ASM3692697v1_genomic
AT1G43145	CM072652.1	98.793	1491	18	0	1	1491	18160031	18161521	0	2654	GCA_036926975.1_ASM3692697v1_genomic
AT1G29355	CM072642.1	99.891	1835	2	0	1	1835	10161426	10163260	0	3378	GCA_036927025.1_ASM3692702v1_genomic
AT1G29355	CM072642.1	96.407	334	12	0	1	334	10171721	10172054	2.44e-155	551	GCA_036927025.1_ASM3692702v1_genomic
AT1G29355	CM072647.1	99.891	1835	2	0	1	1835	10100321	10102155	0	3378	GCA_036927045.1_ASM3692704v1_genomic
AT1G29355	CM072647.1	96.407	334	12	0	1	334	10110616	10110949	2.4e-155	551	GCA_036927045.1_ASM3692704v1_genomic
AT1G29355	CM072627.1	99.019	1835	18	0	1	1835	10160397	10162231	0	3290	GCA_036927085.1_ASM3692708v1_genomic
AT1G29355	CM072627.1	97.885	331	7	0	4	334	10169836	10170166	5.13e-162	573	GCA_036927085.1_ASM3692708v1_genomic
AT1G29355	CM072622.1	99.019	1835	18	0	1	1835	10105495	10107329	0	3290	GCA_036927245.1_ASM3692724v1_genomic
AT1G29355	CM072622.1	96.407	334	12	0	1	334	10115752	10116085	2.38e-155	551	GCA_036927245.1_ASM3692724v1_genomic
AT1G43145	CM072622.1	98.524	1491	22	0	1	1491	17102797	17104287	0	2632	GCA_036927245.1_ASM3692724v1_genomic
AT1G43145	CM072622.1	97.788	452	10	0	1	452	17099984	17100435	0	780	GCA_036927245.1_ASM3692724v1_genomic
AT1G43145	CM072622.1	94.697	132	2	1	457	583	17100805	17100936	8.03e-50	200	GCA_036927245.1_ASM3692724v1_genomic
AT1G29355	CM072632.1	98.724	1802	21	2	4	1803	10146120	10147921	0	3199	GCA_036927255.1_ASM3692725v1_genomic
AT1G29355	CM072632.1	92.145	331	9	1	4	334	10155530	10155843	2.53e-125	451	GCA_036927255.1_ASM3692725v1_genomic
AT1G43145	CM072632.1	98.524	1491	22	0	1	1491	19252662	19254152	0	2632	GCA_036927255.1_ASM3692725v1_genomic
AT1G43145	CM072632.1	97.566	452	10	1	1	452	19249882	19250332	0	773	GCA_036927255.1_ASM3692725v1_genomic
AT1G43145	CM072632.1	94.697	132	2	1	457	583	19250702	19250833	8.21e-50	200	GCA_036927255.1_ASM3692725v1_genomic
AT1G29355	CM072617.1	99.891	1835	2	0	1	1835	10119638	10121472	0	3378	GCA_036927265.1_ASM3692726v1_genomic
AT1G29355	CM072617.1	97.281	331	9	0	4	334	10128762	10129092	1.12e-158	562	GCA_036927265.1_ASM3692726v1_genomic
AT1G43145	CM072617.1	98.726	1491	19	0	1	1491	18048452	18049942	0	2649	GCA_036927265.1_ASM3692726v1_genomic
AT1G29355	CM072607.1	98.675	1434	16	3	1	1432	10188824	10190256	0	2540	GCA_036927275.1_ASM3692727v1_genomic
AT1G29355	CM072607.1	96.707	334	11	0	1	334	10203035	10203368	5.16e-157	556	GCA_036927275.1_ASM3692727v1_genomic
AT1G29355	CM072607.1	96.078	51	2	0	1412	1462	10194988	10195038	1.05e-14	84.2	GCA_036927275.1_ASM3692727v1_genomic
AT1G43145	CM072607.1	99.396	1491	9	0	1	1491	18805343	18806833	0	2704	GCA_036927275.1_ASM3692727v1_genomic
AT1G43145	CM072607.1	98.451	452	7	0	1	452	18802523	18802974	0	797	GCA_036927275.1_ASM3692727v1_genomic
AT1G43145	CM072607.1	94.697	132	2	1	457	583	18803344	18803475	8.12e-50	200	GCA_036927275.1_ASM3692727v1_genomic
AT1G29355	CM072612.1	99.004	1808	18	0	1	1808	10150914	10152721	0	3240	GCA_036927285.1_ASM3692728v1_genomic
AT1G29355	CM072612.1	96.108	334	13	0	1	334	10160267	10160600	1.11e-153	545	GCA_036927285.1_ASM3692728v1_genomic
AT1G29355	CM072602.1	99.074	1835	13	1	1	1835	10293928	10295758	0	3291	GCA_036927355.1_ASM3692735v1_genomic
