qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT4G27660	CP087129.2	100	1090	0	0	1	1090	17333184	17334273	0	2013	GCA_020911765.2_ASM2091176v2_genomic
AT4G27660	CP087130.2	82.456	114	20	0	722	835	25152182	25152295	6.28e-20	100	GCA_020911765.2_ASM2091176v2_genomic
AT5G54148	CP087130.2	100	1320	0	0	1	1320	25151050	25152369	0	2438	GCA_020911765.2_ASM2091176v2_genomic
AT5G54148	CP087130.2	94.231	52	3	0	743	794	25152812	25152863	9.95e-14	80.5	GCA_020911765.2_ASM2091176v2_genomic
AT5G54148	CP087129.2	82.456	114	20	0	1133	1246	17333905	17334018	7.63e-20	100	GCA_020911765.2_ASM2091176v2_genomic
AT5G54150	CP087130.2	100	777	0	0	1	777	25152726	25153502	0	1435	GCA_020911765.2_ASM2091176v2_genomic
AT5G54150	CP087130.2	94.231	52	3	0	87	138	25151792	25151843	5.78e-14	80.5	GCA_020911765.2_ASM2091176v2_genomic
AT4G27660	CP086747.1	98.716	1090	13	1	1	1090	15199968	15201056	0	1934	GCA_024498495.1_ASM2449849v1_genomic
AT4G27660	CP086748.1	82.456	114	20	0	722	835	23117164	23117277	5.75e-20	100	GCA_024498495.1_ASM2449849v1_genomic
AT5G54148	CP086748.1	99.015	1320	3	1	1	1320	23116042	23117351	0	2357	GCA_024498495.1_ASM2449849v1_genomic
AT5G54148	CP086748.1	94.231	52	3	0	743	794	23117794	23117845	9.11e-14	80.5	GCA_024498495.1_ASM2449849v1_genomic
AT5G54148	CP086747.1	83.333	114	19	0	1133	1246	15200689	15200802	1.5e-21	106	GCA_024498495.1_ASM2449849v1_genomic
AT5G54150	CP086748.1	99.485	777	4	0	1	777	23117708	23118484	0	1413	GCA_024498495.1_ASM2449849v1_genomic
AT5G54150	CP086748.1	94.231	52	3	0	87	138	23116784	23116835	5.29e-14	80.5	GCA_024498495.1_ASM2449849v1_genomic
AT4G27660	CM046291.1	98.716	1090	13	1	1	1090	13971892	13972980	0	1934	GCA_025388435.1_AtA1-141.20181003_genomic
AT4G27660	CM046292.1	83.333	114	19	0	722	835	21580331	21580444	1.21e-21	106	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G54148	CM046292.1	95.26	1329	38	8	2	1320	21579205	21580518	0	2082	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G54148	CM046292.1	94.231	52	3	0	743	794	21580961	21581012	8.89e-14	80.5	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G54148	CM046291.1	83.333	114	19	0	1133	1246	13972613	13972726	1.47e-21	106	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G54150	CM046292.1	99.356	777	4	1	1	777	21580875	21581650	0	1406	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G54150	CM046292.1	86.25	80	5	2	66	139	21579905	21579984	1.44e-14	82.4	GCA_025388435.1_AtA1-141.20181003_genomic
AT4G27660	CM072660.1	99.908	1090	1	0	1	1090	15814767	15815856	0	2008	GCA_036926925.1_ASM3692692v1_genomic
AT4G27660	CM072661.1	82.456	114	20	0	722	835	26089938	26090051	6.18e-20	100	GCA_036926925.1_ASM3692692v1_genomic
AT5G54148	CM072661.1	99.015	1320	3	1	1	1320	26088816	26090125	0	2357	GCA_036926925.1_ASM3692692v1_genomic
AT5G54148	CM072661.1	94.231	52	3	0	743	794	26090568	26090619	9.79e-14	80.5	GCA_036926925.1_ASM3692692v1_genomic
