qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	sortedOG0000012_bhits_v1.txt
AT1G31370	CP087126.2	100	1066	0	0	1	1066	11259947	11261012	0	1969	sortedOG0000012_bhits_v1.txt
AT1G31370	CP087126.2	81.906	619	74	20	2	615	11262239	11262824	1.12e-136	488	sortedOG0000012_bhits_v1.txt
AT1G31370	CP087126.2	80.762	551	80	13	2	550	11264934	11265460	3.23e-112	407	sortedOG0000012_bhits_v1.txt
AT1G31370	CP087126.2	81.336	509	78	10	2	506	11267007	11267502	1.94e-109	398	sortedOG0000012_bhits_v1.txt
AT1G31370	CP087126.2	87.342	79	6	4	625	702	11268086	11268161	4.78e-16	87.9	sortedOG0000012_bhits_v1.txt
AT1G31370	CP087127.2	80.69	145	27	1	358	501	2486212	2486068	2.83e-23	111	sortedOG0000012_bhits_v1.txt
AT1G31370	CP087128.1	91.667	60	5	0	358	417	24277789	24277848	6.18e-15	84.2	sortedOG0000012_bhits_v1.txt
AT1G31370	CP087128.1	94.231	52	3	0	358	409	24271058	24271109	7.99e-14	80.5	sortedOG0000012_bhits_v1.txt
AT1G31370	CP087128.1	92.308	52	4	0	358	409	24246777	24246828	3.72e-12	75	sortedOG0000012_bhits_v1.txt
AT1G31370	CP087128.1	95.455	44	2	0	358	401	24280019	24280062	4.81e-11	71.3	sortedOG0000012_bhits_v1.txt
AT1G31370	CP087128.1	100	36	0	0	358	393	19025548	19025513	6.22e-10	67.6	sortedOG0000012_bhits_v1.txt
AT1G31370	CP087128.1	100	36	0	0	358	393	24249512	24249547	6.22e-10	67.6	sortedOG0000012_bhits_v1.txt
AT1G31380	CP087126.2	100	649	0	0	1	649	11262100	11262748	0	1199	sortedOG0000012_bhits_v1.txt
AT1G31380	CP087126.2	83.115	610	67	19	71	649	11259879	11260483	1.84e-147	523	sortedOG0000012_bhits_v1.txt
AT1G31380	CP087126.2	80	590	96	19	73	649	11264867	11265447	3.22e-115	416	sortedOG0000012_bhits_v1.txt
AT1G31380	CP087126.2	78.846	572	98	16	67	618	11266934	11267502	1.18e-99	364	sortedOG0000012_bhits_v1.txt
AT1G31380	CP087127.2	82.55	149	25	1	467	614	2486215	2486067	4.69e-29	130	sortedOG0000012_bhits_v1.txt
AT1G31380	CP087128.1	90.476	63	6	0	467	529	24277786	24277848	3.7e-15	84.2	sortedOG0000012_bhits_v1.txt
AT1G31380	CP087128.1	91.525	59	4	1	463	521	24271052	24271109	4.79e-14	80.5	sortedOG0000012_bhits_v1.txt
AT1G31380	CP087128.1	90.164	61	5	1	462	521	24246768	24246828	1.72e-13	78.7	sortedOG0000012_bhits_v1.txt
AT1G31380	CP087128.1	100	38	0	0	467	504	24249509	24249546	2.88e-11	71.3	sortedOG0000012_bhits_v1.txt
AT1G31380	CP087128.1	100	38	0	0	467	504	24280016	24280053	2.88e-11	71.3	sortedOG0000012_bhits_v1.txt
AT1G31380	CP087128.1	100	36	0	0	469	504	19025549	19025514	3.73e-10	67.6	sortedOG0000012_bhits_v1.txt
AT1G31380	CP087128.1	97.368	38	1	0	467	504	24250583	24250620	1.34e-09	65.8	sortedOG0000012_bhits_v1.txt
AT1G31390	CP087126.2	100	1211	0	0	1	1211	11264831	11266041	0	2237	sortedOG0000012_bhits_v1.txt
AT1G31390	CP087126.2	82.237	1216	166	22	29	1211	11266932	11268130	0	1003	sortedOG0000012_bhits_v1.txt
AT1G31390	CP087126.2	78.464	1133	181	42	37	1142	11262172	11263268	0	682	sortedOG0000012_bhits_v1.txt
AT1G31390	CP087126.2	81.6	625	89	12	30	630	11259874	11260496	2.74e-138	494	sortedOG0000012_bhits_v1.txt
AT1G31390	CP087127.2	79.605	152	28	3	433	582	2486217	2486067	1.5e-21	106	sortedOG0000012_bhits_v1.txt
AT1G31390	CP087128.1	96	50	2	0	433	482	24277784	24277833	2.53e-14	82.4	sortedOG0000012_bhits_v1.txt
AT1G31390	CP087128.1	95.745	47	2	0	436	482	24246775	24246821	1.18e-12	76.8	sortedOG0000012_bhits_v1.txt
AT1G31390	CP087128.1	93.878	49	3	0	433	481	24280014	24280062	4.24e-12	75	sortedOG0000012_bhits_v1.txt
AT1G31390	CP087128.1	92.157	51	3	1	433	482	24271052	24271102	5.48e-11	71.3	sortedOG0000012_bhits_v1.txt
AT1G31390	CP087128.1	97.5	40	1	0	434	473	24249508	24249547	1.97e-10	69.4	sortedOG0000012_bhits_v1.txt
AT1G31390	CP087128.1	90	50	5	0	433	482	24286909	24286958	2.55e-09	65.8	sortedOG0000012_bhits_v1.txt
AT1G31390	CP087128.1	95.122	41	2	0	433	473	24295773	24295813	2.55e-09	65.8	sortedOG0000012_bhits_v1.txt
AT1G31390	CP087128.1	97.297	37	1	0	437	473	19025549	19025513	9.17e-09	63.9	sortedOG0000012_bhits_v1.txt
AT1G31390	CP087128.1	97.297	37	1	0	433	469	24250581	24250617	9.17e-09	63.9	sortedOG0000012_bhits_v1.txt
AT1G31400	CP087126.2	100	1337	0	0	1	1337	11266874	11268210	0	2470	sortedOG0000012_bhits_v1.txt
AT1G31400	CP087126.2	81.874	1313	174	31	9	1292	11264801	11266078	0	1048	sortedOG0000012_bhits_v1.txt
AT1G31400	CP087126.2	76.99	1156	185	42	61	1188	11262166	11263268	4.87e-166	586	sortedOG0000012_bhits_v1.txt
AT1G31400	CP087126.2	81.304	583	92	10	60	629	11259874	11260452	3.98e-127	457	sortedOG0000012_bhits_v1.txt
AT1G31400	CP087126.2	87.342	79	6	4	1213	1288	11260571	11260648	6.02e-16	87.9	sortedOG0000012_bhits_v1.txt
AT1G31400	CP087127.2	76.974	152	32	3	476	625	2486217	2486067	7.79e-15	84.2	sortedOG0000012_bhits_v1.txt
AT1G31400	CP087128.1	100	40	0	0	476	515	24277784	24277823	4.69e-12	75	sortedOG0000012_bhits_v1.txt
AT1G31400	CP087128.1	100	40	0	0	476	515	24280014	24280053	4.69e-12	75	sortedOG0000012_bhits_v1.txt
