qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT1G55947	CP087126.2	100	579	0	0	1	579	23130428	23131006	0	1070	GCA_020911765.2_ASM2091176v2_genomic
AT2G16810	CP087127.2	100	1534	0	0	1	1534	10449216	10450749	0	2833	GCA_020911765.2_ASM2091176v2_genomic
AT1G55947	CP086744.1	99.827	579	1	0	1	579	21366152	21366730	0	1064	GCA_024498495.1_ASM2449849v1_genomic
AT2G16810	CP086745.1	99.544	1534	6	1	1	1534	7217196	7218728	0	2793	GCA_024498495.1_ASM2449849v1_genomic
AT1G55947	CM046288.1	99.827	579	1	0	1	579	20207646	20208224	0	1064	GCA_025388435.1_AtA1-141.20181003_genomic
AT2G16810	CM046289.1	98.307	1536	22	2	1	1534	7053519	7055052	0	2689	GCA_025388435.1_AtA1-141.20181003_genomic
AT1G55947	CM072657.1	99.655	579	2	0	1	579	22812089	22812667	0	1059	GCA_036926925.1_ASM3692692v1_genomic
AT2G16810	CM072658.1	99.348	1534	5	1	1	1534	9796454	9797982	0	2772	GCA_036926925.1_ASM3692692v1_genomic
AT2G16810	CM072658.1	77.727	440	80	14	903	1334	9801509	9801080	6.35e-66	254	GCA_036926925.1_ASM3692692v1_genomic
AT1G55947	CM072637.1	99.827	579	1	0	1	579	22540064	22540642	0	1064	GCA_036926965.1_ASM3692696v1_genomic
AT2G16810	CM072638.1	99.348	1534	5	1	1	1534	9228221	9229749	0	2772	GCA_036926965.1_ASM3692696v1_genomic
AT2G16810	CM072638.1	77.727	440	80	14	903	1334	9233283	9232854	6.18e-66	254	GCA_036926965.1_ASM3692696v1_genomic
AT1G55947	CM072652.1	99.827	579	1	0	1	579	22840405	22840983	0	1064	GCA_036926975.1_ASM3692697v1_genomic
AT2G16810	CM072653.1	98.307	1536	22	2	1	1534	9541874	9543407	0	2689	GCA_036926975.1_ASM3692697v1_genomic
AT1G55947	CM072642.1	99.827	579	1	0	1	579	23286488	23287066	0	1064	GCA_036927025.1_ASM3692702v1_genomic
AT2G16810	CM072643.1	98.307	1536	22	2	1	1534	7985583	7987116	0	2689	GCA_036927025.1_ASM3692702v1_genomic
AT1G55947	CM072647.1	99.827	579	1	0	1	579	22914010	22914588	0	1064	GCA_036927045.1_ASM3692704v1_genomic
AT2G16810	CM072648.1	98.372	1536	21	2	1	1534	7389709	7391242	0	2695	GCA_036927045.1_ASM3692704v1_genomic
AT1G55947	CM072627.1	99.827	579	1	0	1	579	25765298	25765876	0	1064	GCA_036927085.1_ASM3692708v1_genomic
AT2G16810	CM072628.1	99.674	1534	4	1	1	1534	8672281	8673813	0	2804	GCA_036927085.1_ASM3692708v1_genomic
AT2G16810	CM072628.1	77.727	440	80	14	903	1334	8677335	8676906	6.33e-66	254	GCA_036927085.1_ASM3692708v1_genomic
AT1G55947	CM072622.1	99.309	579	4	0	1	579	21480721	21481299	0	1048	GCA_036927245.1_ASM3692724v1_genomic
AT2G16810	CM072623.1	99.544	1535	4	3	1	1534	10125650	10127182	0	2793	GCA_036927245.1_ASM3692724v1_genomic
AT2G16810	CM072623.1	77.727	440	80	14	903	1334	10130705	10130276	6.25e-66	254	GCA_036927245.1_ASM3692724v1_genomic
AT1G55947	CM072632.1	99.827	579	1	0	1	579	23950063	23950641	0	1064	GCA_036927255.1_ASM3692725v1_genomic
AT2G16810	CM072633.1	99.544	1535	4	3	1	1534	8931928	8933460	0	2793	GCA_036927255.1_ASM3692725v1_genomic
AT2G16810	CM072633.1	77.727	440	80	14	903	1334	8936983	8936554	6.39e-66	254	GCA_036927255.1_ASM3692725v1_genomic
AT1G55947	CM072617.1	99.827	579	1	0	1	579	22758457	22759035	0	1064	GCA_036927265.1_ASM3692726v1_genomic
AT2G16810	CM072618.1	99.87	1534	2	0	1	1534	9378375	9379908	0	2822	GCA_036927265.1_ASM3692726v1_genomic
AT1G55947	CM072607.1	99.827	579	1	0	1	579	23454514	23455092	0	1064	GCA_036927275.1_ASM3692727v1_genomic
AT2G16810	CM072608.1	99.87	1534	2	0	1	1534	10224068	10225601	0	2822	GCA_036927275.1_ASM3692727v1_genomic
AT1G55947	CM072612.1	99.827	579	1	0	1	579	23558687	23559265	0	1064	GCA_036927285.1_ASM3692728v1_genomic
AT2G16810	CM072613.1	99.544	1535	4	3	1	1534	8414011	8415543	0	2793	GCA_036927285.1_ASM3692728v1_genomic
AT2G16810	CM072613.1	77.955	440	79	14	903	1334	8419064	8418635	1.35e-67	259	GCA_036927285.1_ASM3692728v1_genomic
AT1G55947	CM072602.1	99.482	579	3	0	1	579	24024415	24024993	0	1053	GCA_036927355.1_ASM3692735v1_genomic
AT2G16810	CM072603.1	98.204	891	14	1	1	889	9721040	9721930	0	1555	GCA_036927355.1_ASM3692735v1_genomic
AT2G16810	CM072603.1	77.273	440	82	14	903	1334	9725610	9725181	1.41e-62	243	GCA_036927355.1_ASM3692735v1_genomic
AT2G16810	CM072603.1	95.714	140	4	1	1395	1534	9721960	9722097	5.12e-57	224	GCA_036927355.1_ASM3692735v1_genomic
AT1G55947	CM072592.1	100	579	0	0	1	579	22264774	22265352	0	1070	GCA_036927365.1_ASM3692736v1_genomic
AT2G16810	CM072593.1	99.804	1534	3	0	1	1534	7732841	7734374	0	2817	GCA_036927365.1_ASM3692736v1_genomic
AT1G55947	CM072597.1	99.827	579	1	0	1	579	21672920	21673498	0	1064	GCA_036927375.1_ASM3692737v1_genomic
AT2G16810	CM072598.1	99.87	1534	2	0	1	1534	8343406	8344939	0	2822	GCA_036927375.1_ASM3692737v1_genomic
AT1G55947	CM072587.1	99.827	579	1	0	1	579	22508721	22509299	0	1064	GCA_036927385.1_ASM3692738v1_genomic
AT2G16810	CM072588.1	99.674	1534	4	1	1	1534	10272819	10274351	0	2804	GCA_036927385.1_ASM3692738v1_genomic
AT2G16810	CM072588.1	77.727	440	80	14	903	1334	10277873	10277444	6.28e-66	254	GCA_036927385.1_ASM3692738v1_genomic
AT1G55947	CM072582.1	99.827	579	1	0	1	579	23863393	23863971	0	1064	GCA_036927435.1_ASM3692743v1_genomic
AT2G16810	CM072583.1	99.935	1534	1	0	1	1534	10089359	10090892	0	2828	GCA_036927435.1_ASM3692743v1_genomic
AT2G16810	CM072583.1	77.5	440	81	14	903	1334	10094420	10093991	3.05e-64	248	GCA_036927435.1_ASM3692743v1_genomic
AT1G55947	CM072567.1	99.827	579	1	0	1	579	21261442	21262020	0	1064	GCA_036927455.1_ASM3692745v1_genomic
AT2G16810	CM072568.1	99.545	1540	1	1	1	1534	10603410	10604949	0	2800	GCA_036927455.1_ASM3692745v1_genomic
AT2G16810	CM072568.1	77.273	440	82	14	903	1334	10608460	10608031	1.41e-62	243	GCA_036927455.1_ASM3692745v1_genomic
AT1G55947	CM072562.1	99.827	579	1	0	1	579	23099978	23100556	0	1064	GCA_036927475.1_ASM3692747v1_genomic
AT2G16810	CM072563.1	99.545	1540	1	1	1	1534	10699426	10700965	0	2800	GCA_036927475.1_ASM3692747v1_genomic
AT2G16810	CM072563.1	77.273	440	82	14	903	1334	10704476	10704047	1.44e-62	243	GCA_036927475.1_ASM3692747v1_genomic
AT1G55947	CM072577.1	99.825	573	1	0	1	573	22992526	22993098	0	1053	GCA_036927485.1_ASM3692748v1_genomic
AT2G16810	CM072578.1	99.348	1534	5	1	1	1534	10641667	10643195	0	2772	GCA_036927485.1_ASM3692748v1_genomic
AT2G16810	CM072578.1	77.727	440	80	14	903	1334	10646726	10646297	6.62e-66	254	GCA_036927485.1_ASM3692748v1_genomic
AT1G55947	CM072572.1	99.827	579	1	0	1	579	23093037	23093615	0	1064	GCA_036927505.1_ASM3692750v1_genomic
AT2G16810	CM072573.1	98.307	1536	22	2	1	1534	8947792	8949325	0	2689	GCA_036927505.1_ASM3692750v1_genomic
AT1G55947	CP137946.1	99.625	534	2	0	46	579	25169030	25169563	0	976	GCA_036936705.1_ASM3693670v1_genomic
AT1G55947	CP137946.1	98	50	1	0	1	50	25168539	25168588	2.61e-16	87.9	GCA_036936705.1_ASM3693670v1_genomic
AT2G16810	CP137947.1	100	1534	0	0	1	1534	10593158	10594691	0	2833	GCA_036936705.1_ASM3693670v1_genomic
AT1G55947	CP137951.1	99.827	579	1	0	1	579	23459981	23460559	0	1064	GCA_036936715.1_ASM3693671v1_genomic
AT2G16810	CP137952.1	99.348	1534	5	1	1	1534	9762688	9764216	0	2772	GCA_036936715.1_ASM3693671v1_genomic
AT2G16810	CP137952.1	77.727	440	80	14	903	1334	9767743	9767314	6.51e-66	254	GCA_036936715.1_ASM3693671v1_genomic
AT1G55947	CP137956.1	99.827	579	1	0	1	579	23075247	23075825	0	1064	GCA_036936845.1_ASM3693684v1_genomic
AT2G16810	CP137957.1	98.307	1536	22	2	1	1534	8812425	8813958	0	2689	GCA_036936845.1_ASM3693684v1_genomic
AT1G55947	CP137961.1	99.827	579	1	0	1	579	24126758	24127336	0	1064	GCA_036936885.1_ASM3693688v1_genomic
AT2G16810	CP137962.1	99.348	1534	5	1	1	1534	9516813	9518341	0	2772	GCA_036936885.1_ASM3693688v1_genomic
AT2G16810	CP137962.1	77.727	440	80	14	903	1334	9521868	9521439	6.54e-66	254	GCA_036936885.1_ASM3693688v1_genomic
AT1G55947	CP137966.1	99.655	579	2	0	1	579	24651102	24651680	0	1059	GCA_036936895.1_ASM3693689v1_genomic
AT2G16810	CP137967.1	98.372	1536	21	2	1	1534	10018727	10020260	0	2695	GCA_036936895.1_ASM3693689v1_genomic
AT1G55947	CP137971.1	99.827	579	1	0	1	579	23102813	23103391	0	1064	GCA_036936905.1_ASM3693690v1_genomic
