qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT1G21835	CP087126.2	100	273	0	0	1	273	7669972	7670244	2.66e-142	505	GCA_020911765.2_ASM2091176v2_genomic
AT1G21835	CP087126.2	88.506	261	30	0	9	269	12805464	12805204	1.34e-85	316	GCA_020911765.2_ASM2091176v2_genomic
AT1G21835	CP087126.2	88.506	261	30	0	9	269	12808878	12808618	1.34e-85	316	GCA_020911765.2_ASM2091176v2_genomic
AT1G21835	CP087126.2	87.778	270	31	2	1	269	12819622	12819354	4.8e-85	315	GCA_020911765.2_ASM2091176v2_genomic
AT1G21835	CP087126.2	88.123	261	31	0	9	269	12788520	12788260	6.21e-84	311	GCA_020911765.2_ASM2091176v2_genomic
AT1G21835	CP087126.2	87.739	261	32	0	9	269	12812292	12812032	2.89e-82	305	GCA_020911765.2_ASM2091176v2_genomic
AT1G21835	CP087126.2	87.356	261	33	0	9	269	12791900	12791640	1.35e-80	300	GCA_020911765.2_ASM2091176v2_genomic
AT1G21835	CP087126.2	86.973	261	34	0	9	269	12798639	12798379	6.26e-79	294	GCA_020911765.2_ASM2091176v2_genomic
AT1G21835	CP087126.2	86.973	261	34	0	9	269	12802053	12801793	6.26e-79	294	GCA_020911765.2_ASM2091176v2_genomic
AT1G21835	CP087126.2	86.973	261	34	0	9	269	12815705	12815445	6.26e-79	294	GCA_020911765.2_ASM2091176v2_genomic
AT1G21835	CP087126.2	87.143	210	27	0	60	269	12795188	12794979	2.97e-62	239	GCA_020911765.2_ASM2091176v2_genomic
AT1G34792	CP087126.2	100	389	0	0	1	389	12788140	12788528	0	719	GCA_020911765.2_ASM2091176v2_genomic
AT1G34792	CP087126.2	96.915	389	11	1	1	389	12805085	12805472	0	651	GCA_020911765.2_ASM2091176v2_genomic
AT1G34792	CP087126.2	96.915	389	11	1	1	389	12808499	12808886	0	651	GCA_020911765.2_ASM2091176v2_genomic
AT1G34792	CP087126.2	96.401	389	13	1	1	389	12811913	12812300	0	640	GCA_020911765.2_ASM2091176v2_genomic
AT1G34792	CP087126.2	96.144	389	14	1	1	389	12791521	12791908	0	634	GCA_020911765.2_ASM2091176v2_genomic
AT1G34792	CP087126.2	95.887	389	15	1	1	389	12798260	12798647	2.22e-179	628	GCA_020911765.2_ASM2091176v2_genomic
AT1G34792	CP087126.2	95.887	389	15	1	1	389	12801674	12802061	2.22e-179	628	GCA_020911765.2_ASM2091176v2_genomic
AT1G34792	CP087126.2	95.116	389	16	2	2	389	12815327	12815713	8.03e-174	610	GCA_020911765.2_ASM2091176v2_genomic
AT1G34792	CP087126.2	93.077	390	25	2	1	389	12819234	12819622	1.36e-161	569	GCA_020911765.2_ASM2091176v2_genomic
