qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT1G17150	CP087126.2	100	1789	0	0	1	1789	5869364	5871152	0	3304	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087126.2	100	1834	0	0	1	1834	18397616	18399449	0	3387	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087126.2	98.965	1835	18	1	1	1834	18400937	18402771	0	3282	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087126.2	98.747	1836	21	2	1	1834	18404259	18406094	0	3262	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087126.2	98.526	1832	23	2	3	1834	18407604	18409431	0	3230	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087126.2	95.583	1834	68	4	1	1834	18369459	18371279	0	2926	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087126.2	98.253	458	7	1	3	460	18410941	18411397	0	800	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087127.2	86.42	891	101	18	1	877	20000158	19999274	0	957	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087127.2	85.55	872	116	10	3	870	14487276	14488141	0	904	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087127.2	85.274	876	119	8	3	870	9906006	9905133	0	894	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087127.2	85.274	876	119	8	3	870	9912801	9911928	0	894	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087127.2	85.16	876	119	9	3	870	9909402	9908530	0	887	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087127.2	91.014	345	29	2	1061	1404	19999153	19998810	3.28e-129	464	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087127.2	89.402	368	38	1	1061	1427	9908346	9907979	1.18e-128	462	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087127.2	87.863	379	46	0	1052	1430	14488281	14488659	1.19e-123	446	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087127.2	82.099	162	27	2	1666	1826	19998680	19998520	8.13e-31	137	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087129.2	85.748	849	109	11	10	853	11496141	11495300	0	887	GCA_020911765.2_ASM2091176v2_genomic
AT1G43080	CP087129.2	86.777	363	44	4	1051	1412	11495131	11494772	2.61e-110	401	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087126.2	99.949	1954	1	0	1	1954	18400818	18402771	0	3603	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087126.2	99.233	1955	14	1	1	1954	18404140	18406094	0	3526	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087126.2	98.925	1954	20	1	1	1954	18397497	18399449	0	3491	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087126.2	98.362	1954	27	3	1	1954	18407483	18409431	0	3426	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087126.2	95.548	1954	73	5	1	1954	18369340	18371279	0	3114	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087126.2	97.759	580	11	2	1	580	18410820	18411397	0	998	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087127.2	85.902	915	112	17	95	997	20000183	19999274	0	959	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087127.2	83.811	976	137	16	27	990	9912894	9911928	0	907	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087127.2	83.709	976	138	16	27	990	9906099	9905133	0	902	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087127.2	83.607	976	138	17	27	990	9909495	9908530	0	896	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087127.2	85.223	873	118	11	122	990	14487276	14488141	0	887	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087127.2	89.096	376	40	1	1173	1547	9908354	9907979	9.74e-130	466	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087127.2	90.517	348	33	0	1177	1524	19999157	19998810	4.53e-128	460	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087127.2	88.564	376	42	1	1173	1547	9911750	9911375	2.11e-126	455	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087127.2	88.267	375	44	0	1176	1550	14488285	14488659	9.81e-125	449	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087127.2	82.716	162	26	2	1786	1946	19998680	19998520	1.86e-32	143	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087129.2	85.068	884	119	12	95	973	11496175	11495300	0	889	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087129.2	86.777	363	44	4	1171	1532	11495131	11494772	2.79e-110	401	GCA_020911765.2_ASM2091176v2_genomic
AT1G43090	CP087129.2	86.62	142	19	0	1794	1935	11494720	11494579	6.66e-37	158	GCA_020911765.2_ASM2091176v2_genomic
AT1G43100	CP087126.2	100	1955	0	0	1	1955	18404140	18406094	0	3611	GCA_020911765.2_ASM2091176v2_genomic
AT1G43100	CP087126.2	99.284	1955	13	1	1	1955	18400818	18402771	0	3531	GCA_020911765.2_ASM2091176v2_genomic
AT1G43100	CP087126.2	98.772	1955	22	2	1	1955	18397497	18399449	0	3476	GCA_020911765.2_ASM2091176v2_genomic
AT1G43100	CP087126.2	98.21	1955	29	4	1	1955	18407483	18409431	0	3411	GCA_020911765.2_ASM2091176v2_genomic
AT1G43100	CP087126.2	95.396	1955	75	6	1	1955	18369340	18371279	0	3097	GCA_020911765.2_ASM2091176v2_genomic
AT1G43100	CP087126.2	97.759	580	11	2	1	580	18410820	18411397	0	998	GCA_020911765.2_ASM2091176v2_genomic
AT1G43100	CP087127.2	85.902	915	112	17	95	997	20000183	19999274	0	959	GCA_020911765.2_ASM2091176v2_genomic
AT1G43100	CP087127.2	83.811	976	137	16	27	990	9912894	9911928	0	907	GCA_020911765.2_ASM2091176v2_genomic
