qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT2G16505	CP087127.2	100	932	0	0	1	932	10318642	10319573	0	1722	GCA_020911765.2_ASM2091176v2_genomic
AT2G16505	CP087127.2	84.483	464	52	14	475	932	10327854	10328303	2.77e-122	440	GCA_020911765.2_ASM2091176v2_genomic
AT2G16535	CP087127.2	100	666	0	0	1	666	10327638	10328303	0	1230	GCA_020911765.2_ASM2091176v2_genomic
AT2G16535	CP087127.2	84.483	464	52	14	217	666	10319116	10319573	1.96e-122	440	GCA_020911765.2_ASM2091176v2_genomic
AT5G61605	CP087130.2	100	629	0	0	1	629	27944155	27944783	0	1162	GCA_020911765.2_ASM2091176v2_genomic
AT2G16505	CP086745.1	98.3	941	7	1	1	932	7085839	7086779	0	1640	GCA_024498495.1_ASM2449849v1_genomic
AT2G16505	CP086745.1	83.836	464	59	11	475	932	7097907	7098360	1.98e-118	427	GCA_024498495.1_ASM2449849v1_genomic
AT2G16535	CP086745.1	95.542	673	21	5	1	666	7097690	7098360	0	1068	GCA_024498495.1_ASM2449849v1_genomic
AT2G16535	CP086745.1	84.516	465	50	16	217	666	7086322	7086779	1.8e-122	440	GCA_024498495.1_ASM2449849v1_genomic
AT5G61605	CP086748.1	99.683	630	1	1	1	629	25904278	25904907	0	1151	GCA_024498495.1_ASM2449849v1_genomic
AT2G16505	CM046289.1	99.893	932	1	0	1	932	6923551	6924482	0	1716	GCA_025388435.1_AtA1-141.20181003_genomic
AT2G16505	CM046289.1	84.483	464	52	14	475	932	6932763	6933212	2.48e-122	440	GCA_025388435.1_AtA1-141.20181003_genomic
AT2G16535	CM046289.1	100	666	0	0	1	666	6932547	6933212	0	1230	GCA_025388435.1_AtA1-141.20181003_genomic
AT2G16535	CM046289.1	84.483	464	52	14	217	666	6924025	6924482	1.75e-122	440	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G61605	CM046292.1	99.525	631	1	1	1	629	24357937	24358567	0	1147	GCA_025388435.1_AtA1-141.20181003_genomic
AT2G16505	CM072658.1	98.725	941	3	1	1	932	9666579	9667519	0	1663	GCA_036926925.1_ASM3692692v1_genomic
AT2G16505	CM072658.1	83.405	464	61	11	475	932	9679094	9679547	4.6e-115	416	GCA_036926925.1_ASM3692692v1_genomic
AT2G16535	CM072658.1	94.379	676	26	7	1	666	9678874	9679547	0	1027	GCA_036926925.1_ASM3692692v1_genomic
AT2G16535	CM072658.1	84.483	464	52	14	217	666	9667062	9667519	1.93e-122	440	GCA_036926925.1_ASM3692692v1_genomic
AT5G61605	CM072661.1	99.524	630	2	1	1	629	28861054	28861683	0	1146	GCA_036926925.1_ASM3692692v1_genomic
AT2G16505	CM072638.1	99.893	932	1	0	1	932	9099915	9100846	0	1716	GCA_036926965.1_ASM3692696v1_genomic
AT2G16505	CM072638.1	84.483	464	52	14	475	932	9108978	9109427	2.66e-122	440	GCA_036926965.1_ASM3692696v1_genomic
AT2G16535	CM072638.1	100	666	0	0	1	666	9108762	9109427	0	1230	GCA_036926965.1_ASM3692696v1_genomic
