qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT1G46840	CP087126.2	100	1522	0	0	1	1522	19464926	19466447	0	2811	GCA_020911765.2_ASM2091176v2_genomic
AT1G46840	CP087127.2	94.595	37	2	0	690	726	9974180	9974144	5.39e-07	58.4	GCA_020911765.2_ASM2091176v2_genomic
AT1G46912	CP087126.2	100	1109	0	0	1	1109	19467262	19468370	0	2049	GCA_020911765.2_ASM2091176v2_genomic
AT1G46984	CP087126.2	100	1113	0	0	1	1113	19469463	19470575	0	2056	GCA_020911765.2_ASM2091176v2_genomic
AT2G19630	CP087127.2	100	930	0	0	1	930	11652025	11652954	0	1718	GCA_020911765.2_ASM2091176v2_genomic
AT2G19630	CP087130.2	80.282	142	28	0	773	914	21028917	21028776	3.19e-22	108	GCA_020911765.2_ASM2091176v2_genomic
AT2G31470	CP087127.2	100	1341	0	0	1	1341	16570084	16571424	0	2477	GCA_020911765.2_ASM2091176v2_genomic
AT2G31470	CP087127.2	100	31	0	0	579	609	10192546	10192576	4.74e-07	58.4	GCA_020911765.2_ASM2091176v2_genomic
AT2G31470	CP087127.2	76.991	113	15	7	505	607	1352474	1352585	6.13e-06	54.7	GCA_020911765.2_ASM2091176v2_genomic
AT2G31470	CP087126.2	100	29	0	0	579	607	7166038	7166066	6.13e-06	54.7	GCA_020911765.2_ASM2091176v2_genomic
AT2G31470	CP087126.2	90.476	42	3	1	566	607	22189320	22189280	6.13e-06	54.7	GCA_020911765.2_ASM2091176v2_genomic
AT3G23960	CP087128.1	100	1245	0	0	1	1245	8663490	8664734	0	2300	GCA_020911765.2_ASM2091176v2_genomic
AT3G23960	CP087126.2	100	32	0	0	705	736	7166064	7166033	1.22e-07	60.2	GCA_020911765.2_ASM2091176v2_genomic
AT3G23960	CP087129.2	94.595	37	2	0	182	218	9814217	9814253	4.39e-07	58.4	GCA_020911765.2_ASM2091176v2_genomic
AT3G23960	CP087127.2	96.875	32	1	0	705	736	10192572	10192541	5.68e-06	54.7	GCA_020911765.2_ASM2091176v2_genomic
AT3G49450	CP087128.1	100	1238	0	0	1	1238	21018795	21020032	0	2287	GCA_020911765.2_ASM2091176v2_genomic
AT5G65850	CP087130.2	100	1345	0	0	1	1345	29522048	29523392	0	2484	GCA_020911765.2_ASM2091176v2_genomic
AT1G46840	CP086744.1	99.737	1522	4	0	1	1522	17738486	17740007	0	2789	GCA_024498495.1_ASM2449849v1_genomic
AT1G46840	CP086744.1	82.21	371	59	6	1	368	17740845	17741211	9.54e-84	313	GCA_024498495.1_ASM2449849v1_genomic
AT1G46840	CP086745.1	94.595	37	2	0	690	726	6718446	6718410	4.94e-07	58.4	GCA_024498495.1_ASM2449849v1_genomic
AT1G46912	CP086744.1	99.012	1113	7	1	1	1109	17740824	17741936	0	1991	GCA_024498495.1_ASM2449849v1_genomic
AT1G46984	CP086744.1	99.641	1113	4	0	1	1113	17743012	17744124	0	2034	GCA_024498495.1_ASM2449849v1_genomic
AT2G19630	CP086745.1	100	930	0	0	1	930	8404629	8405558	0	1718	GCA_024498495.1_ASM2449849v1_genomic
AT2G19630	CP086748.1	80.282	142	28	0	773	914	19110303	19110162	2.92e-22	108	GCA_024498495.1_ASM2449849v1_genomic
AT2G31470	CP086745.1	99.851	1341	2	0	1	1341	13328509	13329849	0	2466	GCA_024498495.1_ASM2449849v1_genomic
AT2G31470	CP086745.1	100	31	0	0	579	609	6726188	6726158	4.34e-07	58.4	GCA_024498495.1_ASM2449849v1_genomic
AT2G31470	CP086745.1	100	31	0	0	579	609	6932575	6932605	4.34e-07	58.4	GCA_024498495.1_ASM2449849v1_genomic
AT2G31470	CP086745.1	100	28	0	0	580	607	955509	955536	2.02e-05	52.8	GCA_024498495.1_ASM2449849v1_genomic
AT2G31470	CP086744.1	100	29	0	0	579	607	7145357	7145385	5.61e-06	54.7	GCA_024498495.1_ASM2449849v1_genomic
AT2G31470	CP086744.1	90.476	42	3	1	566	607	20445570	20445530	5.61e-06	54.7	GCA_024498495.1_ASM2449849v1_genomic
AT3G23960	CP086746.1	99.598	1245	5	0	1	1245	8752639	8753883	0	2272	GCA_024498495.1_ASM2449849v1_genomic
AT3G23960	CP086744.1	100	32	0	0	705	736	7145383	7145352	1.12e-07	60.2	GCA_024498495.1_ASM2449849v1_genomic
AT3G23960	CP086747.1	94.595	37	2	0	182	218	7534896	7534932	4.02e-07	58.4	GCA_024498495.1_ASM2449849v1_genomic
