assembly	gene	scaffold	start	end	length	max_length	copy
GCA_020911765.2_ASM2091176v2_genomic	AT4G03635	CP087129.2	1794286	1795752	1466	1833.75	1
GCA_020911765.2_ASM2091176v2_genomic	AT4G05460	CP087129.2	2950703	2952646	1943	2430	1
GCA_020911765.2_ASM2091176v2_genomic	AT4G05470	CP087129.2	2953412	2955552	2140	2676.25	1
GCA_020911765.2_ASM2091176v2_genomic	AT4G05475	CP087129.2	2956163	2958158	1995	2495	1
GCA_024498495.1_ASM2449849v1_genomic	AT4G03635	CP086747.1	2926194	2927155	961	1833.75	1
GCA_024498495.1_ASM2449849v1_genomic	AT4G05460	CP086747.1	2904082	2906025	1943	2430	1
GCA_024498495.1_ASM2449849v1_genomic	AT4G05470	CP086747.1	2906809	2908950	2141	2676.25	1
GCA_024498495.1_ASM2449849v1_genomic	AT4G05475	CP086747.1	2909561	2911558	1997	2495	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT4G03635	CM046291.1	1632010	1632971	961	1833.75	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT4G05460	CM046291.1	1654101	1656044	1943	2430	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT4G05470	CM046291.1	1651197	1653335	2138	2676.25	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT4G05475	CM046291.1	1648597	1650586	1989	2495	1
GCA_036926925.1_ASM3692692v1_genomic	AT4G03635	CM072660.1	1604086	1605552	1466	1833.75	1
GCA_036926925.1_ASM3692692v1_genomic	AT4G05460	CM072660.1	2760580	2762523	1943	2430	1
GCA_036926925.1_ASM3692692v1_genomic	AT4G05470	CM072660.1	2763289	2765429	2140	2676.25	1
GCA_036926925.1_ASM3692692v1_genomic	AT4G05475	CM072660.1	2766040	2768035	1995	2495	1
GCA_036926965.1_ASM3692696v1_genomic	AT4G03635	CM072640.1	1703158	1704130	972	1833.75	1
GCA_036926965.1_ASM3692696v1_genomic	AT4G05460	CM072640.1	1725837	1727780	1943	2430	1
GCA_036926965.1_ASM3692696v1_genomic	AT4G05470	CM072640.1	1722956	1725086	2130	2676.25	1
GCA_036926965.1_ASM3692696v1_genomic	AT4G05475	CM072640.1	1720357	1722345	1988	2495	1
GCA_036926975.1_ASM3692697v1_genomic	AT4G03635	CM072655.1	1700497	1701462	965	1833.75	1
GCA_036926975.1_ASM3692697v1_genomic	AT4G05460	CM072655.1	1728613	1730556	1943	2430	1
GCA_036926975.1_ASM3692697v1_genomic	AT4G05470	CM072655.1	1726150	1727848	1698	2676.25	1
GCA_036926975.1_ASM3692697v1_genomic	AT4G05475	CM072655.1	1717777	1719766	1989	2495	1
GCA_036927025.1_ASM3692702v1_genomic	AT4G03635	CM072645.1	1654809	1655781	972	1833.75	1
GCA_036927025.1_ASM3692702v1_genomic	AT4G05460	CM072645.1	1677431	1679374	1943	2430	1
GCA_036927025.1_ASM3692702v1_genomic	AT4G05470	CM072645.1	1674541	1676683	2142	2676.25	1
GCA_036927025.1_ASM3692702v1_genomic	AT4G05475	CM072645.1	1671923	1673929	2006	2495	1
GCA_036927045.1_ASM3692704v1_genomic	AT4G05460	CM072650.1	1690100	1692037	1937	2430	1
GCA_036927045.1_ASM3692704v1_genomic	AT4G05470	CM072650.1	1677065	1678911	1846	2676.25	1
GCA_036927045.1_ASM3692704v1_genomic	AT4G05475	CM072650.1	1674453	1676453	2000	2495	1
GCA_036927085.1_ASM3692708v1_genomic	AT4G03635	CM072630.1	1653875	1654847	972	1833.75	1
GCA_036927085.1_ASM3692708v1_genomic	AT4G05460	CM072630.1	1680383	1682401	2018	2430	1
GCA_036927085.1_ASM3692708v1_genomic	AT4G05470	CM072630.1	1677557	1679617	2060	2676.25	1
GCA_036927085.1_ASM3692708v1_genomic	AT4G05475	CM072630.1	1674841	1676945	2104	2495	1
GCA_036927245.1_ASM3692724v1_genomic	AT4G03635	CM072625.1	1657923	1658884	961	1833.75	1
GCA_036927245.1_ASM3692724v1_genomic	AT4G05460	CM072625.1	1680004	1681947	1943	2430	1
GCA_036927245.1_ASM3692724v1_genomic	AT4G05470	CM072625.1	1677098	1679238	2140	2676.25	1
GCA_036927245.1_ASM3692724v1_genomic	AT4G05475	CM072625.1	1674498	1676487	1989	2495	1
GCA_036927255.1_ASM3692725v1_genomic	AT4G03635	CM072635.1	1695057	1696029	972	1833.75	1
GCA_036927255.1_ASM3692725v1_genomic	AT4G05460	CM072635.1	1726757	1728699	1942	2430	1
GCA_036927255.1_ASM3692725v1_genomic	AT4G05470	CM072635.1	1713707	1715546	1839	2676.25	1
GCA_036927255.1_ASM3692725v1_genomic	AT4G05475	CM072635.1	1711106	1713095	1989	2495	1
GCA_036927265.1_ASM3692726v1_genomic	AT4G03635	CM072620.1	1641914	1642875	961	1833.75	1
GCA_036927265.1_ASM3692726v1_genomic	AT4G05460	CM072620.1	1664016	1665959	1943	2430	1
GCA_036927265.1_ASM3692726v1_genomic	AT4G05470	CM072620.1	1661112	1663250	2138	2676.25	1
GCA_036927265.1_ASM3692726v1_genomic	AT4G05475	CM072620.1	1658512	1660501	1989	2495	1
GCA_036927275.1_ASM3692727v1_genomic	AT4G05460	CM072610.1	1715615	1717558	1943	2430	1
GCA_036927275.1_ASM3692727v1_genomic	AT4G05470	CM072610.1	1712707	1714849	2142	2676.25	1
GCA_036927275.1_ASM3692727v1_genomic	AT4G05475	CM072610.1	1710101	1712096	1995	2495	1
GCA_036927285.1_ASM3692728v1_genomic	AT4G03635	CM072615.1	1602285	1603159	874	1833.75	1
GCA_036927285.1_ASM3692728v1_genomic	AT4G05460	CM072615.1	1624583	1626526	1943	2430	1
GCA_036927285.1_ASM3692728v1_genomic	AT4G05470	CM072615.1	1621655	1623799	2144	2676.25	1
GCA_036927285.1_ASM3692728v1_genomic	AT4G05475	CM072615.1	1619059	1621043	1984	2495	1
GCA_036927355.1_ASM3692735v1_genomic	AT4G03635	CM072605.1	1669758	1670632	874	1833.75	1
GCA_036927355.1_ASM3692735v1_genomic	AT4G05460	CM072605.1	1697519	1699460	1941	2430	1
GCA_036927355.1_ASM3692735v1_genomic	AT4G05470	CM072605.1	1694474	1696623	2149	2676.25	1
GCA_036927355.1_ASM3692735v1_genomic	AT4G05475	CM072605.1	1691866	1693861	1995	2495	1
GCA_036927365.1_ASM3692736v1_genomic	AT4G03635	CM072595.1	1678427	1679399	972	1833.75	1
GCA_036927365.1_ASM3692736v1_genomic	AT4G05460	CM072595.1	1701065	1703008	1943	2430	1
GCA_036927365.1_ASM3692736v1_genomic	AT4G05470	CM072595.1	1698159	1700299	2140	2676.25	1
GCA_036927365.1_ASM3692736v1_genomic	AT4G05475	CM072595.1	1695551	1697548	1997	2495	1
GCA_036927375.1_ASM3692737v1_genomic	AT4G03635	CM072600.1	1660913	1661885	972	1833.75	1
GCA_036927375.1_ASM3692737v1_genomic	AT4G05460	CM072600.1	1682353	1684296	1943	2430	1
GCA_036927375.1_ASM3692737v1_genomic	AT4G05470	CM072600.1	1679445	1681587	2142	2676.25	1
GCA_036927375.1_ASM3692737v1_genomic	AT4G05475	CM072600.1	1676839	1678834	1995	2495	1
GCA_036927385.1_ASM3692738v1_genomic	AT4G03635	CM072590.1	1675282	1676243	961	1833.75	1
GCA_036927385.1_ASM3692738v1_genomic	AT4G05460	CM072590.1	1697108	1699051	1943	2430	1
GCA_036927385.1_ASM3692738v1_genomic	AT4G05470	CM072590.1	1694181	1696324	2143	2676.25	1
GCA_036927385.1_ASM3692738v1_genomic	AT4G05475	CM072590.1	1691936	1693569	1633	2495	1
GCA_036927435.1_ASM3692743v1_genomic	AT4G03635	CM072585.1	1711001	1711875	874	1833.75	1
GCA_036927435.1_ASM3692743v1_genomic	AT4G05460	CM072585.1	1733190	1735133	1943	2430	1
GCA_036927435.1_ASM3692743v1_genomic	AT4G05470	CM072585.1	1730277	1732423	2146	2676.25	1
