assembly	gene	scaffold	start	end	length	max_length	copy
GCA_020911765.2_ASM2091176v2_genomic	AT1G48145	CP087126.2	19979134	19979540	406	508.75	1
GCA_020911765.2_ASM2091176v2_genomic	AT1G50745	CP087126.2	21012530	21014168	1638	2048.75	1
GCA_020911765.2_ASM2091176v2_genomic	AT1G50750	CP087126.2	21014267	21015714	1447	1810	1
GCA_020911765.2_ASM2091176v2_genomic	AT1G50760	CP087126.2	21018611	21018973	362	453.75	1
GCA_020911765.2_ASM2091176v2_genomic	AT1G50770	CP087126.2	21022123	21024167	2044	2556.25	1
GCA_020911765.2_ASM2091176v2_genomic	AT1G50790	CP087126.2	21027486	21030301	2815	3520	1
GCA_020911765.2_ASM2091176v2_genomic	AT1G50820	CP087126.2	21031370	21038525	7155	8945	1
GCA_024498495.1_ASM2449849v1_genomic	AT1G48145	CP086744.1	18237075	18237481	406	508.75	1
GCA_024498495.1_ASM2449849v1_genomic	AT1G50745	CP086744.1	19291755	19293393	1638	2048.75	1
GCA_024498495.1_ASM2449849v1_genomic	AT1G50750	CP086744.1	19293492	19294939	1447	1810	1
GCA_024498495.1_ASM2449849v1_genomic	AT1G50760	CP086744.1	19297835	19298197	362	453.75	1
GCA_024498495.1_ASM2449849v1_genomic	AT1G50770	CP086744.1	19301368	19302702	1334	2556.25	1
GCA_024498495.1_ASM2449849v1_genomic	AT1G50790	CP086744.1	19307575	19310390	2815	3520	1
GCA_024498495.1_ASM2449849v1_genomic	AT1G50820	CP086744.1	19311458	19318554	7096	8945	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT1G48145	CM046288.1	17072948	17073351	403	508.75	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT1G50745	CM046288.1	18108818	18110456	1638	2048.75	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT1G50750	CM046288.1	18110555	18112002	1447	1810	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT1G50760	CM046288.1	18114895	18115257	362	453.75	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT1G50770	CM046288.1	18118405	18119739	1334	2556.25	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT1G50790	CM046288.1	18124614	18127429	2815	3520	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT1G50820	CM046288.1	12873084	12876689	3605	8945	1
GCA_036926925.1_ASM3692692v1_genomic	AT1G48145	CM072657.1	19658342	19658744	402	508.75	1
GCA_036926925.1_ASM3692692v1_genomic	AT1G50745	CM072657.1	20677994	20679632	1638	2048.75	1
GCA_036926925.1_ASM3692692v1_genomic	AT1G50750	CM072657.1	20679731	20681178	1447	1810	1
GCA_036926925.1_ASM3692692v1_genomic	AT1G50760	CM072657.1	20684075	20684437	362	453.75	1
GCA_036926925.1_ASM3692692v1_genomic	AT1G50790	CM072657.1	20691190	20694005	2815	3520	1
GCA_036926925.1_ASM3692692v1_genomic	AT1G50820	CM072657.1	12881750	12885349	3599	8945	1
GCA_036926965.1_ASM3692696v1_genomic	AT1G48145	CM072637.1	19420139	19420545	406	508.75	1
GCA_036926965.1_ASM3692696v1_genomic	AT1G50745	CM072637.1	20446182	20447820	1638	2048.75	1
GCA_036926965.1_ASM3692696v1_genomic	AT1G50750	CM072637.1	20447919	20449366	1447	1810	1
GCA_036926965.1_ASM3692696v1_genomic	AT1G50760	CM072637.1	20452263	20452625	362	453.75	1
GCA_036926965.1_ASM3692696v1_genomic	AT1G50770	CM072637.1	20455773	20457107	1334	2556.25	1
GCA_036926965.1_ASM3692696v1_genomic	AT1G50790	CM072637.1	20461986	20464801	2815	3520	1
GCA_036926965.1_ASM3692696v1_genomic	AT1G50820	CM072637.1	9279652	9284292	4640	8945	1
GCA_036926975.1_ASM3692697v1_genomic	AT1G48145	CM072652.1	19710643	19711049	406	508.75	1
GCA_036926975.1_ASM3692697v1_genomic	AT1G50745	CM072652.1	20731000	20732638	1638	2048.75	1
GCA_036926975.1_ASM3692697v1_genomic	AT1G50750	CM072652.1	20732737	20734184	1447	1810	1
GCA_036926975.1_ASM3692697v1_genomic	AT1G50760	CM072652.1	20737081	20737443	362	453.75	1
GCA_036926975.1_ASM3692697v1_genomic	AT1G50770	CM072652.1	20740591	20741925	1334	2556.25	1
GCA_036926975.1_ASM3692697v1_genomic	AT1G50790	CM072652.1	20746805	20749620	2815	3520	1
GCA_036926975.1_ASM3692697v1_genomic	AT1G50820	CM072652.1	12762683	12766283	3600	8945	1
GCA_036927025.1_ASM3692702v1_genomic	AT1G48145	CM072642.1	20141556	20141962	406	508.75	1
GCA_036927025.1_ASM3692702v1_genomic	AT1G50745	CM072642.1	21181842	21183480	1638	2048.75	1
GCA_036927025.1_ASM3692702v1_genomic	AT1G50750	CM072642.1	21183579	21185026	1447	1810	1
GCA_036927025.1_ASM3692702v1_genomic	AT1G50760	CM072642.1	21187923	21188285	362	453.75	1
GCA_036927025.1_ASM3692702v1_genomic	AT1G50770	CM072642.1	21191454	21192852	1398	2556.25	1
GCA_036927025.1_ASM3692702v1_genomic	AT1G50790	CM072642.1	21197728	21200543	2815	3520	1
GCA_036927025.1_ASM3692702v1_genomic	AT1G50820	CM072642.1	21201611	21208795	7184	8945	1
GCA_036927045.1_ASM3692704v1_genomic	AT1G48145	CM072647.1	20070968	20071374	406	508.75	1
GCA_036927045.1_ASM3692704v1_genomic	AT1G50745	CM072647.1	21104854	21106492	1638	2048.75	1
GCA_036927045.1_ASM3692704v1_genomic	AT1G50750	CM072647.1	21106591	21108038	1447	1810	1
GCA_036927045.1_ASM3692704v1_genomic	AT1G50760	CM072647.1	21110935	21111297	362	453.75	1
GCA_036927045.1_ASM3692704v1_genomic	AT1G50770	CM072647.1	21114466	21115800	1334	2556.25	1
GCA_036927045.1_ASM3692704v1_genomic	AT1G50790	CM072647.1	21120676	21123491	2815	3520	1
GCA_036927045.1_ASM3692704v1_genomic	AT1G50820	CM072647.1	21124559	21131743	7184	8945	1
GCA_036927085.1_ASM3692708v1_genomic	AT1G48145	CM072627.1	22634892	22635298	406	508.75	1
GCA_036927085.1_ASM3692708v1_genomic	AT1G50745	CM072627.1	23676909	23678547	1638	2048.75	1
GCA_036927085.1_ASM3692708v1_genomic	AT1G50750	CM072627.1	23678646	23680093	1447	1810	1
GCA_036927085.1_ASM3692708v1_genomic	AT1G50760	CM072627.1	23682990	23683352	362	453.75	1
GCA_036927085.1_ASM3692708v1_genomic	AT1G50770	CM072627.1	23686516	23687850	1334	2556.25	1
GCA_036927085.1_ASM3692708v1_genomic	AT1G50790	CM072627.1	23692726	23695541	2815	3520	1
GCA_036927085.1_ASM3692708v1_genomic	AT1G50820	CM072627.1	12720692	12724294	3602	8945	1
GCA_036927245.1_ASM3692724v1_genomic	AT1G48145	CM072622.1	18604612	18605018	406	508.75	1
GCA_036927245.1_ASM3692724v1_genomic	AT1G50745	CM072622.1	19669469	19671107	1638	2048.75	1
GCA_036927245.1_ASM3692724v1_genomic	AT1G50750	CM072622.1	19671206	19672653	1447	1810	1
GCA_036927245.1_ASM3692724v1_genomic	AT1G50760	CM072622.1	19675550	19675912	362	453.75	1
