assembly	gene	scaffold	start	end	length	max_length	copy
GCA_020911765.2_ASM2091176v2_genomic	AT1G35610	CP087126.2	13151386	13153313	1927	2410	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G17590	CP087127.2	10812820	10815024	2204	2756.25	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G17600	CP087127.2	10816282	10818024	1742	2178.75	1
GCA_020911765.2_ASM2091176v2_genomic	AT3G11370	CP087128.1	3566604	3568611	2007	2510	1
GCA_020911765.2_ASM2091176v2_genomic	AT3G11385	CP087128.1	3572069	3574527	2458	3073.75	1
GCA_020911765.2_ASM2091176v2_genomic	AT3G11390	CP087128.1	3575380	3577614	2234	2793.75	1
GCA_020911765.2_ASM2091176v2_genomic	AT3G11402	CP087128.1	3578871	3581355	2484	3106.25	1
GCA_020911765.2_ASM2091176v2_genomic	AT3G13760	CP087128.1	4523142	4525273	2131	2665	1
GCA_020911765.2_ASM2091176v2_genomic	AT3G59120	CP087128.1	24539381	24541807	2426	3033.75	1
GCA_020911765.2_ASM2091176v2_genomic	AT3G59130	CP087128.1	24542491	24544312	1821	2277.5	1
GCA_020911765.2_ASM2091176v2_genomic	AT5G17960	CP087130.2	5956685	5958521	1836	2296.25	1
GCA_024498495.1_ASM2449849v1_genomic	AT1G35610	CP086744.1	13351978	13353904	1926	2410	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G17590	CP086745.1	7582930	7585134	2204	2756.25	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G17600	CP086745.1	7586186	7587928	1742	2178.75	1
GCA_024498495.1_ASM2449849v1_genomic	AT3G11385	CP086746.1	3666046	3668536	2490	3073.75	1
GCA_024498495.1_ASM2449849v1_genomic	AT3G11390	CP086746.1	3669392	3671618	2226	2793.75	1
GCA_024498495.1_ASM2449849v1_genomic	AT3G11402	CP086746.1	3672881	3675374	2493	3106.25	1
GCA_024498495.1_ASM2449849v1_genomic	AT3G13760	CP086746.1	4602914	4605047	2133	2665	1
GCA_024498495.1_ASM2449849v1_genomic	AT3G59120	CP086746.1	22219906	22222334	2428	3033.75	1
