assembly	gene	scaffold	start	end	length	max_length	copy
GCA_020911765.2_ASM2091176v2_genomic	AT1G27540	CP087126.2	9587548	9589541	1993	2492.5	1
GCA_020911765.2_ASM2091176v2_genomic	AT1G27580	CP087126.2	9592442	9593607	1165	1586.25	2
GCA_020911765.2_ASM2091176v2_genomic	AT1G27550	CP087126.2	9590448	9590965	517	647.5	1
GCA_020911765.2_ASM2091176v2_genomic	AT1G27580	CP087126.2	9588201	9589345	1144	1586.25	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G14290	CP087127.2	9213909	9215241	1332	1666.25	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G14500	CP087127.2	9323557	9324600	1043	1305	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G24080	CP087127.2	13399440	13400615	1175	1470	1
GCA_020911765.2_ASM2091176v2_genomic	AT5G25290	CP087130.2	8790007	8791254	1247	1560	1
GCA_020911765.2_ASM2091176v2_genomic	AT5G25300	CP087130.2	8791673	8794508	2835	3545	1
GCA_024498495.1_ASM2449849v1_genomic	AT1G27540	CP086744.1	9459139	9460486	1347	2492.5	1
GCA_024498495.1_ASM2449849v1_genomic	AT1G27580	CP086744.1	9469326	9470027	701	1586.25	2
GCA_024498495.1_ASM2449849v1_genomic	AT1G27550	CP086744.1	9460915	9461434	519	647.5	1
GCA_024498495.1_ASM2449849v1_genomic	AT1G27580	CP086744.1	9459055	9460283	1228	1586.25	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G14290	CP086745.1	5969002	5970334	1332	1666.25	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G24080	CP086745.1	10135341	10136516	1175	1470	1
GCA_024498495.1_ASM2449849v1_genomic	AT5G25290	CP086748.1	8760135	8761382	1247	1560	1
GCA_024498495.1_ASM2449849v1_genomic	AT5G25300	CP086748.1	8761800	8764635	2835	3545	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT1G27540	CM046288.1	9427551	9429389	1838	2492.5	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT1G27580	CM046288.1	9432358	9433523	1165	1586.25	2
GCA_025388435.1_AtA1-141.20181003_genomic	AT1G27550	CM046288.1	9430364	9430881	517	647.5	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT1G27580	CM046288.1	9428204	9429346	1142	1586.25	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G14290	CM046289.1	5851980	5853312	1332	1666.25	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G14500	CM046289.1	5952255	5953298	1043	1305	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G24080	CM046289.1	10054391	10055566	1175	1470	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT5G25290	CM046292.1	8751858	8753105	1247	1560	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT5G25300	CM046292.1	8753525	8756359	2834	3545	1
GCA_036926925.1_ASM3692692v1_genomic	AT1G27540	CM072657.1	9512020	9513367	1347	2492.5	1
GCA_036926925.1_ASM3692692v1_genomic	AT1G27580	CM072657.1	9522424	9523125	701	1586.25	2
GCA_036926925.1_ASM3692692v1_genomic	AT1G27550	CM072657.1	9513796	9514315	519	647.5	1
GCA_036926925.1_ASM3692692v1_genomic	AT1G27580	CM072657.1	9511936	9513164	1228	1586.25	1
GCA_036926925.1_ASM3692692v1_genomic	AT2G14290	CM072658.1	8638761	8640093	1332	1666.25	1
