assembly	gene	scaffold	start	end	length	max_length	copy
GCA_020911765.2_ASM2091176v2_genomic	AT1G36230	CP087126.2	13619206	13622272	3066	3833.75	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT1G36230	CM046288.1	13660199	13663265	3066	3833.75	1
GCA_036926925.1_ASM3692692v1_genomic	AT1G36230	CM072657.1	13674473	13677554	3081	3833.75	1
GCA_036926965.1_ASM3692696v1_genomic	AT1G36230	CM072637.1	13598600	13601683	3083	3833.75	1
GCA_036926975.1_ASM3692697v1_genomic	AT1G36230	CM072652.1	13549366	13552504	3138	3833.75	1
GCA_036927025.1_ASM3692702v1_genomic	AT1G36230	CM072642.1	13445546	13448684	3138	3833.75	1
GCA_036927045.1_ASM3692704v1_genomic	AT1G36230	CM072647.1	13363283	13366421	3138	3833.75	1
GCA_036927085.1_ASM3692708v1_genomic	AT1G36230	CM072627.1	13543262	13546400	3138	3833.75	1
GCA_036927245.1_ASM3692724v1_genomic	AT1G36230	CM072622.1	13373257	13376339	3082	3833.75	1
GCA_036927255.1_ASM3692725v1_genomic	AT1G36230	CM072632.1	13509356	13512438	3082	3833.75	1
GCA_036927275.1_ASM3692727v1_genomic	AT1G36230	CM072607.1	13598992	13602130	3138	3833.75	1
GCA_036927285.1_ASM3692728v1_genomic	AT1G36230	CM072612.1	13466969	13470051	3082	3833.75	1
GCA_036927355.1_ASM3692735v1_genomic	AT1G36230	CM072602.1	13567023	13570107	3084	3833.75	1
GCA_036927365.1_ASM3692736v1_genomic	AT1G36230	CM072592.1	13580110	13583193	3083	3833.75	1
GCA_036927375.1_ASM3692737v1_genomic	AT1G36230	CM072597.1	13581818	13584956	3138	3833.75	1
GCA_036927385.1_ASM3692738v1_genomic	AT1G36230	CM072587.1	13569666	13572804	3138	3833.75	1
GCA_036927435.1_ASM3692743v1_genomic	AT1G36230	CM072582.1	13677200	13680284	3084	3833.75	1
GCA_036927455.1_ASM3692745v1_genomic	AT1G36230	CM072567.1	13625646	13628730	3084	3833.75	1
GCA_036927475.1_ASM3692747v1_genomic	AT1G36230	CM072562.1	13605672	13608756	3084	3833.75	1
GCA_036927485.1_ASM3692748v1_genomic	AT1G36230	CM072577.1	13529798	13532901	3103	3833.75	1
GCA_036927505.1_ASM3692750v1_genomic	AT1G36230	CM072572.1	13434437	13437519	3082	3833.75	1
GCA_036936705.1_ASM3693670v1_genomic	AT1G36230	CP137946.1	13616510	13619647	3137	3833.75	1
GCA_036936845.1_ASM3693684v1_genomic	AT1G36230	CP137956.1	13453063	13456201	3138	3833.75	1
GCA_036936885.1_ASM3693688v1_genomic	AT1G36230	CP137961.1	13733269	13736407	3138	3833.75	1
GCA_036936895.1_ASM3693689v1_genomic	AT1G36230	CP137966.1	13428744	13431878	3134	3833.75	1
GCA_036936905.1_ASM3693690v1_genomic	AT1G36230	CP137971.1	13453503	13456641	3138	3833.75	1
