assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL1G53980	scaffold_1_RagTag	21061482	21063121	1639	2061.25	1
73_3a	AL1G53980	scaffold_1_RagTag	21067510	21069157	1647	2061.25	2
73_3a	AL1G53990	scaffold_1_RagTag	21061485	21063325	1840	2363.75	1
73_3a	AL1G53990	scaffold_1_RagTag	21067490	21069399	1909	2363.75	2
73_3a	AL311U10010	scaffold_8_RagTag	14640727	14643645	2918	3971.25	1
73_3a	AL7G51580	scaffold_7_RagTag	22754209	22755988	1779	2460	1
73_3a	AL8G26210	scaffold_8_RagTag	14641399	14643031	1632	2043.75	1
AL08_v2_f	AL1G53980	scaffold_1_RagTag	22673224	22674867	1643	2061.25	1
AL08_v2_f	AL1G53990	scaffold_1_RagTag	22673227	22675111	1884	2363.75	1
AL08_v2_f	AL311U10010	scaffold_8_RagTag	13181405	13183747	2342	3971.25	1
AL08_v2_f	AL8G26210	scaffold_8_RagTag	13181536	13183168	1632	2043.75	1
al1_v2_s	AL1G53980	scaffold_1_RagTag	25175145	25176761	1616	2061.25	1
al1_v2_s	AL1G53980	scaffold_1_RagTag	25183248	25184893	1645	2061.25	2
al1_v2_s	AL1G53990	scaffold_1_RagTag	25175148	25176965	1817	2363.75	1
al1_v2_s	AL1G53990	scaffold_1_RagTag	25183229	25185137	1908	2363.75	2
al1_v2_s	AL7G51580	scaffold_7_RagTag	25492196	25494238	2042	2460	1
AL27_v1	AL1G53980	scaffold_1_RagTag	23620314	23621943	1629	2061.25	1
AL27_v1	AL1G53980	scaffold_1_RagTag	23626789	23628419	1630	2061.25	2
AL27_v1	AL1G53990	scaffold_1_RagTag	23620294	23622157	1863	2363.75	1
AL27_v1	AL1G53990	scaffold_1_RagTag	23626769	23628673	1904	2363.75	2
AL27_v1	AL311U10010	scaffold_8_RagTag	12560500	12563396	2896	3971.25	1
AL27_v1	AL7G51580	scaffold_7_RagTag	23823236	23825024	1788	2460	1
AL27_v1	AL8G26210	scaffold_8_RagTag	12561174	12562802	1628	2043.75	1
ALR	AL1G53980	scaffold_1	21963225	21964869	1644	2061.25	1
ALR	AL1G53980	scaffold_1	21976197	21977844	1647	2061.25	2
ALR	AL1G53990	scaffold_1	21963228	21964886	1658	2363.75	1
ALR	AL1G53990	scaffold_1	21976197	21978088	1891	2363.75	2
ALR	AL311U10010	scaffold_8	13217457	13220344	2887	3971.25	1
ALR	AL7G51580	scaffold_5	9771504	9773295	1791	2460	1
ALR	AL8G26210	scaffold_8	13218130	13219762	1632	2043.75	1
BAM12_v2	AL1G53980	scaffold_1_RagTag	25752534	25754173	1639	2061.25	1
BAM12_v2	AL1G53980	scaffold_1_RagTag	25763306	25764945	1639	2061.25	2
BAM12_v2	AL1G53990	scaffold_1_RagTag	25752537	25754377	1840	2363.75	1
BAM12_v2	AL1G53990	scaffold_1_RagTag	25763286	25765197	1911	2363.75	2
BAM12_v2	AL311U10010	scaffold_8_RagTag	12740193	12743826	3633	3971.25	1
BAM12_v2	AL7G51580	scaffold_7_RagTag	25816154	25817887	1733	2460	1
BAM12_v2	AL8G26210	scaffold_8_RagTag	12742239	12743871	1632	2043.75	1
BOR_v1	AL1G53980	scaffold_1_RagTag:0-28294041	23095539	23097178	1639	2061.25	1
BOR_v1	AL1G53980	scaffold_1_RagTag:0-28294041	23101517	23103164	1647	2061.25	2
BOR_v1	AL1G53990	scaffold_1_RagTag:0-28294041	23095542	23097382	1840	2363.75	1
BOR_v1	AL1G53990	scaffold_1_RagTag:0-28294041	23101497	23103406	1909	2363.75	2
BOR_v1	AL311U10010	scaffold_8_RagTag:0-21093757	13069764	13072651	2887	3971.25	1
BOR_v1	AL7G51580	scaffold_7_RagTag:0-26551907	24040915	24042633	1718	2460	1
BOR_v1	AL8G26210	scaffold_8_RagTag:0-21093757	13070438	13072071	1633	2043.75	1
F1-14	AL1G53980	scaffold_1_RagTag	23764183	23765822	1639	2061.25	1
F1-14	AL1G53980	scaffold_1_RagTag	23770272	23771919	1647	2061.25	2
F1-14	AL1G53990	scaffold_1_RagTag	23764186	23765839	1653	2363.75	1
F1-14	AL1G53990	scaffold_1_RagTag	23770252	23772163	1911	2363.75	2
F1-14	AL311U10010	scaffold_8_RagTag	14236522	14239408	2886	3971.25	1
F1-14	AL311U10010	scaffold_7_RagTag	25978296	25981038	2742	3971.25	2
F1-14	AL7G51580	scaffold_7_RagTag	25983180	25984969	1789	2460	1
F1-14	AL8G26210	scaffold_8_RagTag	14237196	14238828	1632	2043.75	1
KN003hexa_v0	AL1G53980	scaffold_1_RagTag	24256660	24258299	1639	2061.25	1
KN003hexa_v0	AL1G53980	scaffold_1_RagTag	24274415	24275947	1532	2061.25	2
KN003hexa_v0	AL1G53990	scaffold_1_RagTag	24256663	24258503	1840	2363.75	1
KN003hexa_v0	AL1G53990	scaffold_1_RagTag	24274413	24276173	1760	2363.75	2
KN003hexa_v0	AL311U10010	scaffold_8_RagTag	13140746	13143651	2905	3971.25	1
KN003hexa_v0	AL7G51580	scaffold_7_RagTag	24051903	24053709	1806	2460	1
KN003hexa_v0	AL8G26210	scaffold_8_RagTag	13140880	13142511	1631	2043.75	1
KN005_v1	AL1G53980	scaffold_1_RagTag	23835497	23837136	1639	2061.25	1
KN005_v1	AL1G53980	scaffold_1_RagTag	23841481	23843125	1644	2061.25	2
KN005_v1	AL1G53990	scaffold_1_RagTag	23835500	23837340	1840	2363.75	1
KN005_v1	AL1G53990	scaffold_1_RagTag	23841461	23843351	1890	2363.75	2
KN005_v1	AL311U10010	scaffold_8_RagTag	13109845	13112740	2895	3971.25	1
KN005_v1	AL7G51580	scaffold_7_RagTag	24427345	24429153	1808	2460	1
KN005_v1	AL8G26210	scaffold_8_RagTag	13109979	13111611	1632	2043.75	1
KN006_v1	AL1G53980	scaffold_1_RagTag	25048744	25050383	1639	2061.25	1
KN006_v1	AL1G53980	scaffold_1_RagTag	25060755	25062394	1639	2061.25	2
KN006_v1	AL1G53990	scaffold_1_RagTag	25048747	25050400	1653	2363.75	1
KN006_v1	AL1G53990	scaffold_1_RagTag	25060735	25062577	1842	2363.75	2
KN006_v1	AL311U10010	scaffold_8_RagTag	13854208	13856759	2551	3971.25	1
KN006_v1	AL7G51580	scaffold_7_RagTag	25583146	25584938	1792	2460	1
KN006_v1	AL8G26210	scaffold_8_RagTag	13854342	13855974	1632	2043.75	1
MN47_mabs_v3	AL1G53980	scaffold_1_RagTag	24063205	24064853	1648	2061.25	1
MN47_mabs_v3	AL1G53980	scaffold_1_RagTag	24074833	24076477	1644	2061.25	2
MN47_mabs_v3	AL1G53990	scaffold_1_RagTag	24063208	24065057	1849	2363.75	1
MN47_mabs_v3	AL1G53990	scaffold_1_RagTag	24074813	24076703	1890	2363.75	2
MN47_mabs_v3	AL311U10010	scaffold_8_RagTag	15869019	15871571	2552	3971.25	1
MN47_mabs_v3	AL7G51580	scaffold_7_RagTag	25753975	25755942	1967	2460	1
MN47_mabs_v3	AL8G26210	scaffold_8_RagTag	15869153	15870787	1634	2043.75	1
MN47_v4	AL1G53980	scaffold_1_RagTag	24031443	24033091	1648	2061.25	1
MN47_v4	AL1G53980	scaffold_1_RagTag	24043071	24044715	1644	2061.25	2
MN47_v4	AL1G53990	scaffold_1_RagTag	24031446	24033295	1849	2363.75	1
MN47_v4	AL1G53990	scaffold_1_RagTag	24043051	24044941	1890	2363.75	2
MN47_v4	AL311U10010	scaffold_8_RagTag	15869019	15871571	2552	3971.25	1
MN47_v4	AL7G51580	scaffold_7_RagTag	25753975	25755942	1967	2460	1
MN47_v4	AL8G26210	scaffold_8_RagTag	15869153	15870787	1634	2043.75	1
Nla	AL1G53980	scaffold_1_RagTag	23374359	23375998	1639	2061.25	1
Nla	AL1G53980	scaffold_1_RagTag	23383619	23385266	1647	2061.25	2
Nla	AL1G53990	scaffold_1_RagTag	23374362	23376202	1840	2363.75	1
Nla	AL1G53990	scaffold_1_RagTag	23383599	23385510	1911	2363.75	2
