assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL6G33710	scaffold_6_RagTag	9440342	9444815	4473	4638.75	1
73_3a	AL6G33710	scaffold_6_RagTag	17015430	17017584	2154	4638.75	2
73_3a	AL6G33710	scaffold_6_RagTag	17022670	17025473	2803	4638.75	3
AL08_v2_f	AL6G33710	scaffold_6_RagTag	9299753	9304166	4413	4638.75	1
al1_v2_s	AL6G33710	scaffold_6_RagTag	10412736	10416698	3962	4638.75	1
al1_v2_s	AL6G33710	scaffold_6_RagTag	10445049	10449012	3963	4638.75	2
al1_v2_s	AL6G33710	scaffold_6_RagTag	10457534	10461496	3962	4638.75	3
al1_v2_s	AL6G33710	scaffold_6_RagTag	10469525	10473563	4038	4638.75	4
al1_v2_s	AL6G33710	scaffold_6_RagTag	19587485	19590851	3366	4638.75	5
AL27_v1	AL6G33710	scaffold_6_RagTag	9162987	9167438	4451	4638.75	1
AL27_v1	AL6G33710	scaffold_6_RagTag	17484579	17487107	2528	4638.75	2
ALR	AL6G33710	scaffold_6	11106741	11111272	4531	4638.75	1
ALR	AL6G33710	scaffold_6	21360333	21362503	2170	4638.75	2
ALR	AL6G33710	scaffold_6	21368309	21370846	2537	4638.75	3
BAM12_v2	AL6G33710	scaffold_6_RagTag	10028187	10032167	3980	4638.75	1
BAM12_v2	AL6G33710	scaffold_6_RagTag	10040194	10044599	4405	4638.75	2
BAM12_v2	AL6G33710	scaffold_6_RagTag	19068433	19070970	2537	4638.75	3
BOR_v1	AL6G33710	scaffold_6_RagTag:0-24760478	9336329	9340773	4444	4638.75	1
BOR_v1	AL6G33710	scaffold_6_RagTag:0-24760478	18128159	18130353	2194	4638.75	2
F1-14	AL6G33710	scaffold_6_RagTag	7804500	7808473	3973	4638.75	1
F1-14	AL6G33710	scaffold_6_RagTag	15825922	15828076	2154	4638.75	2
F1-14	AL6G33710	scaffold_6_RagTag	15833162	15835965	2803	4638.75	3
F1-14	AL6G33710	scaffold_6_RagTag	15921094	15923631	2537	4638.75	4
KN003hexa_v0	AL6G33710	scaffold_6_RagTag	9248832	9252903	4071	4638.75	1
KN003hexa_v0	AL6G33710	scaffold_6_RagTag	18207766	18209704	1938	4638.75	2
KN005_v1	AL6G33710	scaffold_6_RagTag	17354543	17356481	1938	4638.75	1
KN006_v1	AL6G33710	scaffold_6_RagTag	9615763	9619838	4075	4638.75	1
KN006_v1	AL6G33710	scaffold_6_RagTag	17853451	17855389	1938	4638.75	2
MN47_mabs_v3	AL6G33710	scaffold_6_RagTag	9582574	9586284	3710	4638.75	1
MN47_v4	AL6G33710	scaffold_6_RagTag	9582574	9586284	3710	4638.75	1
Nla	AL6G33710	scaffold_6_RagTag	9675666	9679180	3514	4638.75	1
Nla	AL6G33710	scaffold_6_RagTag	18472448	18474971	2523	4638.75	2
NT12_v2	AL6G33710	scaffold_6_RagTag	10230565	10234992	4427	4638.75	1
NT12_v2	AL6G33710	scaffold_6_RagTag	19149168	19151708	2540	4638.75	2
NT8_v2_fix	AL6G33710	scaffold_6_RagTag	10135386	10139366	3980	4638.75	1
NT8_v2_fix	AL6G33710	scaffold_6_RagTag	10147373	10151416	4043	4638.75	2
NT8_v2_fix	AL6G33710	scaffold_6_RagTag	20192937	20195475	2538	4638.75	3
NT9_v2	AL6G33710	scaffold_6_RagTag	10500552	10504949	4397	4638.75	1
NT9_v2	AL6G33710	scaffold_6_RagTag	10513619	10517658	4039	4638.75	2
NT9_v2	AL6G33710	scaffold_6_RagTag	19977366	19979904	2538	4638.75	3
PU6_v3_fin	AL6G33710	scaffold_6	9613042	9617032	3990	4638.75	1
PU6_v3_fin	AL6G33710	scaffold_6	9632754	9636812	4058	4638.75	2
TE11_v2	AL6G33710	scaffold_6_RagTag	10169258	10173718	4460	4638.75	1
TE11_v2	AL6G33710	scaffold_6_RagTag	19067376	19069512	2136	4638.75	2
TE11_v2	AL6G33710	scaffold_6_RagTag	19075335	19077285	1950	4638.75	3
TE4_v1	AL6G33710	scaffold_6_RagTag:0-26949342	9993261	9997044	3783	4638.75	1
TE4_v1	AL6G33710	scaffold_6_RagTag:0-26949342	10005111	10009565	4454	4638.75	2
TE4_v1	AL6G33710	scaffold_6_RagTag:0-26949342	19795101	19797237	2136	4638.75	3
TE4_v1	AL6G33710	scaffold_6_RagTag:0-26949342	19803062	19805052	1990	4638.75	4
TE8_v1	AL6G33710	scaffold_6_RagTag:0-26335035	9939612	9943396	3784	4638.75	1
TE8_v1	AL6G33710	scaffold_6_RagTag:0-26335035	9951428	9955882	4454	4638.75	2
TE8_v1	AL6G33710	scaffold_6_RagTag:0-26335035	18826530	18829499	2969	4638.75	3
WS1_v2_s	AL6G33710	scaffold_6_RagTag	10205091	10209081	3990	4638.75	1
WS1_v2_s	AL6G33710	scaffold_6_RagTag	10217150	10221188	4038	4638.75	2
