assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL3G16620	scaffold_3_RagTag	2403948	2405203	1255	1570	1
AL08_v2_f	AL3G16620	scaffold_3_RagTag	2249136	2250391	1255	1570	1
al1_v2_s	AL3G16620	scaffold_3_RagTag	2393273	2394548	1275	1570	1
AL27_v1	AL3G16620	scaffold_3_RagTag	2317629	2318791	1162	1570	1
ALR	AL3G16620	scaffold_3	2269440	2270701	1261	1570	1
BAM12_v2	AL3G16620	scaffold_3_RagTag	2529752	2531063	1311	1570	1
BOR_v1	AL3G16620	scaffold_3_RagTag:0-24937921	2366755	2367922	1167	1570	1
F1-14	AL3G16620	scaffold_3_RagTag	2431786	2433314	1528	1570	1
F1-14	AL3G16620	scaffold_3_RagTag	2739360	2740530	1170	1570	2
KN003hexa_v0	AL3G16620	scaffold_3_RagTag	2466705	2467932	1227	1570	1
KN005_v1	AL3G16620	scaffold_3_RagTag	2379842	2381069	1227	1570	1
KN006_v1	AL3G16620	scaffold_3_RagTag	2482170	2483397	1227	1570	1
MN47_mabs_v3	AL3G16620	scaffold_3_RagTag	2429193	2430469	1276	1570	1
MN47_v4	AL3G16620	scaffold_3_RagTag	2429193	2430469	1276	1570	1
Nla	AL3G16620	scaffold_3_RagTag	2225443	2226695	1252	1570	1
NT1_v2	AL3G16620	scaffold_3	2291644	2292921	1277	1570	1
NT12_v2	AL3G16620	scaffold_3_RagTag	2487944	2489220	1276	1570	1
NT8_v2_fix	AL3G16620	scaffold_3_RagTag	2620668	2621947	1279	1570	1
NT9_v2	AL3G16620	scaffold_3_RagTag	2482278	2483558	1280	1570	1
PU6_v3_fin	AL3G16620	scaffold_3	2545279	2545966	687	1570	1
TE11_v2	AL3G16620	scaffold_3_RagTag	2465633	2466875	1242	1570	1
TE4_v1	AL3G16620	scaffold_3_RagTag:1-25320414	2530639	2531881	1242	1570	1
TE8_v1	AL3G16620	scaffold_3_RagTag:1-26654334	2527385	2528627	1242	1570	1
WS1_v2_s	AL3G16620	scaffold_3_RagTag	2476330	2477487	1157	1570	1
