assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL1G49830	scaffold_1_RagTag	16717626	16718106	480	601.25	1
73_3a	AL3G21830	scaffold_3_RagTag	4336216	4336666	450	563.75	1
73_3a	AL3G49390	scaffold_3_RagTag	33307733	33308161	428	538.75	1
73_3a	AL4G12990	scaffold_4_RagTag	1682342	1682814	472	591.25	1
73_3a	AL4G13000	scaffold_4_RagTag	1685532	1686724	1192	1838.75	1
73_3a	AL6G26180	scaffold_6_RagTag	6309723	6310305	582	765	1
73_3a	AL7G52140	scaffold_7_RagTag	22404422	22405129	707	887.5	1
AL08_v2_f	AL1G49830	scaffold_1_RagTag	16313928	16314408	480	601.25	1
AL08_v2_f	AL3G21830	scaffold_3_RagTag	4021906	4022356	450	563.75	1
AL08_v2_f	AL3G49390	scaffold_3_RagTag	20696228	20696656	428	538.75	1
AL08_v2_f	AL4G12990	scaffold_4_RagTag	1650656	1651128	472	591.25	1
AL08_v2_f	AL4G13000	scaffold_4_RagTag	1655999	1657591	1592	1838.75	1
AL08_v2_f	AL6G26180	scaffold_6_RagTag	6113808	6114270	462	765	1
AL08_v2_f	AL7G52140	scaffold_7_RagTag	22930760	22931467	707	887.5	1
al1_v2_s	AL1G49830	scaffold_1_RagTag	18744102	18744582	480	601.25	1
al1_v2_s	AL1G49830	scaffold_1_RagTag	18769674	18770154	480	601.25	2
al1_v2_s	AL3G21830	scaffold_3_RagTag	4380058	4380494	436	563.75	1
al1_v2_s	AL3G49390	scaffold_3_RagTag	21321511	21321939	428	538.75	1
al1_v2_s	AL4G12990	scaffold_4_RagTag	1967059	1967531	472	591.25	1
al1_v2_s	AL4G13000	scaffold_4_RagTag	1969432	1970622	1190	1838.75	1
al1_v2_s	AL6G26180	scaffold_6_RagTag	6835884	6836504	620	765	1
al1_v2_s	AL7G52140	scaffold_7_RagTag	25114740	25115453	713	887.5	1
AL27_v1	AL1G49830	scaffold_1_RagTag	21612556	21613037	481	601.25	1
AL27_v1	AL3G21830	scaffold_3_RagTag	4126935	4127385	450	563.75	1
AL27_v1	AL3G49390	scaffold_3_RagTag	21848922	21849348	426	538.75	1
AL27_v1	AL4G12990	scaffold_4_RagTag	1469900	1470372	472	591.25	1
AL27_v1	AL4G13000	scaffold_4_RagTag	1471949	1473140	1191	1838.75	1
AL27_v1	AL6G26180	scaffold_6_RagTag	6048534	6049163	629	765	1
AL27_v1	AL7G52140	scaffold_7_RagTag	23567594	23568189	595	887.5	1
ALR	AL1G49830	scaffold_1	16893566	16894046	480	601.25	1
ALR	AL1G49830	scaffold_1	16907155	16907416	261	601.25	2
ALR	AL3G21830	scaffold_3	4286120	4286570	450	563.75	1
ALR	AL3G49390	scaffold_3	19276447	19276872	425	538.75	1
ALR	AL4G12990	scaffold_4	1628567	1629038	471	591.25	1
ALR	AL4G13000	scaffold_4	1631744	1632923	1179	1838.75	1
ALR	AL6G26180	scaffold_6	7821225	7821839	614	765	1
ALR	AL7G52140	scaffold_5	10036733	10037442	709	887.5	1
BAM12_v2	AL1G49830	scaffold_1_RagTag	18900138	18900618	480	601.25	1
BAM12_v2	AL3G21830	scaffold_3_RagTag	4483892	4484346	454	563.75	1
BAM12_v2	AL3G49390	scaffold_3_RagTag	24170465	24170893	428	538.75	1
BAM12_v2	AL4G12990	scaffold_4_RagTag	1774458	1774930	472	591.25	1
BAM12_v2	AL4G13000	scaffold_4_RagTag	1776763	1777944	1181	1838.75	1
BAM12_v2	AL6G26180	scaffold_6_RagTag	6500286	6500905	619	765	1
BAM12_v2	AL7G52140	scaffold_7_RagTag	25497863	25498566	703	887.5	1
BOR_v1	AL1G49830	scaffold_1_RagTag:0-28294041	16783979	16784459	480	601.25	1
BOR_v1	AL3G21830	scaffold_3_RagTag:0-24937921	4257359	4257809	450	563.75	1
BOR_v1	AL3G49390	scaffold_3_RagTag:0-24937921	21460328	21460756	428	538.75	1
BOR_v1	AL4G12990	scaffold_4_RagTag:18000-22695972	1583877	1584349	472	591.25	1
BOR_v1	AL4G13000	scaffold_4_RagTag:18000-22695972	1586224	1587414	1190	1838.75	1
