assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL1G52040	scaffold_1_RagTag	19547172	19548895	1723	2242.5	1
73_3a	AL8G17890	scaffold_8_RagTag	4507009	4509074	2065	2517.5	1
AL08_v2_f	AL1G52040	scaffold_1_RagTag	21265241	21266962	1721	2242.5	1
AL08_v2_f	AL8G17890	scaffold_8_RagTag	4489423	4491437	2014	2517.5	1
al1_v2_s	AL1G52040	scaffold_1_RagTag	23363335	23364304	969	2242.5	1
al1_v2_s	AL8G17890	scaffold_8_RagTag	5199331	5200963	1632	2517.5	1
AL27_v1	AL1G52040	scaffold_1_RagTag	15905152	15906874	1722	2242.5	1
AL27_v1	AL8G17890	scaffold_8_RagTag	4340195	4342208	2013	2517.5	1
ALR	AL1G52040	scaffold_1	20557116	20558735	1619	2242.5	1
ALR	AL8G17890	scaffold_8	4416372	4418384	2012	2517.5	1
BAM12_v2	AL1G52040	scaffold_1_RagTag	23991576	23992545	969	2242.5	1
BAM12_v2	AL8G17890	scaffold_8_RagTag	5495029	5496993	1964	2517.5	1
BOR_v1	AL1G52040	scaffold_1_RagTag:0-28294041	21433430	21435048	1618	2242.5	1
BOR_v1	AL8G17890	scaffold_8_RagTag:0-21093757	4451736	4453398	1662	2517.5	1
F1-14	AL1G52040	scaffold_1_RagTag	22191787	22193510	1723	2242.5	1
F1-14	AL8G17890	scaffold_8_RagTag	5172413	5174478	2065	2517.5	1
KN003hexa_v0	AL1G52040	scaffold_1_RagTag	22472867	22474547	1680	2242.5	1
KN003hexa_v0	AL8G17890	scaffold_8_RagTag	4540034	4542047	2013	2517.5	1
KN005_v1	AL1G52040	scaffold_1_RagTag	22044780	22046457	1677	2242.5	1
KN005_v1	AL8G17890	scaffold_8_RagTag	4611417	4613430	2013	2517.5	1
KN006_v1	AL1G52040	scaffold_1_RagTag	22731153	22732743	1590	2242.5	1
KN006_v1	AL1G52040	scaffold_1_RagTag	23023382	23025186	1804	2242.5	2
KN006_v1	AL8G17890	scaffold_8_RagTag	4884540	4886553	2013	2517.5	1
MN47_mabs_v3	AL1G52040	scaffold_1_RagTag	22447366	22448344	978	2242.5	1
MN47_mabs_v3	AL1G52040	scaffold_1_RagTag	22512947	22514740	1793	2242.5	2
MN47_mabs_v3	AL8G17890	scaffold_8_RagTag	4881347	4883360	2013	2517.5	1
MN47_v4	AL1G52040	scaffold_1_RagTag	22415604	22416582	978	2242.5	1
MN47_v4	AL1G52040	scaffold_1_RagTag	22481185	22482978	1793	2242.5	2
MN47_v4	AL8G17890	scaffold_8_RagTag	4881347	4883360	2013	2517.5	1
Nla	AL1G52040	scaffold_1_RagTag	22001424	22003047	1623	2242.5	1
Nla	AL8G17890	scaffold_8_RagTag	4448778	4450354	1576	2517.5	1
NT1_v2	AL8G17890	scaffold_8	4461293	4462637	1344	2517.5	1
NT12_v2	AL1G52040	scaffold_1_RagTag	23732742	23733974	1232	2242.5	1
NT12_v2	AL8G17890	scaffold_8_RagTag	4883466	4884884	1418	2517.5	1
NT8_v2_fix	AL1G52040	scaffold_1_RagTag	23506942	23508174	1232	2242.5	1
NT8_v2_fix	AL8G17890	scaffold_8_RagTag	4832306	4834354	2048	2517.5	1
NT9_v2	AL1G52040	scaffold_1_RagTag	23092100	23093069	969	2242.5	1
NT9_v2	AL8G17890	scaffold_8_RagTag	5156723	5158385	1662	2517.5	1
PU6_v3_fin	AL1G52040	scaffold_1	23587465	23588539	1074	2242.5	1
PU6_v3_fin	AL8G17890	scaffold_8	5394027	5396040	2013	2517.5	1
TE11_v2	AL1G52040	scaffold_1_RagTag	24051218	24052292	1074	2242.5	1
TE11_v2	AL8G17890	scaffold_8_RagTag	5363895	5365531	1636	2517.5	1
TE4_v1	AL8G17890	scaffold_8_RagTag:237858-24797477	5260347	5261983	1636	2517.5	1
TE8_v1	AL1G52040	scaffold_1_RagTag:13975-33400674	24961566	24962814	1248	2242.5	1
TE8_v1	AL8G17890	scaffold_8_RagTag:0-24591694	5944501	5946137	1636	2517.5	1
WS1_v2_s	AL8G17890	scaffold_8_RagTag	5331951	5333921	1970	2517.5	1
