assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL5G40610	scaffold_5_RagTag	20432283	20434001	1718	2697.5	1
73_3a	AL5G40780	scaffold_5_RagTag	20485136	20487496	2360	2950	1
73_3a	AL5G40830	scaffold_5_RagTag	20511310	20513684	2374	2965	1
73_3a	AL7G52190	scaffold_7_RagTag	22357049	22362536	5487	5703.75	1
73_3a	AL7G52200	scaffold_7_RagTag	22346898	22348201	1303	2657.5	1
73_3a	AL7G52200	scaffold_7_RagTag	22353449	22355591	2142	2657.5	2
73_3a	AL7G52210	scaffold_7_RagTag	22344737	22346885	2148	2808.75	1
AL08_v2_f	AL5G40610	scaffold_5_RagTag	19428660	19430100	1440	2697.5	1
AL08_v2_f	AL5G40780	scaffold_5_RagTag	19481417	19483791	2374	2950	1
AL08_v2_f	AL5G40830	scaffold_5_RagTag	19494342	19496716	2374	2965	1
AL08_v2_f	AL7G52190	scaffold_7_RagTag	22830938	22836349	5411	5703.75	1
AL08_v2_f	AL7G52190	scaffold_6_RagTag	13729774	13735197	5423	5703.75	2
AL08_v2_f	AL7G52190	scaffold_8_RagTag	1938058	1940731	2673	5703.75	3
AL08_v2_f	AL7G52200	scaffold_7_RagTag	22825929	22827490	1561	2657.5	1
AL08_v2_f	AL7G52200	scaffold_7_RagTag	22827489	22829523	2034	2657.5	2
AL08_v2_f	AL7G52200	scaffold_7_RagTag	22854027	22856087	2060	2657.5	3
AL08_v2_f	AL7G52210	scaffold_7_RagTag	22823764	22825916	2152	2808.75	1
AL08_v2_f	AL7G52210	scaffold_7_RagTag	22850517	22852884	2367	2808.75	2
al1_v2_s	AL5G40610	scaffold_5_RagTag	21884778	21886755	1977	2697.5	1
al1_v2_s	AL5G40780	scaffold_5_RagTag	21944180	21946468	2288	2950	1
al1_v2_s	AL5G40830	scaffold_5_RagTag	21957364	21959763	2399	2965	1
al1_v2_s	AL7G52190	scaffold_7_RagTag	25071140	25073486	2346	5703.75	1
al1_v2_s	AL7G52190	scaffold_1_RagTag	5719608	5723748	4140	5703.75	2
al1_v2_s	AL7G52200	scaffold_7_RagTag	25061030	25062488	1458	2657.5	1
al1_v2_s	AL7G52200	scaffold_7_RagTag	25090136	25092675	2539	2657.5	2
al1_v2_s	AL7G52210	scaffold_7_RagTag	25042877	25045015	2138	2808.75	1
al1_v2_s	AL7G52210	scaffold_7_RagTag	25050655	25051976	1321	2808.75	2
al1_v2_s	AL7G52210	scaffold_7_RagTag	25080429	25082516	2087	2808.75	3
al1_v2_s	AL7G52210	scaffold_7_RagTag	25087726	25089794	2068	2808.75	4
AL27_v1	AL5G40610	scaffold_5_RagTag	18987497	18989250	1753	2697.5	1
AL27_v1	AL5G40780	scaffold_5_RagTag	18987802	18989342	1540	2950	1
AL27_v1	AL5G40780	scaffold_5_RagTag	19039982	19042372	2390	2950	2
AL27_v1	AL5G40830	scaffold_5_RagTag	19055068	19057443	2375	2965	1
AL27_v1	AL7G52190	scaffold_7_RagTag	23465034	23468366	3332	5703.75	1
AL27_v1	AL7G52200	scaffold_7_RagTag	23456085	23458209	2124	2657.5	1
AL27_v1	AL7G52210	scaffold_7_RagTag	23452276	23454468	2192	2808.75	1
AL27_v1	AL7G52210	scaffold_7_RagTag	23470020	23471390	1370	2808.75	2
ALR	AL5G40610	scaffold_5	23979158	23980926	1768	2697.5	1
ALR	AL5G40780	scaffold_5	24049535	24051821	2286	2950	1
ALR	AL5G40830	scaffold_5	24066921	24069302	2381	2965	1
ALR	AL7G52190	scaffold_5	10070494	10075453	4959	5703.75	1
ALR	AL7G52190	scaffold_2	10501266	10505964	4698	5703.75	2
