assembly	gene	scaffold	start	end	length	max_length	copy
Nla.ragtag.scaffold_chr	AL3G24140	scaffold_3_RagTag	4980588	4981292	704	893.75	1
Nla.ragtag.scaffold_chr	AL4G25340	scaffold_4_RagTag	12932605	12935350	2745	3407.5	1
Nla.ragtag.scaffold_chr	AL6G43770	scaffold_6_RagTag	21088804	21090057	1253	1546.25	1
Nla.ragtag.scaffold_chr	AL8G23280	scaffold_8_RagTag	13047176	13047798	622	772.5	1
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_6_RagTag	58828	73404	14576	14976.25	1
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_6_RagTag	13275656	13284949	9293	14976.25	2
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_6_RagTag	19837873	19847844	9971	14976.25	3
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_6_RagTag	20027094	20038378	11284	14976.25	4
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_6_RagTag	21956165	21970544	14379	14976.25	5
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_6_RagTag	25566072	25579542	13470	14976.25	6
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_4_RagTag	3588878	3599555	10677	14976.25	7
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_4_RagTag	12512996	12522558	9562	14976.25	8
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_4_RagTag	14763321	14777800	14479	14976.25	9
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_4_RagTag	18742822	18757426	14604	14976.25	10
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_2_RagTag	3734219	3743412	9193	14976.25	11
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_2_RagTag	4119878	4133278	13400	14976.25	12
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_2_RagTag	7220440	7230941	10501	14976.25	13
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_2_RagTag	16087339	16101033	13694	14976.25	14
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_5_RagTag	2424565	2434604	10039	14976.25	15
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_5_RagTag	3123687	3134774	11087	14976.25	16
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_5_RagTag	10527225	10542056	14831	14976.25	17
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_5_RagTag	11163334	11177783	14449	14976.25	18
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_5_RagTag	11500904	11514314	13410	14976.25	19
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	3003122	3013960	10838	14976.25	20
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	8837864	8846936	9072	14976.25	21
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	13341050	13351044	9994	14976.25	22
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	21299696	21310694	10998	14976.25	23
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	23352542	23361555	9013	14976.25	24
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	23375598	23387132	11534	14976.25	25
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	24490022	24499467	9445	14976.25	26
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	26215152	26227982	12830	14976.25	27
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_8_RagTag	6151828	6164561	12733	14976.25	28
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_8_RagTag	8303817	8318120	14303	14976.25	29
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_8_RagTag	10276332	10288632	12300	14976.25	30
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_8_RagTag	12377993	12392144	14151	14976.25	31
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_1_RagTag	5655441	5667600	12159	14976.25	32
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_1_RagTag	12953120	12963311	10191	14976.25	33
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_1_RagTag	14714182	14726251	12069	14976.25	34
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_3_RagTag	10207958	10217922	9964	14976.25	35
Nla.ragtag.scaffold_chr	AL6G45410	scaffold_3_RagTag	13433219	13442314	9095	14976.25	36
Nla.ragtag.scaffold_chr	AL8G44590	scaffold_8_RagTag	22622850	22623361	511	695	1
Nla.ragtag.scaffold_chr	AL7G11560	scaffold_7_RagTag	595438	595894	456	571.25	1
Nla.ragtag.scaffold_chr	AL6G11490	scaffold_6_RagTag	528955	533056	4101	4390	1
Nla.ragtag.scaffold_chr	AL4G39040	scaffold_4_RagTag	18703893	18705335	1442	1821.25	1
Nla.ragtag.scaffold_chr	AL4G29320	scaffold_4_RagTag	14794739	14795521	782	1021.25	1
Nla.ragtag.scaffold_chr	AL699U10010	scaffold_2_RagTag	21557958	21558214	256	325	1
Nla.ragtag.scaffold_chr	AL6G18270	scaffold_6_RagTag	3358651	3359624	973	1302.5	1
Nla.ragtag.scaffold_chr	AL8G25610	scaffold_8_RagTag	14328224	14328889	665	832.5	1
Nla.ragtag.scaffold_chr	AL8G25610	scaffold_8_RagTag	14705289	14705954	665	832.5	2
Nla.ragtag.scaffold_chr	AL1G22890	scaffold_1_RagTag	4890014	4890789	775	916.25	1
Nla.ragtag.scaffold_chr	AL1G22890	scaffold_1_RagTag	5033003	5033767	764	916.25	2
Nla.ragtag.scaffold_chr	AL8G15730	scaffold_8_RagTag	2957082	2959209	2127	2635	1
Nla.ragtag.scaffold_chr	AL4G36460	scaffold_4_RagTag	17594711	17596552	1841	2005	1
Nla.ragtag.scaffold_chr	AL3G53240	scaffold_3_RagTag	21120066	21122131	2065	2985	1
Nla.ragtag.scaffold_chr	AL8G29570	scaffold_8_RagTag	16610470	16611219	749	922.5	1
Nla.ragtag.scaffold_chr	AL6G51300	scaffold_6_RagTag	25300457	25302702	2245	2447.5	1
Nla.ragtag.scaffold_chr	AL2G15850	scaffold_2_RagTag	2854218	2855896	1678	2196.25	1
Nla.ragtag.scaffold_chr	AL7G28230	scaffold_7_RagTag	7339607	7341344	1737	1851.25	1
Nla.ragtag.scaffold_chr	AL1G27400	scaffold_1_RagTag	6719642	6722609	2967	3686.25	1
Nla.ragtag.scaffold_chr	AL7G52970	scaffold_7_RagTag	23813114	23813305	191	240	1
Nla.ragtag.scaffold_chr	AL7G52970	scaffold_7_RagTag	23988004	23988195	191	240	2
Nla.ragtag.scaffold_chr	AL7G52970	scaffold_7_RagTag	24708940	24709131	191	240	3
Nla.ragtag.scaffold_chr	AL7G48590	scaffold_7_RagTag	26933000	26933647	647	807.5	1
Nla.ragtag.scaffold_chr	AL6G30510	scaffold_6_RagTag	8063531	8065141	1610	1836.25	1
Nla.ragtag.scaffold_chr	AL3G43420	scaffold_3_RagTag	14658765	14660105	1340	1698.75	1
Nla.ragtag.scaffold_chr	AL1G41580	scaffold_1_RagTag	12549051	12550262	1211	1537.5	1
Nla.ragtag.scaffold_chr	AL1G49140	scaffold_1_RagTag	17578597	17579783	1186	1475	1
Nla.ragtag.scaffold_chr	AL727U10010	scaffold_7_RagTag	12218788	12219595	807	1017.5	1
