assembly	gene	scaffold	start	end	length	max_length	copy
KN003hexa_v0	AL5G41880	scaffold_5_RagTag	19660748	19664330	3582	4475	1
KN003hexa_v0	AL3G24140	scaffold_3_RagTag	5276959	5277673	714	893.75	1
KN003hexa_v0	AL4G25340	scaffold_4_RagTag	15519437	15522147	2710	3407.5	1
KN003hexa_v0	AL6G43770	scaffold_6_RagTag	19976218	19977450	1232	1546.25	1
KN003hexa_v0	AL8G23280	scaffold_8_RagTag	11467091	11467682	591	772.5	1
KN003hexa_v0	AL6G45410	scaffold_6_RagTag	2688188	2697787	9599	14976.25	1
KN003hexa_v0	AL6G45410	scaffold_6_RagTag	10950148	10963259	13111	14976.25	2
KN003hexa_v0	AL6G45410	scaffold_6_RagTag	18642748	18656538	13790	14976.25	3
KN003hexa_v0	AL6G45410	scaffold_6_RagTag	20907748	20922608	14860	14976.25	4
KN003hexa_v0	AL6G45410	scaffold_4_RagTag	14625947	14638729	12782	14976.25	5
KN003hexa_v0	AL6G45410	scaffold_4_RagTag	18031468	18041338	9870	14976.25	6
KN003hexa_v0	AL6G45410	scaffold_3_RagTag	2881703	2892443	10740	14976.25	7
KN003hexa_v0	AL6G45410	scaffold_2_RagTag	3919350	3933822	14472	14976.25	8
KN003hexa_v0	AL6G45410	scaffold_2_RagTag	14911225	14925082	13857	14976.25	9
KN003hexa_v0	AL6G45410	scaffold_1_RagTag	15326236	15339150	12914	14976.25	10
KN003hexa_v0	AL6G45410	scaffold_1_RagTag	16958287	16971689	13402	14976.25	11
KN003hexa_v0	AL6G45410	scaffold_1_RagTag	24352651	24364951	12300	14976.25	12
KN003hexa_v0	AL6G45410	scaffold_5_RagTag	11487428	11496439	9011	14976.25	13
KN003hexa_v0	AL6G45410	scaffold_5_RagTag	16278368	16290370	12002	14976.25	14
KN003hexa_v0	AL6G45410	scaffold_7_RagTag	11417813	11430285	12472	14976.25	15
KN003hexa_v0	AL6G45410	scaffold_7_RagTag	12017039	12028870	11831	14976.25	16
KN003hexa_v0	AL6G45410	scaffold_7_RagTag	13202803	13214744	11941	14976.25	17
KN003hexa_v0	AL6G45410	scaffold_7_RagTag	14156143	14165982	9839	14976.25	18
KN003hexa_v0	AL6G45410	scaffold_7_RagTag	19651222	19660685	9463	14976.25	19
KN003hexa_v0	AL6G45410	scaffold_7_RagTag	22023398	22033193	9795	14976.25	20
KN003hexa_v0	AL6G45410	scaffold_7_RagTag	25531679	25542893	11214	14976.25	21
KN003hexa_v0	AL8G44590	scaffold_8_RagTag	21196921	21197476	555	695	1
KN003hexa_v0	AL4G39040	scaffold_4_RagTag	21140684	21142140	1456	1821.25	1
