assembly	gene	scaffold	start	end	length	max_length	copy
NT12_v2	AL5G41880	scaffold_5_RagTag	24412049	24415618	3569	4475	1
NT12_v2	AL3G24140	scaffold_3_RagTag	5480578	5481288	710	893.75	1
NT12_v2	AL4G25340	scaffold_4_RagTag	14658900	14661666	2766	3407.5	1
NT12_v2	AL6G43770	scaffold_6_RagTag	20898664	20899919	1255	1546.25	1
NT12_v2	AL8G23280	scaffold_8_RagTag	11829954	11830577	623	772.5	1
NT12_v2	AL6G45410	scaffold_6_RagTag	6275318	6290271	14953	14976.25	1
NT12_v2	AL6G45410	scaffold_6_RagTag	12715085	12726605	11520	14976.25	2
NT12_v2	AL6G45410	scaffold_6_RagTag	14186204	14195571	9367	14976.25	3
NT12_v2	AL6G45410	scaffold_6_RagTag	15640862	15653843	12981	14976.25	4
NT12_v2	AL6G45410	scaffold_6_RagTag	24674746	24689437	14691	14976.25	5
NT12_v2	AL6G45410	scaffold_6_RagTag	24853164	24865795	12631	14976.25	6
NT12_v2	AL6G45410	scaffold_4_RagTag	794417	806158	11741	14976.25	7
NT12_v2	AL6G45410	scaffold_4_RagTag	1397438	1408440	11002	14976.25	8
NT12_v2	AL6G45410	scaffold_4_RagTag	1931899	1944189	12290	14976.25	9
NT12_v2	AL6G45410	scaffold_4_RagTag	14760405	14772766	12361	14976.25	10
NT12_v2	AL6G45410	scaffold_4_RagTag	15993988	16005587	11599	14976.25	11
NT12_v2	AL6G45410	scaffold_4_RagTag	23797417	23808325	10908	14976.25	12
NT12_v2	AL6G45410	scaffold_4_RagTag	25032348	25045286	12938	14976.25	13
NT12_v2	AL6G45410	scaffold_8_RagTag	1535126	1550095	14969	14976.25	14
NT12_v2	AL6G45410	scaffold_8_RagTag	11539282	11552865	13583	14976.25	15
NT12_v2	AL6G45410	scaffold_8_RagTag	14058965	14072135	13170	14976.25	16
NT12_v2	AL6G45410	scaffold_3_RagTag	2496658	2510583	13925	14976.25	17
NT12_v2	AL6G45410	scaffold_3_RagTag	10229872	10244705	14833	14976.25	18
NT12_v2	AL6G45410	scaffold_3_RagTag	11312744	11326519	13775	14976.25	19
NT12_v2	AL6G45410	scaffold_3_RagTag	14204663	14216945	12282	14976.25	20
NT12_v2	AL6G45410	scaffold_3_RagTag	16135214	16144527	9313	14976.25	21
NT12_v2	AL6G45410	scaffold_3_RagTag	23600253	23613976	13723	14976.25	22
NT12_v2	AL6G45410	scaffold_3_RagTag	24417271	24428109	10838	14976.25	23
NT12_v2	AL6G45410	scaffold_5_RagTag	3062083	3076588	14505	14976.25	24
NT12_v2	AL6G45410	scaffold_5_RagTag	14167051	14180793	13742	14976.25	25
NT12_v2	AL6G45410	scaffold_5_RagTag	17648090	17657969	9879	14976.25	26
NT12_v2	AL6G45410	scaffold_5_RagTag	18111764	18121101	9337	14976.25	27
NT12_v2	AL6G45410	scaffold_5_RagTag	19759419	19774283	14864	14976.25	28
NT12_v2	AL6G45410	scaffold_7_RagTag	2751153	2761735	10582	14976.25	29
NT12_v2	AL6G45410	scaffold_7_RagTag	5855540	5870257	14717	14976.25	30
NT12_v2	AL6G45410	scaffold_7_RagTag	13590880	13605507	14627	14976.25	31
NT12_v2	AL6G45410	scaffold_7_RagTag	22065205	22077630	12425	14976.25	32
NT12_v2	AL6G45410	scaffold_7_RagTag	27919688	27932125	12437	14976.25	33
NT12_v2	AL6G45410	scaffold_1_RagTag	10412841	10426019	13178	14976.25	34
NT12_v2	AL6G45410	scaffold_1_RagTag	11340673	11351041	10368	14976.25	35
NT12_v2	AL6G45410	scaffold_1_RagTag	11906994	11921803	14809	14976.25	36
NT12_v2	AL6G45410	scaffold_1_RagTag	19609307	19619527	10220	14976.25	37
NT12_v2	AL6G45410	scaffold_1_RagTag	24271619	24282896	11277	14976.25	38
NT12_v2	AL6G45410	scaffold_1_RagTag	24776574	24791397	14823	14976.25	39
NT12_v2	AL6G45410	scaffold_1_RagTag	24873513	24882673	9160	14976.25	40
NT12_v2	AL6G45410	scaffold_1_RagTag	26675602	26689264	13662	14976.25	41
NT12_v2	AL6G45410	scaffold_1_RagTag	30694916	30705027	10111	14976.25	42
NT12_v2	AL6G45410	scaffold_2_RagTag	7445644	7458898	13254	14976.25	43
NT12_v2	AL6G45410	scaffold_2_RagTag	14112434	14122928	10494	14976.25	44
NT12_v2	AL6G45410	scaffold_2_RagTag	14402110	14414988	12878	14976.25	45
NT12_v2	AL6G45410	scaffold_2_RagTag	20405738	20420286	14548	14976.25	46
NT12_v2	AL6G45410	scaffold_2_RagTag	23987921	23997589	9668	14976.25	47
NT12_v2	AL6G45410	scaffold_2_RagTag	24540396	24551804	11408	14976.25	48
NT12_v2	AL8G44590	scaffold_8_RagTag	22572002	22572555	553	695	1
NT12_v2	AL7G11560	scaffold_7_RagTag	691043	691564	521	571.25	1
NT12_v2	AL6G11490	scaffold_6_RagTag	652086	656138	4052	4390	1
NT12_v2	AL4G39040	scaffold_4_RagTag	21416082	21417528	1446	1821.25	1
NT12_v2	AL4G29320	scaffold_4_RagTag	16905680	16906424	744	1021.25	1
NT12_v2	AL699U10010	scaffold_2_RagTag	24021104	24021363	259	325	1
NT12_v2	AL6G18270	scaffold_6_RagTag	3665624	3666609	985	1302.5	1
NT12_v2	AL8G25610	scaffold_8_RagTag	13411272	13411937	665	832.5	1
NT12_v2	AL1G22890	scaffold_1_RagTag	5161706	5162472	766	916.25	1
NT12_v2	AL8G15730	scaffold_8_RagTag	3115518	3117664	2146	2635	1
NT12_v2	AL4G36460	scaffold_4_RagTag	20152028	20153703	1675	2005	1
NT12_v2	AL3G53240	scaffold_3_RagTag	23121028	23123114	2086	2985	1
NT12_v2	AL8G29570	scaffold_8_RagTag	15736262	15737013	751	922.5	1
NT12_v2	AL6G51300	scaffold_6_RagTag	25385771	25388068	2297	2447.5	1
NT12_v2	AL7G28230	scaffold_7_RagTag	8105741	8107469	1728	1851.25	1
NT12_v2	AL1G27400	scaffold_1_RagTag	7063566	7066398	2832	3686.25	1
NT12_v2	AL7G48590	scaffold_7_RagTag	27486429	27487024	595	807.5	1
NT12_v2	AL3G43420	scaffold_3_RagTag	15883669	15884816	1147	1698.75	1
NT12_v2	AL1G41580	scaffold_1_RagTag	13294122	13295358	1236	1537.5	1
NT12_v2	AL727U10010	scaffold_7_RagTag	13780935	13781744	809	1017.5	1
NT12_v2	AL1G64760	scaffold_2_RagTag	8805720	8807148	1428	2361.25	1
NT12_v2	AL4G16720	scaffold_1_RagTag	24494207	24495020	813	868.75	1
NT12_v2	AL3G36450	scaffold_3_RagTag	11218136	11218995	859	1076.25	1
NT12_v2	AL3G40254	scaffold_3_RagTag	13326394	13326928	534	621.25	1
NT12_v2	AL3G43440	scaffold_8_RagTag	22815468	22816217	749	968.75	1
NT12_v2	AL3G43440	scaffold_4_RagTag	10988560	10989310	750	968.75	2
NT12_v2	AL4G19650	scaffold_4_RagTag	10600815	10602052	1237	1546.25	1
NT12_v2	AL7G12660	scaffold_1_RagTag	1514600	1515112	512	678.75	1
NT12_v2	AL307U10010	scaffold_4_RagTag	15032282	15034410	2128	2643.75	1
