assembly	gene	scaffold	start	end	length	max_length	copy
AL08_v2_f	AL3G24140	scaffold_3_RagTag	4864771	4865476	705	893.75	1
AL08_v2_f	AL4G25340	scaffold_4_RagTag	13468027	13470777	2750	3407.5	1
AL08_v2_f	AL6G43770	scaffold_6_RagTag	19343093	19344353	1260	1546.25	1
AL08_v2_f	AL8G23280	scaffold_8_RagTag	11550774	11551396	622	772.5	1
AL08_v2_f	AL6G45410	scaffold_5_RagTag	1407277	1418612	11335	14976.25	1
AL08_v2_f	AL6G45410	scaffold_5_RagTag	12450508	12459595	9087	14976.25	2
AL08_v2_f	AL6G45410	scaffold_5_RagTag	16820856	16833667	12811	14976.25	3
AL08_v2_f	AL6G45410	scaffold_2_RagTag	3833543	3846907	13364	14976.25	4
AL08_v2_f	AL6G45410	scaffold_2_RagTag	4119349	4129526	10177	14976.25	5
AL08_v2_f	AL6G45410	scaffold_2_RagTag	4150987	4161164	10177	14976.25	6
AL08_v2_f	AL6G45410	scaffold_2_RagTag	11621589	11633599	12010	14976.25	7
AL08_v2_f	AL6G45410	scaffold_2_RagTag	12774431	12785940	11509	14976.25	8
AL08_v2_f	AL6G45410	scaffold_2_RagTag	15516505	15529170	12665	14976.25	9
AL08_v2_f	AL6G45410	scaffold_1_RagTag	10903125	10916246	13121	14976.25	10
AL08_v2_f	AL6G45410	scaffold_1_RagTag	24987685	24997269	9584	14976.25	11
AL08_v2_f	AL6G45410	scaffold_6_RagTag	13612560	13623595	11035	14976.25	12
AL08_v2_f	AL6G45410	scaffold_6_RagTag	14258406	14269364	10958	14976.25	13
AL08_v2_f	AL6G45410	scaffold_6_RagTag	18275636	18290601	14965	14976.25	14
AL08_v2_f	AL6G45410	scaffold_6_RagTag	18295815	18310569	14754	14976.25	15
AL08_v2_f	AL6G45410	scaffold_4_RagTag	1876658	1886852	10194	14976.25	16
AL08_v2_f	AL6G45410	scaffold_4_RagTag	2062245	2074963	12718	14976.25	17
AL08_v2_f	AL6G45410	scaffold_4_RagTag	9358406	9370738	12332	14976.25	18
AL08_v2_f	AL6G45410	scaffold_4_RagTag	13113225	13123181	9956	14976.25	19
AL08_v2_f	AL6G45410	scaffold_7_RagTag	1431020	1445782	14762	14976.25	20
AL08_v2_f	AL6G45410	scaffold_7_RagTag	12853263	12865569	12306	14976.25	21
AL08_v2_f	AL6G45410	scaffold_7_RagTag	14795311	14808825	13514	14976.25	22
AL08_v2_f	AL6G45410	scaffold_7_RagTag	19491025	19500103	9078	14976.25	23
AL08_v2_f	AL6G45410	scaffold_7_RagTag	19571751	19585574	13823	14976.25	24
AL08_v2_f	AL6G45410	scaffold_7_RagTag	21798513	21811511	12998	14976.25	25
AL08_v2_f	AL6G45410	scaffold_7_RagTag	24986627	24996243	9616	14976.25	26
AL08_v2_f	AL6G45410	scaffold_3_RagTag	8053476	8067043	13567	14976.25	27
AL08_v2_f	AL6G45410	scaffold_3_RagTag	19422033	19432495	10462	14976.25	28
AL08_v2_f	AL8G44590	scaffold_8_RagTag	20710920	20711473	553	695	1
AL08_v2_f	AL6G11490	scaffold_6_RagTag	574316	578416	4100	4390	1
AL08_v2_f	AL4G39040	scaffold_4_RagTag	19182278	19183730	1452	1821.25	1
AL08_v2_f	AL4G29320	scaffold_4_RagTag	15245890	15246706	816	1021.25	1
AL08_v2_f	AL699U10010	scaffold_2_RagTag	20524624	20524880	256	325	1
AL08_v2_f	AL6G18270	scaffold_6_RagTag	3217392	3218434	1042	1302.5	1
AL08_v2_f	AL8G25610	scaffold_8_RagTag	12841463	12842128	665	832.5	1
AL08_v2_f	AL1G22890	scaffold_1_RagTag	4880639	4881410	771	916.25	1
AL08_v2_f	AL8G15730	scaffold_8_RagTag	3093610	3095769	2159	2635	1
AL08_v2_f	AL4G36460	scaffold_4_RagTag	18081464	18083140	1676	2005	1
AL08_v2_f	AL3G53240	scaffold_5_RagTag	14644197	14646059	1862	2985	1
AL08_v2_f	AL1G40430	scaffold_1_RagTag	10318371	10319274	903	1056.25	1
AL08_v2_f	AL1G40430	scaffold_1_RagTag	22825259	22826162	903	1056.25	2
AL08_v2_f	AL1G40430	scaffold_5_RagTag	12179099	12179996	897	1056.25	3
AL08_v2_f	AL1G40430	scaffold_4_RagTag	20384040	20384943	903	1056.25	4
AL08_v2_f	AL8G29570	scaffold_8_RagTag	14631835	14632584	749	922.5	1
AL08_v2_f	AL6G51300	scaffold_6_RagTag	23194349	23196590	2241	2447.5	1
AL08_v2_f	AL2G15850	scaffold_2_RagTag	3024355	3026039	1684	2196.25	1
AL08_v2_f	AL7G28230	scaffold_7_RagTag	7263199	7264943	1744	1851.25	1
AL08_v2_f	AL1G27400	scaffold_1_RagTag	6549679	6552040	2361	3686.25	1
AL08_v2_f	AL7G52970	scaffold_7_RagTag	22130771	22130970	199	240	1
AL08_v2_f	AL7G48590	scaffold_7_RagTag	24700021	24700626	605	807.5	1
AL08_v2_f	AL6G30510	scaffold_6_RagTag	7856405	7857881	1476	1836.25	1
AL08_v2_f	AL3G43420	scaffold_3_RagTag	14120534	14121896	1362	1698.75	1
