assembly	gene	scaffold	start	end	length	max_length	copy
NT8_v2_fix	AL3G24140	scaffold_3_RagTag	5547587	5548291	704	893.75	1
NT8_v2_fix	AL4G25340	scaffold_4_RagTag	16649722	16652476	2754	3407.5	1
NT8_v2_fix	AL6G43770	scaffold_6_RagTag	22180778	22182033	1255	1546.25	1
NT8_v2_fix	AL8G23280	scaffold_8_RagTag	12400035	12400657	622	772.5	1
NT8_v2_fix	AL6G45410	scaffold_6_RagTag	14245507	14254875	9368	14976.25	1
NT8_v2_fix	AL6G45410	scaffold_6_RagTag	20293392	20308187	14795	14976.25	2
NT8_v2_fix	AL6G45410	scaffold_6_RagTag	23231826	23242136	10310	14976.25	3
NT8_v2_fix	AL6G45410	scaffold_6_RagTag	24388137	24399500	11363	14976.25	4
NT8_v2_fix	AL6G45410	scaffold_2_RagTag	2042762	2057145	14383	14976.25	5
NT8_v2_fix	AL6G45410	scaffold_2_RagTag	3242363	3253006	10643	14976.25	6
NT8_v2_fix	AL6G45410	scaffold_2_RagTag	6203251	6214152	10901	14976.25	7
NT8_v2_fix	AL6G45410	scaffold_2_RagTag	7607299	7620561	13262	14976.25	8
NT8_v2_fix	AL6G45410	scaffold_2_RagTag	13795896	13808752	12856	14976.25	9
NT8_v2_fix	AL6G45410	scaffold_2_RagTag	16788192	16799674	11482	14976.25	10
NT8_v2_fix	AL6G45410	scaffold_2_RagTag	19700865	19715311	14446	14976.25	11
NT8_v2_fix	AL6G45410	scaffold_2_RagTag	20815335	20828677	13342	14976.25	12
NT8_v2_fix	AL6G45410	scaffold_2_RagTag	21735126	21747678	12552	14976.25	13
NT8_v2_fix	AL6G45410	scaffold_4_RagTag	1102107	1116592	14485	14976.25	14
NT8_v2_fix	AL6G45410	scaffold_4_RagTag	3044396	3058476	14080	14976.25	15
NT8_v2_fix	AL6G45410	scaffold_4_RagTag	6230131	6245012	14881	14976.25	16
NT8_v2_fix	AL6G45410	scaffold_4_RagTag	13418685	13431588	12903	14976.25	17
NT8_v2_fix	AL6G45410	scaffold_4_RagTag	19728573	19742750	14177	14976.25	18
NT8_v2_fix	AL6G45410	scaffold_4_RagTag	25198933	25213377	14444	14976.25	19
NT8_v2_fix	AL6G45410	scaffold_7_RagTag	1378075	1390504	12429	14976.25	20
NT8_v2_fix	AL6G45410	scaffold_7_RagTag	16723171	16736807	13636	14976.25	21
NT8_v2_fix	AL6G45410	scaffold_7_RagTag	24562663	24575677	13014	14976.25	22
NT8_v2_fix	AL6G45410	scaffold_1_RagTag	16473176	16484060	10884	14976.25	23
NT8_v2_fix	AL6G45410	scaffold_1_RagTag	19229275	19242807	13532	14976.25	24
NT8_v2_fix	AL6G45410	scaffold_1_RagTag	24614557	24629361	14804	14976.25	25
NT8_v2_fix	AL6G45410	scaffold_1_RagTag	24670650	24685455	14805	14976.25	26
NT8_v2_fix	AL6G45410	scaffold_1_RagTag	24756535	24765715	9180	14976.25	27
NT8_v2_fix	AL6G45410	scaffold_1_RagTag	26664994	26678650	13656	14976.25	28
NT8_v2_fix	AL6G45410	scaffold_1_RagTag	27775811	27785737	9926	14976.25	29
NT8_v2_fix	AL6G45410	scaffold_3_RagTag	1344048	1356232	12184	14976.25	30
NT8_v2_fix	AL6G45410	scaffold_3_RagTag	4672623	4683851	11228	14976.25	31
NT8_v2_fix	AL6G45410	scaffold_3_RagTag	9069282	9080546	11264	14976.25	32
NT8_v2_fix	AL6G45410	scaffold_3_RagTag	24456814	24468860	12046	14976.25	33
NT8_v2_fix	AL6G45410	scaffold_5_RagTag	1689365	1698408	9043	14976.25	34
NT8_v2_fix	AL6G45410	scaffold_5_RagTag	13434668	13447453	12785	14976.25	35
NT8_v2_fix	AL6G45410	scaffold_5_RagTag	21967388	21976636	9248	14976.25	36
NT8_v2_fix	AL6G45410	scaffold_8_RagTag	2197018	2209014	11996	14976.25	37
NT8_v2_fix	AL6G45410	scaffold_8_RagTag	4669315	4678799	9484	14976.25	38
NT8_v2_fix	AL6G45410	scaffold_8_RagTag	4779159	4789984	10825	14976.25	39
NT8_v2_fix	AL6G45410	scaffold_8_RagTag	11780939	11791308	10369	14976.25	40
NT8_v2_fix	AL6G45410	scaffold_8_RagTag	18775622	18788598	12976	14976.25	41
NT8_v2_fix	AL6G45410	scaffold_8_RagTag	19036942	19049915	12973	14976.25	42
NT8_v2_fix	AL6G45410	scaffold_8_RagTag	22397321	22407271	9950	14976.25	43
NT8_v2_fix	AL8G44590	scaffold_8_RagTag	23396958	23397511	553	695	1
NT8_v2_fix	AL6G11490	scaffold_6_RagTag	593578	596786	3208	4390	1
NT8_v2_fix	AL4G39040	scaffold_4_RagTag	23142361	23143806	1445	1821.25	1
NT8_v2_fix	AL4G29320	scaffold_4_RagTag	18764810	18765626	816	1021.25	1
NT8_v2_fix	AL699U10010	scaffold_2_RagTag	24008932	24009191	259	325	1
NT8_v2_fix	AL6G18270	scaffold_6_RagTag	3286354	3287343	989	1302.5	1
NT8_v2_fix	AL8G25610	scaffold_8_RagTag	13912985	13913650	665	832.5	1
