assembly	gene	scaffold	start	end	length	max_length	copy
NT9_v2	AL5G41880	scaffold_5_RagTag	22626958	22629718	2760	4475	1
NT9_v2	AL3G24140	scaffold_3_RagTag	5448383	5449094	711	893.75	1
NT9_v2	AL4G25340	scaffold_4_RagTag	15360100	15362848	2748	3407.5	1
NT9_v2	AL6G43770	scaffold_6_RagTag	21629399	21630654	1255	1546.25	1
NT9_v2	AL8G23280	scaffold_8_RagTag	12069886	12070508	622	772.5	1
NT9_v2	AL6G45410	scaffold_6_RagTag	7404224	7418881	14657	14976.25	1
NT9_v2	AL6G45410	scaffold_6_RagTag	8920174	8932241	12067	14976.25	2
NT9_v2	AL6G45410	scaffold_6_RagTag	11754598	11768299	13701	14976.25	3
NT9_v2	AL6G45410	scaffold_6_RagTag	12716986	12730446	13460	14976.25	4
NT9_v2	AL6G45410	scaffold_6_RagTag	22539279	22553168	13889	14976.25	5
NT9_v2	AL6G45410	scaffold_6_RagTag	22554198	22564699	10501	14976.25	6
NT9_v2	AL6G45410	scaffold_6_RagTag	25187917	25199926	12009	14976.25	7
NT9_v2	AL6G45410	scaffold_2_RagTag	2925226	2940161	14935	14976.25	8
NT9_v2	AL6G45410	scaffold_2_RagTag	13829864	13841013	11149	14976.25	9
NT9_v2	AL6G45410	scaffold_2_RagTag	17088639	17102566	13927	14976.25	10
NT9_v2	AL6G45410	scaffold_8_RagTag	5075217	5087326	12109	14976.25	11
NT9_v2	AL6G45410	scaffold_8_RagTag	10669517	10684053	14536	14976.25	12
NT9_v2	AL6G45410	scaffold_8_RagTag	11757031	11771352	14321	14976.25	13
NT9_v2	AL6G45410	scaffold_8_RagTag	16434299	16446723	12424	14976.25	14
NT9_v2	AL6G45410	scaffold_8_RagTag	19446536	19459936	13400	14976.25	15
NT9_v2	AL6G45410	scaffold_4_RagTag	1045582	1058397	12815	14976.25	16
NT9_v2	AL6G45410	scaffold_4_RagTag	1619039	1630616	11577	14976.25	17
NT9_v2	AL6G45410	scaffold_4_RagTag	5767838	5781439	13601	14976.25	18
NT9_v2	AL6G45410	scaffold_4_RagTag	9929511	9944212	14701	14976.25	19
NT9_v2	AL6G45410	scaffold_4_RagTag	11394564	11405892	11328	14976.25	20
NT9_v2	AL6G45410	scaffold_4_RagTag	11484488	11498397	13909	14976.25	21
NT9_v2	AL6G45410	scaffold_4_RagTag	15008107	15019673	11566	14976.25	22
NT9_v2	AL6G45410	scaffold_4_RagTag	15822610	15832989	10379	14976.25	23
NT9_v2	AL6G45410	scaffold_4_RagTag	16739904	16753247	13343	14976.25	24
NT9_v2	AL6G45410	scaffold_4_RagTag	21738330	21751469	13139	14976.25	25
