assembly	gene	scaffold	start	end	length	max_length	copy
WS1_v2_s	AL3G24140	scaffold_3_RagTag	5393397	5394105	708	893.75	1
WS1_v2_s	AL4G25340	scaffold_4_RagTag	11606268	11608566	2298	3407.5	1
WS1_v2_s	AL4G25340	scaffold_4_RagTag	11609812	11612561	2749	3407.5	2
WS1_v2_s	AL4G25340	scaffold_4_RagTag	11613807	11616556	2749	3407.5	3
WS1_v2_s	AL6G43770	scaffold_6_RagTag	21177065	21178320	1255	1546.25	1
WS1_v2_s	AL8G23280	scaffold_8_RagTag	12954656	12955278	622	772.5	1
WS1_v2_s	AL6G45410	scaffold_6_RagTag	6130453	6143002	12549	14976.25	1
WS1_v2_s	AL6G45410	scaffold_6_RagTag	11642186	11656454	14268	14976.25	2
WS1_v2_s	AL6G45410	scaffold_6_RagTag	14381703	14391069	9366	14976.25	3
WS1_v2_s	AL6G45410	scaffold_6_RagTag	19258270	19267404	9134	14976.25	4
WS1_v2_s	AL6G45410	scaffold_6_RagTag	19963724	19977898	14174	14976.25	5
WS1_v2_s	AL6G45410	scaffold_6_RagTag	22442488	22455229	12741	14976.25	6
WS1_v2_s	AL6G45410	scaffold_2_RagTag	1556929	1571127	14198	14976.25	7
WS1_v2_s	AL6G45410	scaffold_2_RagTag	3013785	3023062	9277	14976.25	8
WS1_v2_s	AL6G45410	scaffold_2_RagTag	3760713	3773418	12705	14976.25	9
WS1_v2_s	AL6G45410	scaffold_2_RagTag	7743013	7756214	13201	14976.25	10
WS1_v2_s	AL6G45410	scaffold_4_RagTag	2494761	2509407	14646	14976.25	11
WS1_v2_s	AL6G45410	scaffold_4_RagTag	2510596	2523957	13361	14976.25	12
WS1_v2_s	AL6G45410	scaffold_4_RagTag	2602974	2616145	13171	14976.25	13
WS1_v2_s	AL6G45410	scaffold_4_RagTag	3003974	3016593	12619	14976.25	14
WS1_v2_s	AL6G45410	scaffold_4_RagTag	12077118	12088045	10927	14976.25	15
WS1_v2_s	AL6G45410	scaffold_4_RagTag	15794462	15806244	11782	14976.25	16
WS1_v2_s	AL6G45410	scaffold_4_RagTag	16702274	16716712	14438	14976.25	17
WS1_v2_s	AL6G45410	scaffold_1_RagTag	8079524	8091396	11872	14976.25	18
WS1_v2_s	AL6G45410	scaffold_1_RagTag	10756238	10767658	11420	14976.25	19
WS1_v2_s	AL6G45410	scaffold_1_RagTag	11838805	11850876	12071	14976.25	20
