assembly	gene	scaffold	start	end	length	max_length	copy
MN47_mabs_v3	AL5G41880	scaffold_5_RagTag	22496240	22499819	3579	4475	1
MN47_mabs_v3	AL3G24140	scaffold_3_RagTag	5172449	5173163	714	893.75	1
MN47_mabs_v3	AL4G25340	scaffold_4_RagTag	15221798	15224508	2710	3407.5	1
MN47_mabs_v3	AL6G43770	scaffold_6_RagTag	19931614	19932850	1236	1546.25	1
MN47_mabs_v3	AL8G23280	scaffold_8_RagTag	14146061	14146683	622	772.5	1
MN47_mabs_v3	AL6G45410	scaffold_6_RagTag	2689014	2698614	9600	14976.25	1
MN47_mabs_v3	AL6G45410	scaffold_6_RagTag	17616778	17626630	9852	14976.25	2
MN47_mabs_v3	AL6G45410	scaffold_6_RagTag	20843602	20855583	11981	14976.25	3
MN47_mabs_v3	AL6G45410	scaffold_4_RagTag	14320404	14332330	11926	14976.25	4
MN47_mabs_v3	AL6G45410	scaffold_3_RagTag	12113210	12123039	9829	14976.25	5
MN47_mabs_v3	AL6G45410	scaffold_2_RagTag	15269654	15280423	10769	14976.25	6
MN47_mabs_v3	AL6G45410	scaffold_2_RagTag	16119649	16133916	14267	14976.25	7
MN47_mabs_v3	AL6G45410	scaffold_1_RagTag	15025006	15039336	14330	14976.25	8
MN47_mabs_v3	AL6G45410	scaffold_1_RagTag	16494640	16507607	12967	14976.25	9
MN47_mabs_v3	AL6G45410	scaffold_8_RagTag	3189932	3200400	10468	14976.25	10
MN47_mabs_v3	AL6G45410	scaffold_7_RagTag	14481878	14496355	14477	14976.25	11
MN47_mabs_v3	AL6G45410	scaffold_7_RagTag	21811133	21822630	11497	14976.25	12
MN47_mabs_v3	AL6G45410	scaffold_7_RagTag	23777930	23788583	10653	14976.25	13
MN47_mabs_v3	AL8G44590	scaffold_8_RagTag	23767468	23768023	555	695	1
MN47_mabs_v3	AL7G11560	scaffold_7_RagTag	614538	614994	456	571.25	1
MN47_mabs_v3	AL6G11490	scaffold_6_RagTag	551901	556255	4354	4390	1
MN47_mabs_v3	AL4G39040	scaffold_4_RagTag	20992327	20993783	1456	1821.25	1
MN47_mabs_v3	AL4G29320	scaffold_4_RagTag	16977866	16978682	816	1021.25	1
MN47_mabs_v3	AL699U10010	scaffold_2_RagTag	22291051	22291310	259	325	1
MN47_mabs_v3	AL6G18270	scaffold_6_RagTag	3106715	3107756	1041	1302.5	1
MN47_mabs_v3	AL8G25610	scaffold_8_RagTag	15502374	15503039	665	832.5	1
MN47_mabs_v3	AL1G22890	scaffold_1_RagTag	4824587	4825319	732	916.25	1
MN47_mabs_v3	AL8G15730	scaffold_8_RagTag	3369020	3371127	2107	2635	1
MN47_mabs_v3	AL4G36460	scaffold_4_RagTag	19941530	19943133	1603	2005	1
MN47_mabs_v3	AL3G53240	scaffold_3_RagTag	24773256	24775644	2388	2985	1
MN47_mabs_v3	AL3G53240	scaffold_3_RagTag	24786401	24788789	2388	2985	2
MN47_mabs_v3	AL3G53240	scaffold_3_RagTag	24802683	24805070	2387	2985	3
MN47_mabs_v3	AL1G40430	scaffold_1_RagTag	12010532	12011376	844	1056.25	1
MN47_mabs_v3	AL8G29570	scaffold_8_RagTag	17511048	17511785	737	922.5	1
MN47_mabs_v3	AL6G51300	scaffold_6_RagTag	24080205	24082162	1957	2447.5	1
MN47_mabs_v3	AL2G15850	scaffold_2_RagTag	3091029	3092785	1756	2196.25	1
MN47_mabs_v3	AL7G28230	scaffold_7_RagTag	7541829	7543309	1480	1851.25	1
MN47_mabs_v3	AL1G27400	scaffold_1_RagTag	6602579	6605527	2948	3686.25	1
MN47_mabs_v3	AL7G52970	scaffold_7_RagTag	24731132	24731323	191	240	1
MN47_mabs_v3	AL7G48590	scaffold_7_RagTag	27550090	27550735	645	807.5	1
MN47_mabs_v3	AL6G30510	scaffold_6_RagTag	8107133	8108601	1468	1836.25	1
MN47_mabs_v3	AL3G43420	scaffold_3_RagTag	14917873	14919231	1358	1698.75	1
MN47_mabs_v3	AL5G18760	scaffold_5_RagTag	5003617	5005281	1664	2081.25	1
MN47_mabs_v3	AL1G41580	scaffold_1_RagTag	12502802	12504031	1229	1537.5	1
MN47_mabs_v3	AL1G49140	scaffold_1_RagTag	14698481	14699660	1179	1475	1
MN47_mabs_v3	AL727U10010	scaffold_7_RagTag	12426924	12427738	814	1017.5	1
MN47_mabs_v3	AL1G64760	scaffold_2_RagTag	8212797	8214685	1888	2361.25	1
MN47_mabs_v3	AL1G64760	scaffold_8_RagTag	12023763	12025618	1855	2361.25	2
MN47_mabs_v3	AL4G16720	scaffold_4_RagTag	4358909	4359603	694	868.75	1
MN47_mabs_v3	AL8G39580	scaffold_8_RagTag	21770093	21770370	277	347.5	1
MN47_mabs_v3	AL3G36450	scaffold_3_RagTag	10181540	10182400	860	1076.25	1
MN47_mabs_v3	AL1G16830	scaffold_1_RagTag	2515671	2516150	479	600	1
MN47_mabs_v3	AL1G16830	scaffold_8_RagTag	17672358	17672801	443	600	2
