assembly	gene	scaffold	start	end	length	max_length	copy
ALR.ragtag.scaffold_chr_15_1_24.masked	AL3G24140	scaffold_4	19279366	19280072	706	893.75	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL4G25340	scaffold_4	10067924	10070669	2745	3407.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL8G23280	scaffold_8	11551968	11552590	622	772.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_4	558857	568237	9380	14976.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_4	822213	836878	14665	14976.25	2
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_4	2569244	2580168	10924	14976.25	3
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_5	2072110	2084878	12768	14976.25	4
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_5	16541536	16556428	14892	14976.25	5
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_5	16764907	16775873	10966	14976.25	6
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_5	18435534	18450423	14889	14976.25	7
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_6	31265	40399	9134	14976.25	8
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_6	16322764	16333153	10389	14976.25	9
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_6	21755997	21766388	10391	14976.25	10
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_6	22052230	22064764	12534	14976.25	11
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_6	24373907	24388789	14882	14976.25	12
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_6	25813101	25825969	12868	14976.25	13
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_6	27113012	27126786	13774	14976.25	14
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_2	2143406	2157987	14581	14976.25	15
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_2	6742534	6751704	9170	14976.25	16
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_2	9040951	9055408	14457	14976.25	17
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_2	17306461	17316069	9608	14976.25	18
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_1	10606609	10619785	13176	14976.25	19
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_1	14282207	14292560	10353	14976.25	20
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_1	16269315	16278912	9597	14976.25	21
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_1	17049934	17059880	9946	14976.25	22
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_3	11152704	11166461	13757	14976.25	23
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_3	19167929	19178400	10471	14976.25	24
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_3	21008459	21018148	9689	14976.25	25
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_7	1068920	1079750	10830	14976.25	26
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_7	1332569	1346147	13578	14976.25	27
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_7	9547832	9559178	11346	14976.25	28
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_7	16164183	16178606	14423	14976.25	29
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_7	22578602	22592419	13817	14976.25	30
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_7	22800346	22814823	14477	14976.25	31
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_8	10044892	10057902	13010	14976.25	32
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G45410	scaffold_8	11395653	11408084	12431	14976.25	33
ALR.ragtag.scaffold_chr_15_1_24.masked	AL8G44590	scaffold_8	21344956	21345510	554	695	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G11490	scaffold_4	14156726	14160826	4100	4390	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL4G39040	scaffold_4	22538636	22540076	1440	1821.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL4G29320	scaffold_4	12023810	12024628	818	1021.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL699U10010	scaffold_2	23792784	23793040	256	325	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G18270	scaffold_4	16837006	16837986	980	1302.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL8G25610	scaffold_8	12849190	12849855	665	832.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL1G22890	scaffold_1	5100372	5101138	766	916.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL8G15730	scaffold_8	2870029	2872180	2151	2635	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL4G36460	scaffold_4	21475205	21476879	1674	2005	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL8G29570	scaffold_8	14679039	14679772	733	922.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G51300	scaffold_6	27662946	27665177	2231	2447.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL2G15850	scaffold_2	3185190	3186876	1686	2196.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL7G28230	scaffold_7	7348312	7350054	1742	1851.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL1G27400	scaffold_1	6898014	6900965	2951	3686.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL7G52970	scaffold_7	24941764	24941963	199	240	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL7G48590	scaffold_5	8220897	8221557	660	807.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G30510	scaffold_6	9678133	9679602	1469	1836.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL3G43420	scaffold_3	9133773	9135129	1356	1698.75	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL5G18760	scaffold_5	4454071	4455735	1664	2081.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL1G41580	scaffold_1	12468264	12469438	1174	1537.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL1G49140	scaffold_1	16772789	16773967	1178	1475	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL727U10010	scaffold_7	12306665	12307475	810	1017.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL1G64760	scaffold_2	7441514	7443394	1880	2361.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL1G64760	scaffold_5	14759707	14761166	1459	2361.25	2
ALR.ragtag.scaffold_chr_15_1_24.masked	AL3G31970	scaffold_2	7703261	7704493	1232	1557.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL3G31970	scaffold_3	9481063	9482295	1232	1557.5	2
ALR.ragtag.scaffold_chr_15_1_24.masked	AL4G16720	scaffold_2	13420615	13421423	808	868.75	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL8G39580	scaffold_2	2319486	2319763	277	347.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL3G36450	scaffold_6	1913850	1914710	860	1076.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G44460	scaffold_6	11518669	11520483	1814	1970	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G44460	scaffold_6	13167033	13168702	1669	1970	2
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G44460	scaffold_5	18265084	18266632	1548	1970	3
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G44460	scaffold_5	18271101	18272649	1548	1970	4
ALR.ragtag.scaffold_chr_15_1_24.masked	AL3G43440	scaffold_4	22785264	22786046	782	968.75	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL3G43440	scaffold_2	11032475	11033225	750	968.75	2
ALR.ragtag.scaffold_chr_15_1_24.masked	AL7G12660	scaffold_8	17724371	17724913	542	678.75	1
