assembly	gene	scaffold	start	end	length	max_length	copy
KN006_v1	AL5G41880	scaffold_5_RagTag	20955759	20959341	3582	4475	1
KN006_v1	AL3G24140	scaffold_3_RagTag	5377608	5378316	708	893.75	1
KN006_v1	AL4G25340	scaffold_4_RagTag	15177232	15179942	2710	3407.5	1
KN006_v1	AL6G43770	scaffold_6_RagTag	19654333	19655569	1236	1546.25	1
KN006_v1	AL8G23280	scaffold_8_RagTag	12218954	12219545	591	772.5	1
KN006_v1	AL6G45410	scaffold_4_RagTag	15157964	15171545	13581	14976.25	1
KN006_v1	AL6G45410	scaffold_5_RagTag	17460656	17472835	12179	14976.25	2
KN006_v1	AL6G45410	scaffold_1_RagTag	15707544	15720457	12913	14976.25	3
KN006_v1	AL6G45410	scaffold_1_RagTag	17405494	17419911	14417	14976.25	4
KN006_v1	AL6G45410	scaffold_1_RagTag	17881903	17896086	14183	14976.25	5
KN006_v1	AL6G45410	scaffold_8_RagTag	18212515	18226753	14238	14976.25	6
KN006_v1	AL6G45410	scaffold_3_RagTag	7433441	7442899	9458	14976.25	7
KN006_v1	AL6G45410	scaffold_3_RagTag	12520793	12530355	9562	14976.25	8
KN006_v1	AL6G45410	scaffold_3_RagTag	16030408	16043553	13145	14976.25	9
KN006_v1	AL6G45410	scaffold_6_RagTag	18271909	18286473	14564	14976.25	10
KN006_v1	AL6G45410	scaffold_2_RagTag	4331043	4344218	13175	14976.25	11
KN006_v1	AL6G45410	scaffold_2_RagTag	16599687	16614070	14383	14976.25	12
KN006_v1	AL6G45410	scaffold_7_RagTag	2670294	2681878	11584	14976.25	13
KN006_v1	AL6G45410	scaffold_7_RagTag	12222785	12235328	12543	14976.25	14
KN006_v1	AL6G45410	scaffold_7_RagTag	14109815	14118936	9121	14976.25	15
KN006_v1	AL6G45410	scaffold_7_RagTag	15154535	15163573	9038	14976.25	16
KN006_v1	AL6G45410	scaffold_7_RagTag	21053961	21065860	11899	14976.25	17
KN006_v1	AL6G45410	scaffold_7_RagTag	23243984	23254836	10852	14976.25	18
KN006_v1	AL6G45410	scaffold_7_RagTag	23316394	23327244	10850	14976.25	19
KN006_v1	AL6G45410	scaffold_7_RagTag	27662172	27673409	11237	14976.25	20
KN006_v1	AL8G44590	scaffold_8_RagTag	21928787	21929342	555	695	1
KN006_v1	AL6G11490	scaffold_6_RagTag	519273	523628	4355	4390	1
KN006_v1	AL4G39040	scaffold_4_RagTag	21208786	21210243	1457	1821.25	1
KN006_v1	AL4G29320	scaffold_4_RagTag	17053996	17054812	816	1021.25	1
KN006_v1	AL699U10010	scaffold_2_RagTag	22968121	22968380	259	325	1
KN006_v1	AL6G18270	scaffold_6_RagTag	3202926	3203968	1042	1302.5	1
KN006_v1	AL1G22890	scaffold_1_RagTag	4927679	4928411	732	916.25	1
KN006_v1	AL8G15730	scaffold_8_RagTag	3364817	3366945	2128	2635	1
KN006_v1	AL4G36460	scaffold_4_RagTag	20122817	20124420	1603	2005	1
KN006_v1	AL1G40430	scaffold_1_RagTag	12347738	12348582	844	1056.25	1
KN006_v1	AL8G29570	scaffold_8_RagTag	15487407	15488144	737	922.5	1
KN006_v1	AL6G51300	scaffold_6_RagTag	23128473	23130427	1954	2447.5	1
KN006_v1	AL2G15850	scaffold_2_RagTag	3382419	3384100	1681	2196.25	1
KN006_v1	AL7G28230	scaffold_7_RagTag	7607072	7608556	1484	1851.25	1
KN006_v1	AL1G27400	scaffold_1_RagTag	6716913	6719851	2938	3686.25	1
KN006_v1	AL7G52970	scaffold_7_RagTag	24401115	24401304	189	240	1
KN006_v1	AL7G48590	scaffold_7_RagTag	27767812	27768455	643	807.5	1
KN006_v1	AL6G30510	scaffold_6_RagTag	8056015	8057484	1469	1836.25	1
KN006_v1	AL3G43420	scaffold_3_RagTag	15610765	15612122	1357	1698.75	1
KN006_v1	AL1G49140	scaffold_1_RagTag	17745687	17746866	1179	1475	1
KN006_v1	AL727U10010	scaffold_7_RagTag	13037544	13038358	814	1017.5	1
KN006_v1	AL3G31970	scaffold_6_RagTag	23442789	23444034	1245	1557.5	1
KN006_v1	AL3G31970	scaffold_1_RagTag	4265775	4267005	1230	1557.5	2
KN006_v1	AL3G36450	scaffold_3_RagTag	10782206	10783066	860	1076.25	1
KN006_v1	AL1G16830	scaffold_5_RagTag	18201045	18201471	426	600	1
