assembly	gene	scaffold	start	end	length	max_length	copy
NT1_v2	AL5G41880	scaffold_5	21861343	21864913	3570	4475	1
NT1_v2	AL3G24140	scaffold_3	5036294	5036998	704	893.75	1
NT1_v2	AL4G25340	scaffold_4	15637968	15640718	2750	3407.5	1
NT1_v2	AL8G23280	scaffold_8	11581421	11582041	620	772.5	1
NT1_v2	AL6G45410	scaffold_6	21529697	21543319	13622	14976.25	1
NT1_v2	AL6G45410	scaffold_2	3787736	3799303	11567	14976.25	2
NT1_v2	AL6G45410	scaffold_2	4010962	4024435	13473	14976.25	3
NT1_v2	AL6G45410	scaffold_7	1689107	1701096	11989	14976.25	4
NT1_v2	AL6G45410	scaffold_7	25140517	25151742	11225	14976.25	5
NT1_v2	AL6G45410	scaffold_4	4408039	4421439	13400	14976.25	6
NT1_v2	AL6G45410	scaffold_4	21655887	21667204	11317	14976.25	7
NT1_v2	AL6G45410	scaffold_4	23866478	23875969	9491	14976.25	8
NT1_v2	AL6G45410	scaffold_3	13844721	13854184	9463	14976.25	9
NT1_v2	AL8G44590	scaffold_8	21058323	21058878	555	695	1
NT1_v2	AL7G11560	scaffold_7	613345	613801	456	571.25	1
NT1_v2	AL6G11490	scaffold_6	528894	532498	3604	4390	1
NT1_v2	AL4G39040	scaffold_4	21314709	21316158	1449	1821.25	1
NT1_v2	AL4G29320	scaffold_4	17402169	17402985	816	1021.25	1
NT1_v2	AL699U10010	scaffold_2	19538476	19538735	259	325	1
NT1_v2	AL6G18270	scaffold_6	3048462	3049451	989	1302.5	1
NT1_v2	AL8G25610	scaffold_8	12848892	12849557	665	832.5	1
NT1_v2	AL1G22890	scaffold_1	4860607	4861385	778	916.25	1
NT1_v2	AL8G15730	scaffold_8	2997986	3000145	2159	2635	1
NT1_v2	AL4G36460	scaffold_4	20292756	20294418	1662	2005	1
NT1_v2	AL3G53240	scaffold_3	26907510	26909897	2387	2985	1
NT1_v2	AL1G40430	scaffold_5	1949476	1950379	903	1056.25	1
NT1_v2	AL8G29570	scaffold_8	14844809	14845558	749	922.5	1
NT1_v2	AL6G51300	scaffold_6	24743791	24746090	2299	2447.5	1
NT1_v2	AL2G15850	scaffold_2	3022558	3024252	1694	2196.25	1
NT1_v2	AL7G28230	scaffold_7	7352915	7354662	1747	1851.25	1
NT1_v2	AL1G27400	scaffold_1	6605410	6608413	3003	3686.25	1
NT1_v2	AL7G48590	scaffold_7	25295480	25296128	648	807.5	1
NT1_v2	AL6G30510	scaffold_6	7658926	7660192	1266	1836.25	1
NT1_v2	AL5G18760	scaffold_5	4567865	4569480	1615	2081.25	1
NT1_v2	AL1G41580	scaffold_1	12384099	12385330	1231	1537.5	1
NT1_v2	AL1G49140	scaffold_1	17455166	17456353	1187	1475	1
NT1_v2	AL727U10010	scaffold_7	12012311	12013120	809	1017.5	1
NT1_v2	AL1G64760	scaffold_2	7325001	7326846	1845	2361.25	1
NT1_v2	AL3G36450	scaffold_3	10262962	10263811	849	1076.25	1
NT1_v2	AL3G40254	scaffold_3	12558077	12558574	497	621.25	1
NT1_v2	AL3G43440	scaffold_4	11774753	11775503	750	968.75	1
NT1_v2	AL4G19650	scaffold_4	11394739	11395890	1151	1546.25	1
NT1_v2	AL4G19650	scaffold_3	5314908	5316419	1511	1546.25	2
NT1_v2	AL7G12660	scaffold_3	11145601	11146143	542	678.75	1
NT1_v2	AL7G12660	scaffold_1	4102145	4102686	541	678.75	2
NT1_v2	AL7G12660	scaffold_6	8921318	8921813	495	678.75	3
NT1_v2	AL4G26430	scaffold_4	16173261	16173480	219	275	1
NT1_v2	AL307U10010	scaffold_4	15930880	15933017	2137	2643.75	1
NT1_v2	AL1G38380	scaffold_1	10852997	10854798	1801	2298.75	1
NT1_v2	AL7G39210	scaffold_4	6195612	6196662	1050	1310	1
NT1_v2	AL7G39210	scaffold_4	15669132	15670187	1055	1310	2
NT1_v2	AL7G39210	scaffold_8	9267446	9268496	1050	1310	3
NT1_v2	AL7G39210	scaffold_6	24752444	24753494	1050	1310	4
NT1_v2	AL7G39210	scaffold_7	11992984	11994034	1050	1310	5
NT1_v2	AL1G66320	scaffold_5	11324674	11326867	2193	3365	1
NT1_v2	AL4G14590	scaffold_8	11643293	11645728	2435	3858.75	1
NT1_v2	AL3G13210	scaffold_3	944955	945322	367	433.75	1
NT1_v2	AL3G13210	scaffold_3	990676	991010	334	433.75	2
