assembly	gene	scaffold	start	end	length	max_length	copy
TE4_v1	AL3G24140	scaffold_3_RagTag:1-25320414	5319932	5320643	711	893.75	1
TE4_v1	AL4G25340	scaffold_4_RagTag:329527-26177039	15980949	15983714	2765	3407.5	1
TE4_v1	AL8G23280	scaffold_8_RagTag:237858-24797477	13527239	13527860	621	772.5	1
TE4_v1	AL6G45410	scaffold_6_RagTag:0-26949342	435029	447643	12614	14976.25	1
TE4_v1	AL6G45410	scaffold_6_RagTag:0-26949342	7091325	7101038	9713	14976.25	2
TE4_v1	AL6G45410	scaffold_6_RagTag:0-26949342	12196191	12210836	14645	14976.25	3
TE4_v1	AL6G45410	scaffold_6_RagTag:0-26949342	13162399	13171665	9266	14976.25	4
TE4_v1	AL6G45410	scaffold_6_RagTag:0-26949342	13684596	13698396	13800	14976.25	5
TE4_v1	AL6G45410	scaffold_6_RagTag:0-26949342	13864768	13876806	12038	14976.25	6
TE4_v1	AL6G45410	scaffold_6_RagTag:0-26949342	22415992	22426759	10767	14976.25	7
TE4_v1	AL6G45410	scaffold_6_RagTag:0-26949342	23421679	23432918	11239	14976.25	8
TE4_v1	AL6G45410	scaffold_6_RagTag:0-26949342	26146645	26157543	10898	14976.25	9
TE4_v1	AL6G45410	scaffold_6_RagTag:0-26949342	26638878	26653344	14466	14976.25	10
TE4_v1	AL6G45410	scaffold_4_RagTag:329527-26177039	1467687	1480286	12599	14976.25	11
TE4_v1	AL6G45410	scaffold_4_RagTag:329527-26177039	1492576	1507010	14434	14976.25	12
TE4_v1	AL6G45410	scaffold_4_RagTag:329527-26177039	7531788	7542198	10410	14976.25	13
TE4_v1	AL6G45410	scaffold_4_RagTag:329527-26177039	16374242	16385994	11752	14976.25	14
TE4_v1	AL6G45410	scaffold_2_RagTag:113346-24308598	944329	957303	12974	14976.25	15
TE4_v1	AL6G45410	scaffold_2_RagTag:113346-24308598	4225362	4240267	14905	14976.25	16
TE4_v1	AL6G45410	scaffold_2_RagTag:113346-24308598	14173549	14185349	11800	14976.25	17
TE4_v1	AL6G45410	scaffold_2_RagTag:113346-24308598	18058957	18068454	9497	14976.25	18
TE4_v1	AL6G45410	scaffold_7_RagTag:1-29301300	203256	217651	14395	14976.25	19
TE4_v1	AL6G45410	scaffold_7_RagTag:1-29301300	3736131	3750080	13949	14976.25	20
TE4_v1	AL6G45410	scaffold_7_RagTag:1-29301300	13057548	13070949	13401	14976.25	21
TE4_v1	AL6G45410	scaffold_7_RagTag:1-29301300	22335893	22345002	9109	14976.25	22
TE4_v1	AL6G45410	scaffold_8_RagTag:237858-24797477	3938585	3952107	13522	14976.25	23
TE4_v1	AL6G45410	scaffold_8_RagTag:237858-24797477	4034506	4044492	9986	14976.25	24
TE4_v1	AL6G45410	scaffold_8_RagTag:237858-24797477	5993063	6003368	10305	14976.25	25
TE4_v1	AL6G45410	scaffold_8_RagTag:237858-24797477	14432607	14445144	12537	14976.25	26
TE4_v1	AL6G45410	scaffold_8_RagTag:237858-24797477	16396757	16411700	14943	14976.25	27
TE4_v1	AL6G45410	scaffold_8_RagTag:237858-24797477	19350568	19363504	12936	14976.25	28
TE4_v1	AL6G45410	scaffold_3_RagTag:1-25320414	13415891	13430769	14878	14976.25	29
TE4_v1	AL6G45410	scaffold_3_RagTag:1-25320414	14795195	14810050	14855	14976.25	30
TE4_v1	AL6G45410	scaffold_3_RagTag:1-25320414	19511471	19523122	11651	14976.25	31
TE4_v1	AL6G45410	scaffold_3_RagTag:1-25320414	25550785	25564178	13393	14976.25	32
TE4_v1	AL6G45410	scaffold_1_RagTag:94989-32092331	2165429	2174434	9005	14976.25	33
TE4_v1	AL6G45410	scaffold_1_RagTag:94989-32092331	5216773	5230988	14215	14976.25	34
TE4_v1	AL6G45410	scaffold_1_RagTag:94989-32092331	7442056	7454354	12298	14976.25	35
TE4_v1	AL6G45410	scaffold_1_RagTag:94989-32092331	12111689	12123853	12164	14976.25	36
TE4_v1	AL6G45410	scaffold_1_RagTag:94989-32092331	17214634	17227413	12779	14976.25	37
TE4_v1	AL6G45410	scaffold_1_RagTag:94989-32092331	18524864	18539777	14913	14976.25	38
TE4_v1	AL6G45410	scaffold_1_RagTag:94989-32092331	30649490	30658701	9211	14976.25	39
TE4_v1	AL6G45410	scaffold_5_RagTag:29852-15762170	11018057	11027213	9156	14976.25	40
