assembly	gene	scaffold	start	end	length	max_length	copy
F1-14.ragtag.scaffold_chr	AL3G24140	scaffold_3_RagTag	5758796	5759502	706	893.75	1
F1-14.ragtag.scaffold_chr	AL4G25340	scaffold_4_RagTag	14092070	14094803	2733	3407.5	1
F1-14.ragtag.scaffold_chr	AL6G43770	scaffold_6_RagTag	17929510	17930763	1253	1546.25	1
F1-14.ragtag.scaffold_chr	AL8G23280	scaffold_8_RagTag	12563080	12563702	622	772.5	1
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_6_RagTag	7932842	7945029	12187	14976.25	1
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_6_RagTag	10026032	10040979	14947	14976.25	2
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_6_RagTag	11079785	11089152	9367	14976.25	3
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_6_RagTag	18974578	18988251	13673	14976.25	4
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_6_RagTag	22922600	22934227	11627	14976.25	5
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_5_RagTag	554997	568411	13414	14976.25	6
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_5_RagTag	2273516	2285239	11723	14976.25	7
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_5_RagTag	10278568	10288179	9611	14976.25	8
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_5_RagTag	11343682	11353202	9520	14976.25	9
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_1_RagTag	23909931	23923557	13626	14976.25	10
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_1_RagTag	27718849	27728993	10144	14976.25	11
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_2_RagTag	4785014	4794273	9259	14976.25	12
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_2_RagTag	5614941	5624134	9193	14976.25	13
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_2_RagTag	7948502	7961339	12837	14976.25	14
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_2_RagTag	17338782	17352482	13700	14976.25	15
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_2_RagTag	19813128	19823928	10800	14976.25	16
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_8_RagTag	4079762	4090636	10874	14976.25	17
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_8_RagTag	7621175	7633481	12306	14976.25	18
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_8_RagTag	11680862	11692445	11583	14976.25	19
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_8_RagTag	17796465	17808128	11663	14976.25	20
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_8_RagTag	21969531	21983598	14067	14976.25	21
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_4_RagTag	1544175	1558206	14031	14976.25	22
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_4_RagTag	2402795	2412881	10086	14976.25	23
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_4_RagTag	3439443	3451328	11885	14976.25	24
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_4_RagTag	14938354	14951148	12794	14976.25	25
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_3_RagTag	13283168	13297939	14771	14976.25	26
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_3_RagTag	14260675	14269761	9086	14976.25	27
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_3_RagTag	14472820	14482581	9761	14976.25	28
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	5377909	5392468	14559	14976.25	29
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	9914009	9926060	12051	14976.25	30
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	13711381	13726308	14927	14976.25	31
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	13838738	13848747	10009	14976.25	32
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	21742249	21756501	14252	14976.25	33
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	22417754	22432311	14557	14976.25	34
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	22432310	22444174	11864	14976.25	35
F1-14.ragtag.scaffold_chr	AL6G45410	scaffold_7_RagTag	25534842	25547522	12680	14976.25	36
F1-14.ragtag.scaffold_chr	AL8G44590	scaffold_8_RagTag	22118345	22118899	554	695	1
F1-14.ragtag.scaffold_chr	AL7G11560	scaffold_7_RagTag	642209	642665	456	571.25	1
F1-14.ragtag.scaffold_chr	AL6G11490	scaffold_6_RagTag	544682	548699	4017	4390	1
F1-14.ragtag.scaffold_chr	AL4G39040	scaffold_5_RagTag	12311659	12313100	1441	1821.25	1
F1-14.ragtag.scaffold_chr	AL4G39040	scaffold_4_RagTag	20722841	20724250	1409	1821.25	2
F1-14.ragtag.scaffold_chr	AL4G29320	scaffold_4_RagTag	17652412	17653229	817	1021.25	1
F1-14.ragtag.scaffold_chr	AL699U10010	scaffold_2_RagTag	24234975	24235231	256	325	1
F1-14.ragtag.scaffold_chr	AL6G18270	scaffold_6_RagTag	1637707	1638747	1040	1302.5	1
F1-14.ragtag.scaffold_chr	AL8G25610	scaffold_8_RagTag	13913609	13914274	665	832.5	1
F1-14.ragtag.scaffold_chr	AL1G22890	scaffold_1_RagTag	5755642	5756408	766	916.25	1
F1-14.ragtag.scaffold_chr	AL8G15730	scaffold_8_RagTag	3201558	3203693	2135	2635	1
