qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL1G56700	scaffold_7_RagTag	97.17	530	10	2	1	525	20274251	20273722	0	891	73_3a_fixed_genome_15_1_24
AL3G19600	scaffold_7_RagTag	97.17	530	10	2	1	525	20273722	20274251	0	891	73_3a_fixed_genome_15_1_24
AL6G44880	scaffold_6_RagTag	95.854	1230	33	9	4	1227	19288264	19289481	0	1973	73_3a_fixed_genome_15_1_24
AL6G44880	scaffold_6_RagTag	75.703	391	69	21	852	1227	11240667	11240288	2.78e-41	172	73_3a_fixed_genome_15_1_24
AL6G44880	scaffold_6_RagTag	78.652	267	42	7	201	465	11292561	11292814	1.67e-38	163	73_3a_fixed_genome_15_1_24
AL6G44880	scaffold_6_RagTag	73.932	468	88	22	696	1151	11247725	11247280	7.78e-37	158	73_3a_fixed_genome_15_1_24
AL6G44880	scaffold_6_RagTag	83.553	152	24	1	1077	1227	11246392	11246241	7.83e-32	141	73_3a_fixed_genome_15_1_24
AL6G44880	scaffold_4_RagTag	76.604	265	51	6	206	465	2428895	2429153	3.64e-30	135	73_3a_fixed_genome_15_1_24
AL6G44880	scaffold_4_RagTag	76.046	263	54	4	206	465	2441309	2441565	6.1e-28	128	73_3a_fixed_genome_15_1_24
AL6G44880	scaffold_3_RagTag	72.088	498	108	26	728	1211	31346142	31345662	1.02e-25	121	73_3a_fixed_genome_15_1_24
AL6G44880	scaffold_6_RagTag	95.62	1233	33	7	4	1227	20057164	20058384	0	1958	AL08_v2_f
AL6G44880	scaffold_6_RagTag	97.131	244	7	0	1254	1497	20058380	20058623	1.38e-113	412	AL08_v2_f
AL6G44880	scaffold_6_RagTag	73.487	1041	198	42	201	1228	11102311	11101336	2.39e-86	322	AL08_v2_f
AL6G44880	scaffold_6_RagTag	75.703	391	69	21	852	1227	11091498	11091119	2.55e-41	172	AL08_v2_f
AL6G44880	scaffold_6_RagTag	78.571	266	43	6	201	465	11161818	11162070	1.53e-38	163	AL08_v2_f
AL6G44880	scaffold_6_RagTag	75.19	395	64	29	852	1227	11162394	11162773	2.57e-36	156	AL08_v2_f
