qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL1G50110	scaffold_1_RagTag	98.872	1064	12	0	1	1064	16871628	16872691	0	1899	73_3a_fixed_genome_15_1_24
AL1G50110	scaffold_1_RagTag	84.452	611	88	6	124	732	16963354	16962749	9.82e-169	595	73_3a_fixed_genome_15_1_24
AL1G50110	scaffold_1_RagTag	82.256	665	76	23	78	732	16951355	16950723	6.04e-151	536	73_3a_fixed_genome_15_1_24
AL1G50110	scaffold_1_RagTag	78.546	853	125	35	51	867	16925026	16924196	1.32e-142	508	73_3a_fixed_genome_15_1_24
AL1G50110	scaffold_1_RagTag	78.429	853	132	30	51	867	16928683	16927847	1.32e-142	508	73_3a_fixed_genome_15_1_24
AL1G50110	scaffold_1_RagTag	78.732	710	106	31	52	732	16935499	16934806	8.15e-120	433	73_3a_fixed_genome_15_1_24
AL1G50110	scaffold_1_RagTag	77.429	638	122	15	97	726	16905236	16905859	3.9e-98	361	73_3a_fixed_genome_15_1_24
AL1G50110	scaffold_1_RagTag	77.366	486	95	13	244	726	16966056	16965583	5.23e-72	274	73_3a_fixed_genome_15_1_24
AL1G50110	scaffold_1_RagTag	76.083	531	84	22	52	551	16932503	16931985	6.86e-61	237	73_3a_fixed_genome_15_1_24
AL1G50110	scaffold_1_RagTag	92.105	152	12	0	750	901	16950672	16950521	3.21e-54	215	73_3a_fixed_genome_15_1_24
AL1G50110	scaffold_1_RagTag	90.435	115	11	0	750	864	16934755	16934641	2.55e-35	152	73_3a_fixed_genome_15_1_24
AL1G50110	scaffold_1_RagTag	86.486	111	13	2	75	183	16955131	16955021	7.2e-26	121	73_3a_fixed_genome_15_1_24
AL1G50120	scaffold_1_RagTag	95.711	956	36	2	1	951	16905140	16906095	0	1533	73_3a_fixed_genome_15_1_24
AL1G50120	scaffold_1_RagTag	80.74	649	111	7	82	729	17093742	17094377	3.28e-138	494	73_3a_fixed_genome_15_1_24
AL1G50120	scaffold_1_RagTag	78.193	321	48	11	48	358	16954745	16954437	2.24e-45	185	73_3a_fixed_genome_15_1_24
