qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL1G49830	scaffold_1_RagTag	99.792	481	1	0	1	481	16717626	16718106	0	883	73_3a_fixed_genome_15_1_24
AL3G21830	scaffold_3_RagTag	99.778	451	1	0	1	451	4336216	4336666	0	828	73_3a_fixed_genome_15_1_24
AL3G49390	scaffold_3_RagTag	98.834	429	5	0	3	431	33307733	33308161	0	765	73_3a_fixed_genome_15_1_24
AL4G12990	scaffold_4_RagTag	99.789	473	1	0	1	473	1682342	1682814	0	869	73_3a_fixed_genome_15_1_24
AL4G12990	scaffold_4_RagTag	87.136	412	47	2	20	425	1686268	1686679	4.48e-129	462	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_4_RagTag	98.881	1072	8	4	403	1471	1685654	1686724	0	1910	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_4_RagTag	83.529	765	81	26	684	1426	1682025	1682766	0	673	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_4_RagTag	94.074	270	13	1	134	403	2969795	2970061	6.87e-112	407	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_4_RagTag	92.43	251	19	0	153	403	14538959	14539209	1.95e-97	359	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_4_RagTag	99.281	139	1	0	1	139	1685532	1685670	3.41e-65	252	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_6_RagTag	94.096	271	15	1	133	403	18097253	18096984	5.31e-113	411	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_6_RagTag	91.93	285	18	2	119	403	18072491	18072770	5.35e-108	394	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_6_RagTag	92.222	270	16	2	134	403	19420091	19420355	5.39e-103	377	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_6_RagTag	93.227	251	17	0	153	403	7767824	7768074	9.02e-101	370	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_6_RagTag	90	280	23	3	127	403	11143536	11143813	7.02e-97	357	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_3_RagTag	94.074	270	14	1	134	403	26749720	26749453	1.91e-112	409	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_3_RagTag	93.633	267	14	1	134	400	34319506	34319769	1.49e-108	396	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_3_RagTag	94.628	242	13	0	153	394	22971122	22971363	1.94e-102	375	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_3_RagTag	91.852	270	19	3	133	400	33235825	33236093	6.97e-102	374	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_3_RagTag	91.111	270	21	1	134	403	21157715	21157449	1.51e-98	363	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_3_RagTag	93.367	196	13	0	208	403	32047757	32047952	7.22e-77	291	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_3_RagTag	87.685	203	12	2	135	337	12978202	12978013	7.43e-57	224	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_7_RagTag	93.727	271	16	1	134	403	3741035	3740765	2.47e-111	405	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_5_RagTag	94.03	268	14	1	135	402	15214218	15213953	2.47e-111	405	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_8_RagTag	93.382	272	13	2	133	403	19419809	19420076	4.14e-109	398	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_1_RagTag	93.333	270	14	2	134	403	21927535	21927800	1.49e-108	396	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_2_RagTag	93.05	259	15	2	134	392	4640604	4640859	1.94e-102	375	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_2_RagTag	94.628	242	13	0	153	394	17878964	17879205	1.94e-102	375	73_3a_fixed_genome_15_1_24
AL4G13000	scaffold_2_RagTag	91.111	270	21	1	134	403	16065557	16065291	1.51e-98	363	73_3a_fixed_genome_15_1_24
AL6G26180	scaffold_6_RagTag	97.736	530	3	2	90	612	6309778	6310305	0	904	73_3a_fixed_genome_15_1_24
AL6G26180	scaffold_6_RagTag	100	39	0	0	11	49	6309723	6309761	1.16e-11	73.1	73_3a_fixed_genome_15_1_24
AL6G26180	scaffold_7_RagTag	85.057	87	13	0	179	265	22404864	22404778	1.15e-16	89.8	73_3a_fixed_genome_15_1_24
AL7G52140	scaffold_7_RagTag	95.781	711	23	6	4	710	22405129	22404422	0	1140	73_3a_fixed_genome_15_1_24
AL7G52140	scaffold_7_RagTag	86.087	460	55	3	204	656	22407013	22406556	4.06e-136	486	73_3a_fixed_genome_15_1_24
AL7G52140	scaffold_6_RagTag	86.207	87	12	0	261	347	6309868	6309954	2.88e-18	95.3	73_3a_fixed_genome_15_1_24
AL1G49830	scaffold_1_RagTag	99.584	481	2	0	1	481	16313928	16314408	0	878	AL08_v2_f
AL3G21830	scaffold_3_RagTag	99.335	451	3	0	1	451	4021906	4022356	0	817	AL08_v2_f
AL3G49390	scaffold_3_RagTag	97.203	429	12	0	3	431	20696228	20696656	0	726	AL08_v2_f
AL4G12990	scaffold_4_RagTag	99.366	473	3	0	1	473	1650656	1651128	0	857	AL08_v2_f
AL4G12990	scaffold_4_RagTag	87.379	412	46	2	20	425	1657134	1657545	8.83e-131	468	AL08_v2_f
AL4G13000	scaffold_4_RagTag	99.036	934	5	3	541	1471	1656659	1657591	0	1672	AL08_v2_f
AL4G13000	scaffold_4_RagTag	83.486	763	83	23	684	1426	1650341	1651080	0	671	AL08_v2_f
AL4G13000	scaffold_4_RagTag	94.444	270	14	1	134	403	20521814	20521546	3.77e-114	414	AL08_v2_f
AL4G13000	scaffold_4_RagTag	93.333	270	15	1	134	403	2812150	2812416	1.36e-108	396	AL08_v2_f
AL4G13000	scaffold_4_RagTag	94.821	251	13	0	153	403	5865353	5865103	1.77e-107	392	AL08_v2_f
AL4G13000	scaffold_4_RagTag	89.011	273	28	1	134	406	3566009	3565739	8.39e-91	337	AL08_v2_f
AL4G13000	scaffold_4_RagTag	92.202	218	16	1	136	353	3565631	3565415	6.58e-82	307	AL08_v2_f
AL4G13000	scaffold_4_RagTag	100	148	0	0	403	550	1656120	1656267	6.67e-72	274	AL08_v2_f
AL4G13000	scaffold_4_RagTag	99.275	138	1	0	2	139	1655999	1656136	1.12e-64	250	AL08_v2_f
AL4G13000	scaffold_4_RagTag	95.868	121	4	1	153	272	13606410	13606530	5.34e-48	195	AL08_v2_f
AL4G13000	scaffold_4_RagTag	91.837	98	8	0	306	403	13606528	13606625	9.13e-31	137	AL08_v2_f
AL4G13000	scaffold_6_RagTag	94.891	274	13	1	134	407	10973684	10973412	4.84e-118	427	AL08_v2_f
AL4G13000	scaffold_6_RagTag	94.403	268	12	1	136	403	11844968	11844704	1.75e-112	409	AL08_v2_f
AL4G13000	scaffold_6_RagTag	91.786	280	18	3	127	403	11012477	11012754	2.95e-105	385	AL08_v2_f
AL4G13000	scaffold_6_RagTag	92.593	270	16	1	134	403	20181776	20182041	2.95e-105	385	AL08_v2_f
AL4G13000	scaffold_7_RagTag	92.632	285	18	3	135	418	21250201	21250483	6.3e-112	407	AL08_v2_f
AL4G13000	scaffold_7_RagTag	91.882	271	20	1	133	403	13377675	13377943	4.94e-103	377	AL08_v2_f
AL4G13000	scaffold_7_RagTag	94.118	153	5	2	134	286	22662337	22662485	1.46e-58	230	AL08_v2_f
AL4G13000	scaffold_5_RagTag	93.333	270	14	1	134	403	12522456	12522721	1.36e-108	396	AL08_v2_f
AL4G13000	scaffold_5_RagTag	94.024	251	15	0	153	403	4911185	4911435	3.82e-104	381	AL08_v2_f
AL4G13000	scaffold_2_RagTag	93.309	269	17	1	135	403	2209528	2209795	1.36e-108	396	AL08_v2_f
AL4G13000	scaffold_3_RagTag	93.309	269	14	3	135	403	21305615	21305351	4.91e-108	394	AL08_v2_f
AL4G13000	scaffold_3_RagTag	93.258	267	14	2	134	400	21666097	21666359	6.35e-107	390	AL08_v2_f
AL4G13000	scaffold_3_RagTag	92.222	270	20	1	134	403	4204115	4204383	3.82e-104	381	AL08_v2_f
AL4G13000	scaffold_3_RagTag	92.222	270	19	2	134	403	19506474	19506741	3.82e-104	381	AL08_v2_f
AL4G13000	scaffold_1_RagTag	91.822	269	20	1	135	403	23518071	23517805	6.39e-102	374	AL08_v2_f
AL4G13000	scaffold_1_RagTag	91.729	266	20	2	153	418	23038205	23038468	2.97e-100	368	AL08_v2_f
AL6G26180	scaffold_6_RagTag	98.056	463	6	2	151	610	6113808	6114270	0	802	AL08_v2_f
AL6G26180	scaffold_6_RagTag	100	159	0	0	1	159	6113032	6113190	2.08e-78	294	AL08_v2_f
AL6G26180	scaffold_7_RagTag	85.057	87	13	0	179	265	22931202	22931116	1.05e-16	89.8	AL08_v2_f
AL7G52140	scaffold_7_RagTag	95.915	710	24	4	4	710	22931467	22930760	0	1146	AL08_v2_f
AL7G52140	scaffold_7_RagTag	86.087	460	55	3	204	656	22933347	22932890	3.72e-136	486	AL08_v2_f
AL1G49830	scaffold_1_RagTag	98.96	481	5	0	1	481	18744102	18744582	0	861	al1_v2_s
