qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL2G14690	scaffold_2_RagTag	98.689	610	8	0	1	610	2403798	2404407	0	1083	73_3a_fixed_genome_15_1_24
AL2G14700	scaffold_2_RagTag	97.652	511	10	1	1	509	2405642	2406152	0	876	73_3a_fixed_genome_15_1_24
AL2G14700	scaffold_2_RagTag	97.456	511	8	3	1	509	2412045	2412552	0	867	73_3a_fixed_genome_15_1_24
AL2G14700	scaffold_2_RagTag	88.657	335	37	1	1	334	2413642	2413976	2.3e-112	407	73_3a_fixed_genome_15_1_24
AL2G14700	scaffold_2_RagTag	88.358	335	38	1	1	334	2407261	2407595	1.07e-110	401	73_3a_fixed_genome_15_1_24
AL2G14700	scaffold_8_RagTag	83.969	262	24	6	1	261	12671197	12670953	1.15e-60	235	73_3a_fixed_genome_15_1_24
AL2G14700	scaffold_8_RagTag	84.672	137	5	8	377	509	12670246	12670122	9.33e-27	122	73_3a_fixed_genome_15_1_24
AL2G14720	scaffold_2_RagTag	98.218	505	5	1	1	505	2413635	2414135	0	880	73_3a_fixed_genome_15_1_24
AL2G14720	scaffold_2_RagTag	98.02	505	6	1	1	505	2407254	2407754	0	874	73_3a_fixed_genome_15_1_24
AL2G14720	scaffold_2_RagTag	88.757	338	37	1	5	342	2405639	2405975	4.9e-114	412	73_3a_fixed_genome_15_1_24
AL2G14720	scaffold_2_RagTag	88.462	338	35	3	5	342	2412042	2412375	8.2e-112	405	73_3a_fixed_genome_15_1_24
AL2G14720	scaffold_8_RagTag	84.444	270	23	4	1	269	12671204	12670953	1.46e-64	248	73_3a_fixed_genome_15_1_24
AL2G14720	scaffold_8_RagTag	86.29	124	17	0	262	385	12670436	12670313	1.19e-30	135	73_3a_fixed_genome_15_1_24
AL2G14720	scaffold_8_RagTag	86.179	123	4	2	392	505	12670278	12670160	3.33e-26	121	73_3a_fixed_genome_15_1_24
AL8G22740	scaffold_8_RagTag	95.779	308	5	1	10	317	12670137	12670436	2.43e-137	490	73_3a_fixed_genome_15_1_24
AL8G22740	scaffold_8_RagTag	99.593	246	1	0	310	555	12670953	12671198	4.13e-125	449	73_3a_fixed_genome_15_1_24
AL8G22740	scaffold_2_RagTag	85.44	364	34	4	210	555	2407622	2407260	1.99e-98	361	73_3a_fixed_genome_15_1_24
AL8G22740	scaffold_2_RagTag	85.165	364	35	4	210	555	2414003	2413641	9.25e-97	355	73_3a_fixed_genome_15_1_24
AL8G22740	scaffold_2_RagTag	85.489	317	28	9	255	554	2405957	2405642	1.57e-84	315	73_3a_fixed_genome_15_1_24
AL8G22740	scaffold_2_RagTag	85.174	317	26	9	255	554	2412357	2412045	9.45e-82	305	73_3a_fixed_genome_15_1_24
AL8G22740	scaffold_2_RagTag	88.732	142	7	1	10	151	2414158	2414026	1.67e-39	165	73_3a_fixed_genome_15_1_24
AL8G22740	scaffold_2_RagTag	88.194	144	8	1	8	151	2407779	2407645	6.02e-39	163	73_3a_fixed_genome_15_1_24
AL2G14690	scaffold_2_RagTag	98.852	610	6	1	1	609	2345169	2345778	0	1086	AL08_v2_f
AL2G14700	scaffold_2_RagTag	98.043	511	8	1	1	509	2352030	2352540	0	887	AL08_v2_f
AL2G14700	scaffold_2_RagTag	88.358	335	38	1	1	334	2354226	2354560	9.81e-111	401	AL08_v2_f
AL2G14700	scaffold_8_RagTag	84.164	341	36	7	1	340	11299170	11298847	1.31e-84	315	AL08_v2_f
AL2G14720	scaffold_2_RagTag	98.02	505	6	1	1	505	2354219	2354719	0	874	AL08_v2_f
AL2G14720	scaffold_2_RagTag	88.757	338	37	1	5	342	2352027	2352363	4.49e-114	412	AL08_v2_f
AL2G14720	scaffold_8_RagTag	84.974	386	39	6	1	385	11299177	11298810	2.12e-102	374	AL08_v2_f
AL2G14720	scaffold_8_RagTag	86.179	123	4	2	392	505	11298775	11298657	3.05e-26	121	AL08_v2_f
AL8G22740	scaffold_8_RagTag	97.985	546	3	1	10	555	11298634	11299171	0	941	AL08_v2_f
AL8G22740	scaffold_2_RagTag	85.714	364	33	5	210	555	2354587	2354225	3.92e-100	366	AL08_v2_f
AL8G22740	scaffold_2_RagTag	88.732	142	7	1	10	151	2354742	2354610	1.53e-39	165	AL08_v2_f
AL2G14690	scaffold_2_RagTag	98.689	610	8	0	1	610	3069151	3069760	0	1083	al1_v2_s
AL2G14690	scaffold_6_RagTag	94.737	38	2	0	455	492	23241889	23241926	9.15e-08	60.2	al1_v2_s
AL2G14700	scaffold_2_RagTag	98.428	509	8	0	1	509	3071019	3071527	0	896	al1_v2_s
AL2G14700	scaffold_2_RagTag	88.657	335	37	1	1	334	3078097	3078431	2.35e-112	407	al1_v2_s
AL2G14700	scaffold_8_RagTag	84.751	341	34	7	1	340	11193406	11193083	6.77e-88	326	al1_v2_s
AL2G14720	scaffold_2_RagTag	98.218	505	5	1	1	505	3078090	3078590	0	880	al1_v2_s
AL2G14720	scaffold_2_RagTag	89.349	338	35	1	5	342	3071016	3071352	2.31e-117	424	al1_v2_s
AL2G14720	scaffold_8_RagTag	85.492	386	37	6	1	385	11193413	11193046	1.09e-105	385	al1_v2_s
AL2G14720	scaffold_8_RagTag	85.366	123	5	3	392	505	11193012	11192894	1.58e-24	115	al1_v2_s
AL8G22740	scaffold_8_RagTag	95.803	548	13	6	8	555	11192870	11193407	0	876	al1_v2_s
AL8G22740	scaffold_2_RagTag	84.615	364	37	4	210	555	3078458	3078096	2.05e-93	344	al1_v2_s
