qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL5G28620	scaffold_5_RagTag	97.532	2107	33	10	5072	7163	15880329	15882431	0	3585	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	97.266	1829	24	7	419	2229	15862237	15864057	0	3077	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	95.177	1161	40	11	2218	3363	15866747	15867906	0	1820	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	98.934	844	6	2	7151	7993	15882464	15883305	0	1506	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	95.593	885	20	3	3471	4355	11748957	11749822	0	1400	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	98.895	724	5	3	4354	5076	15867949	15868670	0	1290	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	86.709	948	97	18	1928	2861	6637020	6636088	0	1026	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	97.302	593	14	2	3764	4355	14160938	14160347	0	1005	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	83.806	988	123	23	1925	2881	4509459	4510440	0	904	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	98.19	442	7	1	3917	4357	21403295	21402854	0	771	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	98.095	420	7	1	1	420	15861695	15862113	0	730	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	81.39	935	115	21	1928	2823	4270970	4270056	0	708	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	86.092	568	57	9	1931	2478	14321209	14321774	9.95e-167	592	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	97.078	308	6	2	3471	3776	10383038	10383344	6.16e-144	516	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	90.862	383	34	1	1454	1836	12747418	12747037	7.97e-143	512	73_3a_fixed_genome_15_1_24
AL5G28620	scaffold_5_RagTag	98.601	286	3	1	4077	4362	10383647	10383931	1.33e-140	505	73_3a_fixed_genome_15_1_24
