qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL8G32120	scaffold_8_RagTag	98.564	1811	21	4	136	1944	17274119	17275926	0	3195	73_3a_fixed_genome_15_1_24
AL8G32120	scaffold_8_RagTag	82.022	979	155	16	977	1940	17167423	17166451	0	813	73_3a_fixed_genome_15_1_24
AL8G32120	scaffold_8_RagTag	80.757	634	106	9	1026	1651	17291723	17292348	5.3e-134	481	73_3a_fixed_genome_15_1_24
AL8G32120	scaffold_8_RagTag	99.18	122	1	0	1	122	17269126	17269247	1.28e-55	220	73_3a_fixed_genome_15_1_24
AL8G32120	scaffold_8_RagTag	82.011	189	30	2	1648	1835	17292410	17292595	1.01e-36	158	73_3a_fixed_genome_15_1_24
AL8G32120	scaffold_8_RagTag	95.385	65	3	0	974	1038	17279923	17279987	1.34e-20	104	73_3a_fixed_genome_15_1_24
AL8G32120	scaffold_8_RagTag	98.458	1946	18	6	1	1944	15829346	15831281	0	3417	AL08_v2_f
AL8G32120	scaffold_8_RagTag	80.557	1831	266	52	138	1944	15832192	15833956	0	1327	AL08_v2_f
AL8G32120	scaffold_8_RagTag	82.431	979	151	17	977	1940	15761544	15760572	0	835	AL08_v2_f
AL8G32120	scaffold_8_RagTag	82.387	687	103	11	974	1651	15837948	15838625	1.29e-164	582	AL08_v2_f
AL8G32120	scaffold_8_RagTag	75.658	760	157	21	1078	1826	15827939	15828681	1.11e-95	353	AL08_v2_f
AL8G32120	scaffold_8_RagTag	74.338	717	156	19	1121	1826	15825024	15825723	1.9e-73	279	AL08_v2_f
AL8G32120	scaffold_8_RagTag	83.598	189	27	2	1648	1835	15838687	15838872	9.24e-42	174	AL08_v2_f
AL8G32120	scaffold_8_RagTag	99.588	1944	4	1	1	1944	16614612	16616551	0	3542	al1_v2_s
AL8G32120	scaffold_8_RagTag	82.281	982	150	18	977	1940	16521962	16520987	0	828	al1_v2_s
AL8G32120	scaffold_8_RagTag	84.615	741	103	9	1208	1944	16622858	16623591	0	726	al1_v2_s
AL8G32120	scaffold_8_RagTag	80.758	686	116	9	974	1651	16627473	16628150	3.19e-146	521	al1_v2_s
AL8G32120	scaffold_8_RagTag	74.353	928	205	28	912	1826	16613060	16613967	5.69e-99	364	al1_v2_s
AL8G32120	scaffold_8_RagTag	82.63	403	45	12	138	522	16617335	16617730	1.6e-89	333	al1_v2_s
AL8G32120	scaffold_8_RagTag	73.955	718	157	19	1121	1826	16600387	16601086	2.13e-68	263	al1_v2_s
AL8G32120	scaffold_8_RagTag	85.897	156	19	1	1680	1835	16628233	16628385	2.23e-38	163	al1_v2_s
AL8G32120	scaffold_8_RagTag	98.748	1917	12	6	1	1915	15081433	15083339	0	3397	AL27_v1
AL8G32120	scaffold_8_RagTag	81.411	1829	256	39	138	1944	15084523	15086289	0	1417	AL27_v1
AL8G32120	scaffold_8_RagTag	81.818	979	157	16	977	1940	15009523	15008551	0	802	AL27_v1
AL8G32120	scaffold_8_RagTag	81.757	888	138	15	973	1843	15022971	15022091	0	721	AL27_v1
AL8G32120	scaffold_8_RagTag	81.117	752	122	13	908	1651	15090277	15091016	3.62e-165	584	AL27_v1
AL8G32120	scaffold_8_RagTag	75.758	759	158	19	1078	1826	15080043	15080785	2.39e-97	359	AL27_v1
AL8G32120	scaffold_8_RagTag	74.444	720	150	23	1121	1826	15076978	15077677	1.91e-73	279	AL27_v1
AL8G32120	scaffold_8_RagTag	85.897	156	19	1	1680	1835	15091099	15091251	2.01e-38	163	AL27_v1
AL8G32120	scaffold_8	98.292	1815	25	5	133	1944	15870878	15872689	0	3175	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G32120	scaffold_8	82.227	979	153	16	977	1940	15783798	15782826	0	824	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G32120	scaffold_8	81.757	888	138	15	973	1843	15787260	15786380	0	721	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G32120	scaffold_8	81.05	686	114	9	974	1651	15882231	15882908	1.43e-149	532	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G32120	scaffold_8	74.651	931	195	32	912	1826	15869239	15870144	9.18e-102	374	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G32120	scaffold_8	85.897	156	19	1	1680	1835	15882991	15883143	2.16e-38	163	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G32120	scaffold_8	75.938	320	70	4	1121	1438	15858833	15859147	1.01e-36	158	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G32120	scaffold_8	94.505	91	0	1	1	91	15870792	15870877	4.72e-30	135	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G32120	scaffold_8_RagTag	99.023	1944	14	2	1	1944	15871611	15873549	0	3480	BAM12_v2
AL8G32120	scaffold_8_RagTag	82.281	982	150	18	977	1940	15792299	15791324	0	828	BAM12_v2
AL8G32120	scaffold_8_RagTag	80.904	686	115	9	974	1651	15877431	15878108	6.83e-148	527	BAM12_v2
AL8G32120	scaffold_8_RagTag	75.824	728	150	19	1109	1826	15870239	15870950	2.05e-93	346	BAM12_v2
AL8G32120	scaffold_8_RagTag	74.131	719	154	21	1121	1826	15866987	15867686	4.57e-70	268	BAM12_v2
AL8G32120	scaffold_8_RagTag	85.897	156	19	1	1680	1835	15878191	15878343	2.22e-38	163	BAM12_v2
AL8G32120	scaffold_8_RagTag:0-21093757	98.097	1944	24	7	3	1944	15792732	15794664	0	3373	BOR_v1
AL8G32120	scaffold_8_RagTag:0-21093757	81.892	983	153	19	977	1940	15703609	15702633	0	806	BOR_v1
AL8G32120	scaffold_8_RagTag:0-21093757	82.216	686	106	9	974	1651	15798655	15799332	6.13e-163	577	BOR_v1
AL8G32120	scaffold_8_RagTag:0-21093757	74.444	720	150	23	1121	1826	15788366	15789065	1.94e-73	279	BOR_v1
AL8G32120	scaffold_8_RagTag:0-21093757	82.011	189	30	2	1648	1835	15799394	15799579	9.46e-37	158	BOR_v1
AL8G32120	scaffold_8_RagTag	98.613	1946	15	4	1	1944	17024301	17026236	0	3434	F1-14.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	81.892	983	153	19	977	1940	16902544	16901568	0	806	F1-14.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	81.79	983	154	19	977	1940	16948580	16947604	0	800	F1-14.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	81.757	888	138	15	973	1843	16961727	16960847	0	721	F1-14.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	82.9	731	81	20	138	852	17026864	17027566	3.78e-175	617	F1-14.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	82.07	686	107	9	974	1651	17032345	17033022	2.99e-161	571	F1-14.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	87.957	465	52	4	1482	1944	17027995	17028457	1.81e-153	545	F1-14.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	83.364	541	76	8	1313	1843	16905662	16905126	3.09e-136	488	F1-14.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	75.789	760	156	21	1078	1826	17022911	17023653	2.53e-97	359	F1-14.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	74.095	718	156	19	1121	1826	17019407	17020106	4.39e-70	268	F1-14.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	82.011	189	30	2	1648	1835	17033084	17033269	9.91e-37	158	F1-14.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	98.162	1959	13	8	1	1944	15983943	15985893	0	3397	KN003hexa_v0
AL8G32120	scaffold_8_RagTag	80.372	1829	253	46	138	1944	15986524	15988268	0	1291	KN003hexa_v0
AL8G32120	scaffold_8_RagTag	81.79	983	154	18	977	1940	15916583	15915607	0	800	KN003hexa_v0
AL8G32120	scaffold_8_RagTag	79.636	825	141	16	908	1723	15992268	15993074	3.81e-160	568	KN003hexa_v0
AL8G32120	scaffold_8_RagTag	76.398	733	152	15	1120	1843	15970773	15971493	2.48e-102	375	KN003hexa_v0
AL8G32120	scaffold_8_RagTag	75.494	759	160	19	1078	1826	15982540	15983282	5.41e-94	348	KN003hexa_v0
AL8G32120	scaffold_8_RagTag	73.853	719	160	18	1121	1826	15979604	15980307	7.25e-68	261	KN003hexa_v0
AL8G32120	scaffold_8_RagTag	82.803	157	24	1	1679	1835	15993087	15993240	1.27e-30	137	KN003hexa_v0
AL8G32120	scaffold_8_RagTag	81.576	977	155	18	983	1940	15783771	15782801	0	784	KN005_v1
AL8G32120	scaffold_8_RagTag	87.846	469	50	6	1481	1944	15840126	15840592	6.33e-153	544	KN005_v1
AL8G32120	scaffold_8_RagTag	81.287	684	112	9	976	1651	15844466	15845141	8.18e-152	540	KN005_v1
AL8G32120	scaffold_8_RagTag	81.915	188	30	2	1648	1834	15845203	15845387	3.46e-36	156	KN005_v1
AL8G32120	scaffold_8_RagTag	81.576	977	155	18	983	1940	16607431	16606461	0	784	KN006_v1
AL8G32120	scaffold_8_RagTag	79.758	825	143	15	908	1723	16697655	16698464	6.59e-163	577	KN006_v1
AL8G32120	scaffold_8_RagTag	88.223	467	50	5	1481	1944	16693191	16693655	1.11e-155	553	KN006_v1
AL8G32120	scaffold_8_RagTag	82.803	157	24	1	1679	1835	16698477	16698630	1.33e-30	137	KN006_v1
AL8G32120	scaffold_8_RagTag	100	1944	0	0	1	1944	18621491	18623434	0	3591	MN47_mabs_v3
AL8G32120	scaffold_8_RagTag	81.575	1829	253	42	138	1944	18624067	18625833	0	1434	MN47_mabs_v3
AL8G32120	scaffold_8_RagTag	81.79	983	154	18	977	1940	18556333	18555357	0	800	MN47_mabs_v3
AL8G32120	scaffold_8_RagTag	79.974	759	127	16	974	1723	18628799	18629541	1.12e-150	536	MN47_mabs_v3
AL8G32120	scaffold_8_RagTag	75.494	759	160	19	1078	1826	18620086	18620828	5.63e-94	348	MN47_mabs_v3
AL8G32120	scaffold_8_RagTag	73.992	719	159	18	1121	1826	18617175	18617878	1.62e-69	267	MN47_mabs_v3
AL8G32120	scaffold_8_RagTag	82.803	157	24	1	1679	1835	18629554	18629707	1.33e-30	137	MN47_mabs_v3
AL8G32120	scaffold_8_RagTag	100	1944	0	0	1	1944	18621491	18623434	0	3591	MN47_v4
AL8G32120	scaffold_8_RagTag	81.575	1829	253	42	138	1944	18624067	18625833	0	1434	MN47_v4
AL8G32120	scaffold_8_RagTag	81.79	983	154	18	977	1940	18556333	18555357	0	800	MN47_v4
AL8G32120	scaffold_8_RagTag	79.974	759	127	16	974	1723	18628799	18629541	1.12e-150	536	MN47_v4
AL8G32120	scaffold_8_RagTag	75.494	759	160	19	1078	1826	18620086	18620828	5.63e-94	348	MN47_v4
AL8G32120	scaffold_8_RagTag	73.992	719	159	18	1121	1826	18617175	18617878	1.62e-69	267	MN47_v4
AL8G32120	scaffold_8_RagTag	82.803	157	24	1	1679	1835	18629554	18629707	1.33e-30	137	MN47_v4
AL8G32120	scaffold_8_RagTag	98.613	1946	15	4	1	1944	17827323	17829258	0	3434	Nla.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	81.892	983	153	18	977	1940	17761667	17760691	0	806	Nla.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	81.757	888	138	15	973	1843	17765130	17764250	0	721	Nla.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	82.9	731	81	20	138	852	17829888	17830590	3.75e-175	617	Nla.ragtag.scaffold_chr
AL8G32120	scaffold_8_RagTag	82.07	686	107	9	974	1651	17835369	17836046	2.96e-161	571	Nla.ragtag.scaffold_chr
