qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL22U10010	scaffold_1_RagTag	97.843	510	11	0	1	510	10908291	10908800	0	881	73_3a_fixed_genome_15_1_24
AL22U10010	scaffold_4_RagTag	74.014	431	88	21	56	480	3107650	3108062	3.32e-36	154	73_3a_fixed_genome_15_1_24
AL3G22600	scaffold_3_RagTag	98.021	3992	32	9	1	3967	4607052	4611021	0	6890	73_3a_fixed_genome_15_1_24
AL3G22600	scaffold_1_RagTag	90.588	85	8	0	3689	3773	9308948	9309032	4.58e-23	113	73_3a_fixed_genome_15_1_24
AL7G20330	scaffold_7_RagTag	80.14	428	74	11	21	444	4172471	4172051	6.13e-83	309	73_3a_fixed_genome_15_1_24
AL7G20370	scaffold_7_RagTag	95.917	2204	78	4	1	2201	4160684	4162878	0	3561	73_3a_fixed_genome_15_1_24
AL7G20370	scaffold_7_RagTag	96.516	976	26	2	2186	3160	4163332	4164300	0	1607	73_3a_fixed_genome_15_1_24
AL7G20370	scaffold_1_RagTag	85.427	398	35	13	2622	3016	4350467	4350090	4.18e-107	392	73_3a_fixed_genome_15_1_24
AL7G20370	scaffold_1_RagTag	86.726	339	43	2	2285	2621	4350841	4350503	4.21e-102	375	73_3a_fixed_genome_15_1_24
AL7G51970	scaffold_1_RagTag	97.731	617	14	0	378	994	10908882	10908266	0	1062	73_3a_fixed_genome_15_1_24
AL7G51970	scaffold_1_RagTag	94.024	251	15	0	1002	1252	10907766	10907516	3.54e-104	381	73_3a_fixed_genome_15_1_24
AL7G51970	scaffold_1_RagTag	87.705	122	12	1	1133	1251	10906819	10906698	2.36e-31	139	73_3a_fixed_genome_15_1_24
AL7G51970	scaffold_5_RagTag	97.279	147	4	0	115	261	10818624	10818770	1.04e-64	250	73_3a_fixed_genome_15_1_24
AL7G51970	scaffold_6_RagTag	97.656	128	3	0	115	242	13951756	13951629	8.18e-56	220	73_3a_fixed_genome_15_1_24
AL7G51970	scaffold_6_RagTag	97.222	108	3	0	115	222	13903696	13903589	1.07e-44	183	73_3a_fixed_genome_15_1_24
AL7G51970	scaffold_6_RagTag	96.552	87	3	0	276	362	13943059	13942973	5.06e-33	145	73_3a_fixed_genome_15_1_24
AL7G51970	scaffold_4_RagTag	74.014	431	88	21	490	914	3108062	3107650	8.41e-36	154	73_3a_fixed_genome_15_1_24
AL7G51980	scaffold_1_RagTag	97.714	525	12	0	95	619	10908266	10908790	0	904	73_3a_fixed_genome_15_1_24
AL7G51980	scaffold_4_RagTag	74.014	431	88	21	175	599	3107650	3108062	4.06e-36	154	73_3a_fixed_genome_15_1_24
AL22U10010	scaffold_1_RagTag	97.67	515	7	2	1	510	10925490	10926004	0	880	AL08_v2_f
AL22U10010	scaffold_4_RagTag	78.378	259	53	1	56	314	3008356	3008611	1.4e-39	165	AL08_v2_f
AL3G22600	scaffold_3_RagTag	98.171	3992	35	10	1	3967	4285851	4289829	0	6933	AL08_v2_f
AL7G20330	scaffold_7_RagTag	80.607	428	72	11	21	444	4182939	4182519	2.6e-86	320	AL08_v2_f
AL7G20370	scaffold_7_RagTag	96.81	2790	78	8	1	2788	4171467	4174247	0	4649	AL08_v2_f
AL7G20370	scaffold_7_RagTag	98.947	380	3	1	2782	3160	4174365	4174744	0	678	AL08_v2_f
AL7G20370	scaffold_1_RagTag	85.427	398	35	12	2622	3016	4497079	4496702	3.83e-107	392	AL08_v2_f
AL7G51970	scaffold_1_RagTag	97.428	622	11	2	378	994	10926086	10925465	0	1055	AL08_v2_f
AL7G51970	scaffold_1_RagTag	93.651	252	15	1	1002	1252	10924967	10924716	1.51e-102	375	AL08_v2_f
AL7G51970	scaffold_7_RagTag	97.959	147	3	0	115	261	22036432	22036578	2.05e-66	255	AL08_v2_f
AL7G51970	scaffold_6_RagTag	96.296	108	4	0	115	222	13609723	13609616	4.58e-43	178	AL08_v2_f
AL7G51970	scaffold_6_RagTag	97.701	87	2	0	276	362	13601616	13601530	9.98e-35	150	AL08_v2_f
AL7G51970	scaffold_4_RagTag	78.378	259	53	1	656	914	3008611	3008356	3.56e-39	165	AL08_v2_f
AL7G51980	scaffold_1_RagTag	97.547	530	8	2	95	619	10925465	10925994	0	902	AL08_v2_f
AL7G51980	scaffold_4_RagTag	78.378	259	53	1	175	433	3008356	3008611	1.72e-39	165	AL08_v2_f
AL22U10010	scaffold_1_RagTag	98.039	510	10	0	1	510	12466061	12466570	0	887	al1_v2_s
AL22U10010	scaffold_3_RagTag	77.22	259	56	1	56	314	16024199	16024454	1.58e-34	148	al1_v2_s
AL3G22600	scaffold_3_RagTag	96.585	4012	72	20	1	3967	4721231	4725222	0	6589	al1_v2_s
AL7G20330	scaffold_7_RagTag	98.568	419	3	1	52	470	4387467	4387882	0	737	al1_v2_s
AL7G20330	scaffold_7_RagTag	80.607	428	72	11	21	444	4412631	4412211	2.89e-86	320	al1_v2_s
AL7G20370	scaffold_7_RagTag	95.44	2807	107	14	1	2788	4401171	4403975	0	4455	al1_v2_s
AL7G20370	scaffold_7_RagTag	99.475	381	2	0	2780	3160	4404085	4404465	0	693	al1_v2_s
AL7G20370	scaffold_1_RagTag	85.427	398	35	13	2622	3016	5171604	5171227	4.26e-107	392	al1_v2_s
AL7G20370	scaffold_1_RagTag	87.021	339	42	2	2285	2621	5171978	5171640	9.23e-104	381	al1_v2_s
AL7G51970	scaffold_1_RagTag	97.731	617	14	0	378	994	12466652	12466036	0	1062	al1_v2_s
AL7G51970	scaffold_1_RagTag	94.024	251	15	0	1002	1252	12465538	12465288	3.62e-104	381	al1_v2_s
AL7G51970	scaffold_3_RagTag	97.701	87	2	0	276	362	15993135	15993049	1.11e-34	150	al1_v2_s
AL7G51970	scaffold_3_RagTag	97.701	87	2	0	276	362	16117210	16117124	1.11e-34	150	al1_v2_s
AL7G51970	scaffold_3_RagTag	77.22	259	56	1	656	914	16024454	16024199	4e-34	148	al1_v2_s
AL7G51970	scaffold_6_RagTag	96.512	86	3	0	276	361	15614001	15613916	1.86e-32	143	al1_v2_s
AL7G51980	scaffold_1_RagTag	97.905	525	11	0	95	619	12466036	12466560	0	909	al1_v2_s
AL7G51980	scaffold_3_RagTag	77.22	259	56	1	175	433	16024199	16024454	1.93e-34	148	al1_v2_s
AL22U10010	scaffold_1_RagTag	97.476	515	8	2	1	510	11006528	11007042	0	874	AL27_v1
AL3G22600	scaffold_3_RagTag	96.768	4022	55	16	1	3967	4377967	4381968	0	6637	AL27_v1
AL7G20330	scaffold_7_RagTag	98.329	419	4	1	52	470	4047123	4047538	0	732	AL27_v1
AL7G20330	scaffold_7_RagTag	81.075	428	70	11	21	444	4072468	4072048	1.21e-89	331	AL27_v1
AL7G20370	scaffold_7_RagTag	97.517	3061	64	5	102	3160	4061225	4064275	0	5221	AL27_v1
AL7G20370	scaffold_7_RagTag	96.04	101	2	1	1	99	4058354	4058454	3.28e-38	163	AL27_v1
AL7G20370	scaffold_1_RagTag	85.427	398	35	13	2622	3016	4424199	4423822	3.85e-107	392	AL27_v1
AL7G20370	scaffold_1_RagTag	86.726	339	43	2	2285	2621	4424573	4424235	3.87e-102	375	AL27_v1
AL7G51970	scaffold_1_RagTag	97.267	622	12	2	378	994	11007124	11006503	0	1050	AL27_v1
AL7G51970	scaffold_1_RagTag	94.422	251	14	0	1002	1252	11006003	11005753	7.02e-106	387	AL27_v1
AL7G51970	scaffold_6_RagTag	97.279	147	4	0	115	261	13910543	13910397	9.61e-65	250	AL27_v1
AL7G51970	scaffold_6_RagTag	96.296	108	4	0	115	222	13872962	13872855	4.6e-43	178	AL27_v1
AL7G51970	scaffold_6_RagTag	96.552	87	3	0	276	362	13901981	13901895	4.66e-33	145	AL27_v1
AL7G51980	scaffold_1_RagTag	97.358	530	9	2	95	619	11006503	11007032	0	896	AL27_v1
AL22U10010	scaffold_1	98.039	510	10	0	1	510	8391104	8390595	0	887	ALR.ragtag.scaffold_chr_15_1_24.masked
AL3G22600	scaffold_3	97.083	4011	70	17	1	3967	4560647	4564654	0	6715	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G20330	scaffold_7	80.841	428	71	11	21	444	4170909	4170489	6.04e-88	326	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G20370	scaffold_7	97.408	2932	63	6	233	3160	4159793	4162715	0	4981	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G20370	scaffold_7	99.569	232	0	1	1	232	4158633	4158863	5.29e-116	422	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G20370	scaffold_1	85.213	399	36	13	2622	3017	4719462	4719084	5.36e-106	388	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G20370	scaffold_1	87.316	339	41	2	2285	2621	4719836	4719498	1.93e-105	387	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G51970	scaffold_1	97.893	617	13	0	378	994	8390513	8391129	0	1068	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G51970	scaffold_1	93.701	254	16	0	999	1252	8391625	8391878	3.52e-104	381	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G51970	scaffold_6	97.973	148	2	1	115	261	15630011	15629864	2.22e-66	255	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G51970	scaffold_6	97.222	108	3	0	115	222	15581748	15581641	1.06e-44	183	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G51970	scaffold_6	97.701	87	2	0	276	362	15714938	15714852	1.08e-34	150	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G51970	scaffold_6	96.552	87	3	0	276	362	15618547	15618461	5.02e-33	145	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G51980	scaffold_1	97.905	525	11	0	95	619	8391129	8390605	0	909	ALR.ragtag.scaffold_chr_15_1_24.masked
AL22U10010	scaffold_1_RagTag	98.235	510	9	0	1	510	12099377	12099886	0	893	BAM12_v2
AL3G22600	scaffold_3_RagTag	97.603	2128	27	13	1	2107	4761448	4763572	0	3626	BAM12_v2
AL3G22600	scaffold_3_RagTag	98.46	1883	17	6	2094	3967	4763979	4765858	0	3306	BAM12_v2
AL7G20330	scaffold_7_RagTag	97.5	280	4	1	52	331	4477942	4478218	5.81e-133	475	BAM12_v2
AL7G20330	scaffold_7_RagTag	80.607	428	72	11	21	444	4504280	4503860	2.88e-86	320	BAM12_v2
AL7G20330	scaffold_7_RagTag	100	144	0	0	327	470	4479681	4479824	3.81e-70	267	BAM12_v2
AL7G20370	scaffold_7_RagTag	94.752	3049	125	16	1	3022	4487493	4490533	0	4711	BAM12_v2
AL7G20370	scaffold_7_RagTag	88.235	153	4	7	3010	3149	4490554	4490705	2.17e-40	171	BAM12_v2
AL7G20370	scaffold_1_RagTag	85.427	398	35	13	2622	3016	4627594	4627217	4.25e-107	392	BAM12_v2
AL7G20370	scaffold_1_RagTag	87.021	339	42	2	2285	2621	4627968	4627630	9.19e-104	381	BAM12_v2
AL7G51970	scaffold_1_RagTag	97.106	622	13	1	378	994	12099973	12099352	0	1044	BAM12_v2
AL7G51970	scaffold_1_RagTag	94.422	251	14	0	1002	1252	12098852	12098602	7.75e-106	387	BAM12_v2
AL7G51970	scaffold_7_RagTag	97.701	87	2	0	276	362	24405221	24405307	1.11e-34	150	BAM12_v2
AL7G51970	scaffold_6_RagTag	97.674	86	2	0	276	361	14933523	14933438	3.98e-34	148	BAM12_v2
AL7G51980	scaffold_1_RagTag	98.095	525	10	0	95	619	12099352	12099876	0	915	BAM12_v2
AL22U10010	scaffold_1_RagTag:0-28294041	98.431	510	8	0	1	510	11076423	11076932	0	898	BOR_v1
AL3G22600	scaffold_3_RagTag:0-24937921	96.767	4021	57	20	1	3967	4510147	4514148	0	6637	BOR_v1
AL3G22600	scaffold_1_RagTag:0-28294041	83.459	133	10	5	3689	3821	9397283	9397403	4.27e-23	113	BOR_v1
AL7G20330	scaffold_7_RagTag:0-26551907	98.086	418	5	1	52	469	4190861	4191275	0	725	BOR_v1
AL7G20330	scaffold_7_RagTag:0-26551907	80.607	428	72	11	21	444	4210941	4210521	2.64e-86	320	BOR_v1
AL7G20370	scaffold_7_RagTag:0-26551907	97.908	2438	39	4	1	2435	4199732	4202160	0	4209	BOR_v1
AL7G20370	scaffold_7_RagTag:0-26551907	97.033	573	16	1	2589	3160	4202156	4202728	0	963	BOR_v1
AL7G20370	scaffold_1_RagTag:0-28294041	85.176	398	36	13	2622	3016	4446908	4446531	1.81e-105	387	BOR_v1
AL7G20370	scaffold_1_RagTag:0-28294041	87.021	339	42	2	2285	2621	4447282	4446944	8.43e-104	381	BOR_v1
AL7G51970	scaffold_1_RagTag:0-28294041	98.217	617	11	0	378	994	11077014	11076398	0	1079	BOR_v1
AL7G51970	scaffold_1_RagTag:0-28294041	93.625	251	16	0	1002	1252	11075898	11075648	1.54e-102	375	BOR_v1
AL7G51970	scaffold_6_RagTag:0-24760478	97.656	128	3	0	115	242	13824510	13824383	7.63e-56	220	BOR_v1
AL7G51970	scaffold_6_RagTag:0-24760478	97.222	108	3	0	115	222	13784963	13784856	1e-44	183	BOR_v1
AL7G51970	scaffold_6_RagTag:0-24760478	96.552	87	3	0	276	362	13815811	13815725	4.72e-33	145	BOR_v1
AL7G51980	scaffold_1_RagTag:0-28294041	98.286	525	9	0	95	619	11076398	11076922	0	920	BOR_v1
AL22U10010	scaffold_1_RagTag	98.431	510	8	0	1	510	12436725	12437234	0	898	F1-14.ragtag.scaffold_chr
AL3G22600	scaffold_3_RagTag	98.022	3993	31	10	1	3967	5200892	5204862	0	6892	F1-14.ragtag.scaffold_chr
AL7G20330	scaffold_7_RagTag	81.075	428	70	11	21	444	4643244	4642824	1.28e-89	331	F1-14.ragtag.scaffold_chr
AL7G20370	scaffold_7_RagTag	96.367	3165	104	9	1	3160	4631894	4635052	0	5197	F1-14.ragtag.scaffold_chr
AL7G20370	scaffold_1_RagTag	85.427	398	35	13	2622	3016	5362518	5362141	4.08e-107	392	F1-14.ragtag.scaffold_chr
AL7G20370	scaffold_1_RagTag	87.021	339	42	2	2285	2621	5362892	5362554	8.83e-104	381	F1-14.ragtag.scaffold_chr
AL7G51970	scaffold_1_RagTag	98.217	617	11	0	378	994	12437316	12436700	0	1079	F1-14.ragtag.scaffold_chr
AL7G51970	scaffold_1_RagTag	94.024	251	15	0	1002	1252	12436200	12435950	3.46e-104	381	F1-14.ragtag.scaffold_chr
