qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL1G39220	scaffold_1_RagTag	96.411	1839	48	7	1358	3194	10964190	10966012	0	3014	73_3a_fixed_genome_15_1_24
AL1G39220	scaffold_1_RagTag	86.247	1367	124	27	1446	2771	10961170	10962513	0	1424	73_3a_fixed_genome_15_1_24
AL1G39220	scaffold_1_RagTag	93.93	939	31	14	1	920	10962909	10963840	0	1395	73_3a_fixed_genome_15_1_24
AL1G39220	scaffold_1_RagTag	86.703	1271	120	21	1452	2684	10968579	10969838	0	1365	73_3a_fixed_genome_15_1_24
AL1G39220	scaffold_1_RagTag	88.136	531	31	14	108	614	10966921	10967443	1.79e-170	603	73_3a_fixed_genome_15_1_24
AL1G39220	scaffold_1_RagTag	98.008	251	5	0	1112	1362	12530374	12530124	1.92e-120	436	73_3a_fixed_genome_15_1_24
AL1G39220	scaffold_1_RagTag	97.959	245	5	0	1115	1359	8544644	8544400	4.16e-117	425	73_3a_fixed_genome_15_1_24
AL1G39220	scaffold_1_RagTag	96.863	255	5	3	1112	1365	6898128	6897876	1.5e-116	424	73_3a_fixed_genome_15_1_24
AL1G39220	scaffold_1_RagTag	97.521	242	5	1	1123	1364	2093124	2093364	3.24e-113	412	73_3a_fixed_genome_15_1_24
AL1G39220	scaffold_1_RagTag	94.595	259	13	1	1104	1362	15317557	15317814	2.52e-109	399	73_3a_fixed_genome_15_1_24
AL1G39220	scaffold_1_RagTag	94.444	252	12	2	1116	1366	24220718	24220968	1.96e-105	387	73_3a_fixed_genome_15_1_24
AL1G39220	scaffold_1_RagTag	94.758	248	12	1	1112	1359	4033793	4033547	7.06e-105	385	73_3a_fixed_genome_15_1_24
AL1G39220	scaffold_1_RagTag	97.748	222	4	1	1113	1333	24503607	24503386	9.14e-104	381	73_3a_fixed_genome_15_1_24
AL1G39220	scaffold_1_RagTag	94.472	199	4	2	916	1111	10964000	10964194	2.63e-79	300	73_3a_fixed_genome_15_1_24
AL1G39220	scaffold_1_RagTag	92.353	170	6	3	916	1078	10967641	10967810	7.53e-60	235	73_3a_fixed_genome_15_1_24
