qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL3G20490	scaffold_3_RagTag	97.339	2255	32	10	23	2277	3862877	3865103	0	3807	73_3a_fixed_genome_15_1_24
AL3G20490	scaffold_3_RagTag	96.203	79	0	1	2275	2353	3865202	3865277	3.66e-27	126	73_3a_fixed_genome_15_1_24
AL3G20490	scaffold_3_RagTag	94.937	79	1	1	2351	2429	3865189	3865264	1.7e-25	121	73_3a_fixed_genome_15_1_24
AL3G20490	scaffold_3_RagTag	100	50	0	0	2427	2476	3865359	3865408	3.71e-17	93.5	73_3a_fixed_genome_15_1_24
AL6G11400	scaffold_6_RagTag	97.607	1337	25	3	756	2090	493758	495089	0	2285	73_3a_fixed_genome_15_1_24
AL6G11400	scaffold_6_RagTag	98.972	681	3	2	2085	2765	500611	501287	0	1216	73_3a_fixed_genome_15_1_24
AL6G11400	scaffold_6_RagTag	97.914	671	14	0	1	671	490574	491244	0	1162	73_3a_fixed_genome_15_1_24
AL6G11410	scaffold_6_RagTag	97.036	2935	50	14	1	2905	501617	504544	0	4903	73_3a_fixed_genome_15_1_24
AL3G20490	scaffold_3_RagTag	96.731	2264	34	17	23	2277	3577011	3579243	0	3735	AL08_v2_f
AL3G20490	scaffold_3_RagTag	100	79	0	0	2275	2353	3579342	3579420	2.57e-33	147	AL08_v2_f
AL3G20490	scaffold_3_RagTag	98.734	79	1	0	2351	2429	3579329	3579407	1.2e-31	141	AL08_v2_f
AL3G20490	scaffold_3_RagTag	100	50	0	0	2427	2476	3579502	3579551	3.4e-17	93.5	AL08_v2_f
AL6G11400	scaffold_6_RagTag	97.499	2799	29	6	1	2765	547197	549988	0	4743	AL08_v2_f
AL6G11410	scaffold_6_RagTag	98.081	2918	37	10	1	2905	550343	553254	0	5060	AL08_v2_f
AL3G20490	scaffold_3_RagTag	99.379	2256	9	3	23	2277	3881198	3883449	0	4084	al1_v2_s
AL3G20490	scaffold_3_RagTag	100	79	0	0	2351	2429	3883534	3883612	2.87e-33	147	al1_v2_s
AL3G20490	scaffold_3_RagTag	100	79	0	0	2275	2353	3883547	3883625	2.87e-33	147	al1_v2_s
AL3G20490	scaffold_3_RagTag	98	50	1	0	2427	2476	3883707	3883756	1.76e-15	87.9	al1_v2_s
AL6G11400	scaffold_6_RagTag	91.627	1875	68	36	27	1830	567438	569294	0	2510	al1_v2_s
AL6G11400	scaffold_6_RagTag	98.113	689	7	2	2077	2765	569626	570308	0	1195	al1_v2_s
AL6G11400	scaffold_6_RagTag	99.623	265	1	0	1828	2092	569329	569593	5.98e-135	484	al1_v2_s
AL6G11410	scaffold_6_RagTag	98.077	2912	35	10	11	2905	571001	573908	0	5048	al1_v2_s
AL6G11410	scaffold_6_RagTag	74.611	193	40	8	1228	1417	568656	568842	4.48e-12	76.8	al1_v2_s
AL3G20490	scaffold_3_RagTag	95.85	2265	52	18	23	2277	3654825	3657057	0	3624	AL27_v1
AL3G20490	scaffold_3_RagTag	100	79	0	0	2275	2353	3657156	3657234	2.59e-33	147	AL27_v1
AL3G20490	scaffold_3_RagTag	98.734	79	1	0	2351	2429	3657143	3657221	1.2e-31	141	AL27_v1
AL3G20490	scaffold_3_RagTag	100	50	0	0	2427	2476	3657316	3657365	3.42e-17	93.5	AL27_v1
AL6G11400	scaffold_6_RagTag	97.779	2656	40	8	1	2643	497966	500615	0	4560	AL27_v1
AL6G11400	scaffold_6_RagTag	97.81	137	3	0	2629	2765	501065	501201	1.67e-60	237	AL27_v1
AL6G11410	scaffold_6_RagTag	96.396	2941	61	16	1	2905	501557	504488	0	4802	AL27_v1
AL3G20490	scaffold_3	95.769	2269	50	19	23	2277	3751041	3753277	0	3616	ALR.ragtag.scaffold_chr_15_1_24.masked
AL3G20490	scaffold_3	100	79	0	0	2275	2353	3753376	3753454	2.78e-33	147	ALR.ragtag.scaffold_chr_15_1_24.masked
