qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL3G40330	scaffold_4_RagTag	92.603	2609	152	22	1539	4142	3541846	3544418	0	3711	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_4_RagTag	97.118	1145	17	3	835	1971	5943550	5944686	0	1917	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_4_RagTag	86.822	516	55	6	267	779	1911602	1912107	1.1e-158	564	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_4_RagTag	86.885	244	28	3	1205	1444	3541467	3541710	2.68e-70	270	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_4_RagTag	95.652	46	2	0	1964	2009	5950160	5950205	2.26e-11	75	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_3_RagTag	83.097	2260	363	17	1804	4056	27077199	27074952	0	2039	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_3_RagTag	83.053	2260	364	17	1804	4056	15085034	15082787	0	2034	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_3_RagTag	88.479	1302	112	17	1539	2832	19141004	19142275	0	1539	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_3_RagTag	91.934	843	62	6	3304	4142	19155391	19156231	0	1175	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_3_RagTag	92.837	363	20	4	2911	3267	19155031	19155393	6.71e-146	521	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_3_RagTag	80.784	536	85	9	246	778	4768999	4768479	2.53e-110	403	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_3_RagTag	92.424	264	18	2	246	507	31870473	31870736	5.53e-102	375	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_3_RagTag	80.347	519	67	18	1031	1542	19140466	19140956	1.55e-97	361	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_3_RagTag	76.596	470	55	22	246	713	35151358	35150942	2.13e-51	207	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_3_RagTag	83.333	216	30	4	566	778	31870732	31870944	1.66e-47	195	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_3_RagTag	100	33	0	0	573	605	6234755	6234723	1.76e-07	62.1	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_8_RagTag	94.656	655	32	2	2846	3498	12621805	12621152	0	1013	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_8_RagTag	84.142	536	65	10	246	778	15684262	15683744	8.74e-140	501	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_8_RagTag	99.59	244	1	0	1	244	18562470	18562227	4.15e-123	446	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_8_RagTag	85.753	372	37	12	1539	1909	12622160	12621804	4.27e-103	379	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_8_RagTag	79.583	480	60	19	1049	1517	12628673	12628221	5.68e-82	309	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_8_RagTag	86.432	199	20	7	3950	4142	2086498	2086695	1.65e-52	211	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_8_RagTag	96.429	56	0	1	779	834	18562227	18562174	2.24e-16	91.6	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_2_RagTag	89.67	455	44	3	246	699	14721580	14722032	1.41e-162	577	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_2_RagTag	88.428	458	40	6	246	702	5499301	5498856	1.85e-151	540	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_2_RagTag	83.217	286	41	5	496	778	8365029	8364748	7.51e-66	255	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_5_RagTag	85.502	538	59	10	246	780	12900304	12899783	1.43e-152	544	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_5_RagTag	82.299	435	43	15	246	678	12904731	12904329	4.33e-93	346	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_1_RagTag	84.787	539	58	16	246	778	14100194	14100714	2.41e-145	520	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_1_RagTag	82.617	535	60	14	247	778	16454590	16455094	5.37e-122	442	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_1_RagTag	91.049	324	18	10	834	1150	15436706	15437025	1.5e-117	427	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_1_RagTag	84	450	56	6	246	694	21115696	21115262	9.05e-115	418	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_1_RagTag	85.5	200	21	7	3950	4142	12385209	12385407	9.93e-50	202	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_1_RagTag	100	34	0	0	1033	1066	15437014	15437047	4.89e-08	63.9	73_3a_fixed_genome_15_1_24
AL3G40330	scaffold_7_RagTag	81.818	176	28	3	902	1073	20870230	20870055	1.7e-32	145	73_3a_fixed_genome_15_1_24
AL8G24810	scaffold_3_RagTag	96.882	3335	65	14	414	3719	14247475	14250799	0	5546	73_3a_fixed_genome_15_1_24
AL8G24810	scaffold_3_RagTag	98.462	650	9	1	875	1523	14242162	14242811	0	1144	73_3a_fixed_genome_15_1_24
AL8G24810	scaffold_3_RagTag	95.726	117	5	0	302	418	14242812	14242928	9.76e-46	189	73_3a_fixed_genome_15_1_24
AL8G24810	scaffold_8_RagTag	93.36	1506	37	23	3731	5228	13902038	13903488	0	2169	73_3a_fixed_genome_15_1_24
AL8G24810	scaffold_8_RagTag	99.007	302	2	1	1	301	13901662	13901963	2.34e-151	540	73_3a_fixed_genome_15_1_24
AL8G24810	scaffold_7_RagTag	74.854	2219	514	38	1370	3565	11832665	11830468	0	966	73_3a_fixed_genome_15_1_24
AL8G24810	scaffold_5_RagTag	74.854	2219	514	38	1370	3565	14516968	14519165	0	966	73_3a_fixed_genome_15_1_24
AL8G24810	scaffold_5_RagTag	74.854	2219	514	38	1370	3565	14682573	14684770	0	966	73_3a_fixed_genome_15_1_24
