qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL2G13960	scaffold_2_RagTag	95.787	902	15	10	18	914	7868299	7867416	0	1434	73_3a_fixed_genome_15_1_24
AL2G13960	scaffold_2_RagTag	93.462	260	15	2	968	1225	1984179	1984438	2.67e-105	385	73_3a_fixed_genome_15_1_24
AL2G13960	scaffold_2_RagTag	80.619	485	88	4	190	671	8105009	8105490	7.49e-101	370	73_3a_fixed_genome_15_1_24
AL2G13960	scaffold_2_RagTag	100	59	0	0	912	970	7865939	7865881	1.8e-22	110	73_3a_fixed_genome_15_1_24
AL2G13960	scaffold_5_RagTag	85.396	719	105	0	195	913	15224673	15223955	0	747	73_3a_fixed_genome_15_1_24
AL2G13960	scaffold_5_RagTag	76.142	197	37	7	968	1161	15366870	15366681	5.04e-18	95.3	73_3a_fixed_genome_15_1_24
AL2G13960	scaffold_5_RagTag	87.719	57	7	0	912	968	15221589	15221533	1.1e-09	67.6	73_3a_fixed_genome_15_1_24
AL2G13960	scaffold_3_RagTag	82.005	728	129	2	188	914	7075570	7074844	2.42e-175	617	73_3a_fixed_genome_15_1_24
AL2G13960	scaffold_3_RagTag	86.617	269	25	5	968	1225	5823604	5823872	7.75e-76	287	73_3a_fixed_genome_15_1_24
AL2G13960	scaffold_3_RagTag	91.228	57	5	0	912	968	4310022	4309966	5.08e-13	78.7	73_3a_fixed_genome_15_1_24
AL2G13960	scaffold_3_RagTag	76.154	130	28	2	1025	1154	8432142	8432268	3.96e-09	65.8	73_3a_fixed_genome_15_1_24
AL2G13960	scaffold_6_RagTag	81.868	728	130	2	188	914	11059657	11058931	1.13e-173	612	73_3a_fixed_genome_15_1_24
AL2G13960	scaffold_4_RagTag	81.868	728	130	2	188	914	20747461	20746735	1.13e-173	612	73_3a_fixed_genome_15_1_24
AL6G32670	scaffold_4_RagTag	94.643	560	14	9	60	607	20745108	20745663	0	854	73_3a_fixed_genome_15_1_24
AL6G32670	scaffold_4_RagTag	94.248	452	11	2	625	1061	20747119	20747570	0	676	73_3a_fixed_genome_15_1_24
AL6G32670	scaffold_6_RagTag	94.464	560	15	9	60	607	11057273	11057828	0	848	73_3a_fixed_genome_15_1_24
AL6G32670	scaffold_6_RagTag	93.483	491	12	6	625	1099	11059315	11059801	0	712	73_3a_fixed_genome_15_1_24
AL6G32670	scaffold_3_RagTag	94.286	560	16	9	60	607	7073186	7073741	0	843	73_3a_fixed_genome_15_1_24
AL6G32670	scaffold_3_RagTag	94.501	491	11	3	625	1099	7075228	7075718	0	743	73_3a_fixed_genome_15_1_24
