qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL1G34620	scaffold_1_RagTag	96.606	1149	39	0	1	1149	9241790	9242938	0	1906	73_3a_fixed_genome_15_1_24
AL1G34620	scaffold_1_RagTag	95.924	1153	42	4	1	1149	9253144	9254295	0	1864	73_3a_fixed_genome_15_1_24
AL1G34620	scaffold_1_RagTag	94.344	1167	47	9	1	1149	15636537	15637702	0	1772	73_3a_fixed_genome_15_1_24
AL1G34620	scaffold_6_RagTag	94.545	110	6	0	948	1057	17229333	17229442	7.63e-41	171	73_3a_fixed_genome_15_1_24
AL3G22030	scaffold_3_RagTag	98.491	1524	10	5	1	1519	4402639	4404154	0	2675	73_3a_fixed_genome_15_1_24
AL3G22030	scaffold_3_RagTag	98.972	1362	5	3	1520	2879	4404284	4405638	0	2429	73_3a_fixed_genome_15_1_24
AL3G22030	scaffold_3_RagTag	85.381	985	61	34	491	1407	4383696	4384665	0	944	73_3a_fixed_genome_15_1_24
AL3G22030	scaffold_3_RagTag	98.45	258	3	1	2495	2752	31234932	31235188	1.72e-125	453	73_3a_fixed_genome_15_1_24
AL3G22030	scaffold_3_RagTag	94.828	232	11	1	2223	2453	31234700	31234931	1.07e-97	361	73_3a_fixed_genome_15_1_24
AL3G22030	scaffold_3_RagTag	80.806	521	24	34	14	490	4383174	4383662	5.02e-91	339	73_3a_fixed_genome_15_1_24
AL3G22030	scaffold_3_RagTag	92.466	146	4	3	2741	2879	31236164	31236309	6.88e-50	202	73_3a_fixed_genome_15_1_24
AL3G22030	scaffold_3_RagTag	74.831	445	78	23	2279	2715	12694245	12693827	1.94e-40	171	73_3a_fixed_genome_15_1_24
AL3G22030	scaffold_6_RagTag	78.452	478	65	20	952	1408	1588684	1589144	1.11e-72	278	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	97.384	1491	13	5	1991	3477	7793519	7794987	0	2514	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	98.505	1271	12	3	734	2004	7791730	7792993	0	2235	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	94.927	749	12	7	1	739	7790112	7790844	0	1149	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	80.277	1227	211	23	1	1218	7793640	7794844	0	896	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	78.21	771	127	27	2095	2845	7790095	7790844	6.33e-126	455	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	81.89	508	78	11	2840	3336	7791730	7792234	2.99e-114	416	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	95.575	113	5	0	3693	3805	7795094	7795206	1.19e-43	182	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	84.768	151	23	0	30	180	12162602	12162752	9.3e-35	152	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	87.179	117	8	2	3565	3674	7794987	7795103	5.64e-27	126	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	72.854	431	91	19	2433	2847	7776770	7777190	2.03e-26	124	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	91.892	74	6	0	1255	1328	7792156	7792229	2.64e-20	104	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	90.667	75	6	1	1162	1236	7792248	7792321	1.23e-18	99	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	82.407	108	15	3	2660	2765	33856716	33856821	2.06e-16	91.6	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	90.909	55	5	0	2651	2705	10514250	10514196	2.07e-11	75	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_3_RagTag	93.478	46	3	0	2660	2705	10497166	10497121	9.64e-10	69.4	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_4_RagTag	82.911	1264	196	15	2086	3334	2856858	2858116	0	1120	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_4_RagTag	79.471	1247	223	23	1	1234	2856884	2858110	0	854	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_4_RagTag	90	60	6	0	2423	2482	2835717	2835776	1.6e-12	78.7	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_5_RagTag	91.111	45	4	0	2661	2705	16131418	16131462	1.61e-07	62.1	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_5_RagTag	91.111	45	4	0	2661	2705	16140705	16140749	1.61e-07	62.1	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_5_RagTag	91.111	45	4	0	2661	2705	16149365	16149409	1.61e-07	62.1	73_3a_fixed_genome_15_1_24
AL3G30600	scaffold_5_RagTag	94.595	37	2	0	2669	2705	16143671	16143707	2.09e-06	58.4	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_3_RagTag	91.03	1349	85	12	1	1327	12683806	12685140	0	1788	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_3_RagTag	86.268	1187	124	21	161	1327	12693830	12694997	0	1253	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_3_RagTag	85.213	1055	115	20	161	1196	12699296	12700328	0	1046	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_3_RagTag	85.534	871	94	14	161	1021	12688800	12689648	0	881	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_3_RagTag	85.853	721	67	16	161	880	12731269	12731955	0	734	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_3_RagTag	83.711	485	54	15	869	1334	12732366	12732844	2.88e-120	435	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_3_RagTag	88.38	284	29	2	1045	1327	12721809	12722089	2.32e-91	339	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_3_RagTag	91.286	241	20	1	1098	1338	12689652	12689891	5.03e-88	327	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_3_RagTag	73.789	950	171	54	374	1286	4405237	4404329	8.48e-81	303	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_3_RagTag	81	200	25	9	308	496	8457478	8457281	1.51e-33	147	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_3_RagTag	78.243	239	41	8	396	631	31234931	31234701	1.96e-32	143	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_3_RagTag	84.685	111	16	1	1156	1265	10499480	10499590	1.98e-22	110	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_3_RagTag	96.97	33	0	1	132	163	12686797	12686829	9.43e-06	54.7	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_3_RagTag	96.97	33	0	1	132	163	12696668	12696700	9.43e-06	54.7	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_4_RagTag	74.089	988	187	48	301	1270	12017177	12016241	1.8e-92	342	73_3a_fixed_genome_15_1_24
AL3G41320	scaffold_4_RagTag	78.231	441	62	27	301	724	12052973	12053396	3.11e-65	252	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	94.212	812	39	5	154	963	12683956	12684761	0	1232	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	85.306	1014	88	18	1	963	12693615	12694618	0	990	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	85.053	950	94	21	2	922	12699089	12700019	0	924	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	83.939	990	111	19	4	965	12688606	12689575	0	904	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	83.531	929	89	25	2	900	12731061	12731955	0	809	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	88.952	353	33	4	1232	1582	12732496	12732844	4.42e-119	431	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	89.112	349	30	6	1230	1575	12694654	12694997	5.72e-118	427	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	88.825	349	31	6	1230	1575	12684797	12685140	2.66e-116	422	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	97.727	220	5	0	982	1201	23427521	23427302	1.62e-103	379	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	89.046	283	25	4	1295	1575	12721811	12722089	1.65e-93	346	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	91.736	242	17	3	1346	1586	12689652	12689891	1.28e-89	333	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	92.411	224	16	1	979	1202	5670147	5669925	3.59e-85	318	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	89.732	224	7	4	981	1204	17265953	17265746	2.83e-71	272	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	86.726	226	27	1	981	1203	16916549	16916774	4.78e-64	248	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	74.82	556	93	33	394	921	4405237	4404701	8.11e-52	207	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	94.488	127	5	2	1083	1209	22148505	22148629	6.31e-48	195	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	77.406	239	43	8	416	651	31234931	31234701	5.02e-29	132	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_3_RagTag	77.169	219	44	5	1298	1513	10499375	10499590	3.02e-26	122	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_2_RagTag	98.182	220	4	0	979	1198	1641047	1641266	3.49e-105	385	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_2_RagTag	97.727	220	5	0	982	1201	18335363	18335144	1.62e-103	379	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_2_RagTag	87.931	232	25	1	970	1198	3752492	3752723	1.02e-70	270	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_2_RagTag	87.892	223	22	3	980	1198	11011592	11011813	7.94e-67	257	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_2_RagTag	87.611	226	23	3	980	1201	15244726	15244502	7.94e-67	257	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_2_RagTag	94.488	127	5	2	1083	1209	17056347	17056471	6.31e-48	195	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_6_RagTag	96.347	219	8	0	980	1198	21485490	21485272	5.88e-98	361	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_6_RagTag	87.611	226	25	1	979	1201	20657817	20657592	2.21e-67	259	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_6_RagTag	91.86	172	5	2	981	1152	20179010	20179172	4.81e-59	231	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_6_RagTag	84.716	229	30	3	974	1198	1175644	1175871	8.05e-57	224	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_6_RagTag	92.617	149	9	2	976	1124	3143188	3143334	1.74e-53	213	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_6_RagTag	86.082	194	24	1	1008	1198	12261002	12261195	2.92e-51	206	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_6_RagTag	92.405	79	6	0	980	1058	13503000	13503078	1.82e-23	113	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_4_RagTag	95.434	219	10	0	980	1198	17512840	17512622	1.27e-94	350	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_4_RagTag	77.273	550	82	30	374	912	12017118	12016601	1.31e-74	283	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_4_RagTag	88.235	153	17	1	1048	1200	2357010	2356859	4.91e-44	182	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_4_RagTag	77.358	106	19	4	185	286	12017325	12017221	8.64e-07	58.4	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_1_RagTag	95.794	214	9	0	981	1194	10783342	10783129	1.65e-93	346	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_1_RagTag	92.793	222	15	1	981	1201	4098552	4098773	9.98e-86	320	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_1_RagTag	91.284	218	14	1	981	1198	1994058	1994270	2.18e-77	292	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_1_RagTag	96.894	161	4	1	1039	1198	14441146	14441306	3.67e-70	268	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_1_RagTag	87.054	224	26	1	981	1201	7442488	7442265	1.33e-64	250	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_5_RagTag	94.57	221	12	0	981	1201	1752816	1752596	2.13e-92	342	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_5_RagTag	92.661	218	16	0	981	1198	2031841	2032058	4.64e-84	315	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_5_RagTag	94.565	184	8	2	1020	1201	11944042	11943859	1.31e-74	283	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_8_RagTag	89.908	218	21	1	981	1198	22043350	22043566	1.69e-73	279	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_8_RagTag	84.375	224	32	1	981	1201	19480078	19479855	1.35e-54	217	73_3a_fixed_genome_15_1_24
AL3G41330	scaffold_7_RagTag	87.556	225	25	1	980	1201	8626875	8626651	7.94e-67	257	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_3_RagTag	89.836	1279	93	22	1	1250	12693718	12694988	0	1607	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_3_RagTag	91.111	1170	84	11	97	1250	12683966	12685131	0	1567	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_3_RagTag	85.211	1163	113	28	1	1130	12699192	12700328	0	1140	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_3_RagTag	85.475	957	107	15	15	955	12688708	12689648	0	968	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_3_RagTag	83.976	830	84	28	3	823	12731166	12731955	0	750	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_3_RagTag	90.5	400	29	4	858	1248	12732427	12732826	7.17e-146	520	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_3_RagTag	93.358	271	18	0	980	1250	12721810	12722080	2.71e-110	401	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_3_RagTag	73.61	1205	221	62	113	1248	4405477	4404301	5.91e-102	374	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_3_RagTag	90	220	18	2	1032	1248	12689652	12689870	3.68e-74	281	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_3_RagTag	78.481	237	41	10	351	583	31234931	31234701	1.4e-33	147	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_3_RagTag	100	30	0	0	816	845	12732370	12732399	2.43e-06	56.5	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_4_RagTag	76.298	1021	182	39	256	1248	12017177	12016189	5.62e-137	490	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_4_RagTag	78.49	437	66	21	254	673	12052971	12053396	4.8e-68	261	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_4_RagTag	94.595	37	1	1	120	156	12017325	12017290	2.43e-06	56.5	73_3a_fixed_genome_15_1_24
AL3G41340	scaffold_6_RagTag	77.381	252	39	9	329	577	20902830	20902594	1.09e-29	134	73_3a_fixed_genome_15_1_24
AL3G41350	scaffold_3_RagTag	99.148	1056	8	1	1	1056	12699193	12700247	0	1899	73_3a_fixed_genome_15_1_24
AL3G41350	scaffold_3_RagTag	96.149	805	16	2	2	806	12731166	12731955	0	1301	73_3a_fixed_genome_15_1_24
AL3G41350	scaffold_3_RagTag	90.426	940	57	16	1	921	12688694	12689619	0	1206	73_3a_fixed_genome_15_1_24
AL3G41350	scaffold_3_RagTag	87.273	990	82	20	86	1056	12683966	12684930	0	1090	73_3a_fixed_genome_15_1_24
AL3G41350	scaffold_3_RagTag	83.196	1089	130	23	1	1056	12693719	12694787	0	948	73_3a_fixed_genome_15_1_24
AL3G41350	scaffold_3_RagTag	99.225	258	2	0	799	1056	12732370	12732627	7.97e-130	466	73_3a_fixed_genome_15_1_24
AL3G41350	scaffold_3_RagTag	75.171	584	100	29	102	649	4405477	4404903	8.8e-60	233	73_3a_fixed_genome_15_1_24
AL3G41350	scaffold_3_RagTag	77.824	239	39	10	340	572	31234931	31234701	2.55e-30	135	73_3a_fixed_genome_15_1_24
AL3G41350	scaffold_3_RagTag	88.71	62	5	2	776	836	8796528	8796468	5.65e-12	75	73_3a_fixed_genome_15_1_24
AL3G41350	scaffold_4_RagTag	75.966	595	104	26	245	818	12017177	12016601	6.71e-71	270	73_3a_fixed_genome_15_1_24
AL3G41350	scaffold_4_RagTag	77.746	355	58	17	243	585	12052971	12053316	3.21e-49	198	73_3a_fixed_genome_15_1_24
AL4G22640	scaffold_4_RagTag	93.595	1249	44	12	1	1233	12016364	12017592	0	1831	73_3a_fixed_genome_15_1_24
AL4G22640	scaffold_4_RagTag	91.253	846	32	15	388	1233	12053399	12052596	0	1114	73_3a_fixed_genome_15_1_24
AL4G22640	scaffold_4_RagTag	83.333	966	149	11	4	963	12007333	12008292	0	881	73_3a_fixed_genome_15_1_24
AL4G22640	scaffold_3_RagTag	75.399	752	125	39	238	962	12689522	12688804	1.67e-82	309	73_3a_fixed_genome_15_1_24
AL4G22640	scaffold_3_RagTag	76.833	600	90	33	238	814	12700009	12699436	1.68e-77	292	73_3a_fixed_genome_15_1_24
AL4G22640	scaffold_3_RagTag	75.649	616	89	41	238	812	12694567	12693972	1.02e-64	250	73_3a_fixed_genome_15_1_24
AL4G22640	scaffold_3_RagTag	74.251	734	111	48	253	962	12731952	12731273	7.97e-61	237	73_3a_fixed_genome_15_1_24
