qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL1G53980	scaffold_1_RagTag	96.725	1649	45	5	1	1649	21061482	21063121	0	2737	73_3a_fixed_genome_15_1_24
AL1G53980	scaffold_1_RagTag	96.359	1648	58	2	4	1649	21067510	21069157	0	2710	73_3a_fixed_genome_15_1_24
AL1G53980	scaffold_4_RagTag	70.484	1467	356	64	65	1494	741050	739624	2.98e-61	239	73_3a_fixed_genome_15_1_24
AL1G53990	scaffold_1_RagTag	97.28	1912	29	2	1	1891	21067490	21069399	0	3221	73_3a_fixed_genome_15_1_24
AL1G53990	scaffold_1_RagTag	91.385	1892	91	28	21	1891	21061485	21063325	0	2525	73_3a_fixed_genome_15_1_24
AL1G53990	scaffold_4_RagTag	71.059	1313	320	51	269	1553	740864	739584	5.65e-69	265	73_3a_fixed_genome_15_1_24
AL311U10010	scaffold_8_RagTag	99.367	1581	9	1	1455	3034	14642986	14641406	0	2863	73_3a_fixed_genome_15_1_24
AL311U10010	scaffold_8_RagTag	97.656	256	6	0	1198	1453	14643434	14643179	1.48e-121	440	73_3a_fixed_genome_15_1_24
AL311U10010	scaffold_8_RagTag	99.024	205	2	0	1019	1223	14643645	14643441	7.08e-100	368	73_3a_fixed_genome_15_1_24
AL311U10010	scaffold_8_RagTag	100	43	0	0	3135	3177	14640769	14640727	3.71e-13	80.5	73_3a_fixed_genome_15_1_24
AL311U10010	scaffold_8_RagTag	100	43	0	0	3135	3177	19061161	19061203	3.71e-13	80.5	73_3a_fixed_genome_15_1_24
AL311U10010	scaffold_8_RagTag	97.674	43	1	0	3135	3177	14641311	14641269	1.73e-11	75	73_3a_fixed_genome_15_1_24
AL311U10010	scaffold_8_RagTag	95.349	43	2	0	3135	3177	15700271	15700313	8.04e-10	69.4	73_3a_fixed_genome_15_1_24
AL311U10010	scaffold_7_RagTag	77.069	1583	295	49	1457	3014	574012	572473	0	850	73_3a_fixed_genome_15_1_24
AL311U10010	scaffold_7_RagTag	76.923	1560	311	42	1457	3003	3942201	3940678	0	841	73_3a_fixed_genome_15_1_24
AL311U10010	scaffold_7_RagTag	76.378	1596	307	46	1457	3024	572005	570452	0	795	73_3a_fixed_genome_15_1_24
AL311U10010	scaffold_7_RagTag	95.633	229	8	2	792	1019	9433408	9433181	2.55e-99	366	73_3a_fixed_genome_15_1_24
AL311U10010	scaffold_7_RagTag	78.661	478	92	9	2552	3024	566728	566256	4.35e-82	309	73_3a_fixed_genome_15_1_24
