qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL1G31240	scaffold_1_RagTag	96.241	931	6	6	1	930	7892260	7893162	0	1498	73_3a_fixed_genome_15_1_24
AL1G31240	scaffold_1_RagTag	88.235	272	29	2	159	430	7893930	7894198	1.6e-86	322	73_3a_fixed_genome_15_1_24
AL1G31240	scaffold_1_RagTag	80.307	391	64	10	537	919	7894202	7894587	7.56e-75	283	73_3a_fixed_genome_15_1_24
AL1G31240	scaffold_1_RagTag	88	75	4	3	82	156	7892032	7892101	8.23e-15	84.2	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_1_RagTag	98.421	760	10	2	119	877	7893833	7894591	0	1336	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_1_RagTag	88.235	272	29	2	216	484	7892409	7892680	1.51e-86	322	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_1_RagTag	89.516	248	23	2	237	484	7897823	7898067	3.26e-83	311	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_1_RagTag	80.315	381	63	9	488	863	7892769	7893142	3.31e-73	278	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_1_RagTag	96.694	121	3	1	1	121	21013453	21013572	7.37e-50	200	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_1_RagTag	96.639	119	3	1	1	119	21013780	21013897	9.54e-49	196	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_3_RagTag	84.81	237	33	2	248	484	5561563	5561330	2.02e-60	235	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_3_RagTag	97.5	120	3	0	1	120	35723713	35723832	1.58e-51	206	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_3_RagTag	93.519	108	7	0	12	119	26587461	26587354	3.48e-38	161	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_3_RagTag	92.035	113	7	2	7	119	34799659	34799769	4.5e-37	158	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_3_RagTag	91.964	112	8	1	7	118	12590497	12590387	1.62e-36	156	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_3_RagTag	90	120	8	2	7	126	33156581	33156466	2.09e-35	152	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_3_RagTag	89.744	117	10	2	7	123	7901604	7901718	2.71e-34	148	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_3_RagTag	91.176	102	8	1	7	108	12590693	12590593	5.86e-31	137	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_3_RagTag	89.109	101	11	0	18	118	33329649	33329749	1.27e-27	126	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_3_RagTag	91.398	93	7	1	7	99	34799470	34799561	1.27e-27	126	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_5_RagTag	97.521	121	3	0	1	121	3966362	3966482	4.41e-52	207	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_5_RagTag	96.032	126	4	1	1	125	10496177	10496052	5.7e-51	204	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_5_RagTag	92.857	112	7	1	7	118	12843232	12843122	3.48e-38	161	73_3a_fixed_genome_15_1_24
AL1G31270	scaffold_4_RagTag	91.597	119	8	2	12	128	4879611	4879729	9.67e-39	163	73_3a_fixed_genome_15_1_24
