qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL7G25010	scaffold_7_RagTag	99.116	1018	9	0	1	1018	6056704	6057721	0	1831	73_3a_fixed_genome_15_1_24
AL7G25010	scaffold_8_RagTag	83.929	112	17	1	213	323	15988400	15988289	1.93e-21	106	73_3a_fixed_genome_15_1_24
AL8G29290	scaffold_8_RagTag	99.314	875	4	1	1	873	15987548	15988422	0	1581	73_3a_fixed_genome_15_1_24
AL8G29290	scaffold_8_RagTag	93.846	195	3	5	1	187	16010728	16010921	1.97e-75	285	73_3a_fixed_genome_15_1_24
AL8G29290	scaffold_8_RagTag	78.32	369	52	15	468	830	15989564	15989910	9.43e-54	213	73_3a_fixed_genome_15_1_24
AL8G29290	scaffold_8_RagTag	100	46	0	0	355	400	15989365	15989410	2.14e-15	86.1	73_3a_fixed_genome_15_1_24
AL8G29290	scaffold_7_RagTag	83.036	112	18	1	740	851	6057026	6056916	7.66e-20	100	73_3a_fixed_genome_15_1_24
AL8G29300	scaffold_8_RagTag	97.68	819	10	3	1	815	15989175	15989988	0	1399	73_3a_fixed_genome_15_1_24
AL8G29300	scaffold_8_RagTag	77.984	377	52	18	382	737	15988013	15988379	4.09e-52	207	73_3a_fixed_genome_15_1_24
AL8G29300	scaffold_8_RagTag	100	46	0	0	192	237	15987904	15987949	2e-15	86.1	73_3a_fixed_genome_15_1_24
AL8G29320	scaffold_8_RagTag	96.667	120	4	0	1	120	15987811	15987930	2.38e-50	200	73_3a_fixed_genome_15_1_24
AL8G29320	scaffold_4_RagTag	83.832	167	26	1	127	292	16521120	16520954	1.45e-37	158	73_3a_fixed_genome_15_1_24
AL8G29330	scaffold_8_RagTag	96.875	256	4	1	1	256	15988023	15988274	3.21e-118	425	73_3a_fixed_genome_15_1_24
AL8G29330	scaffold_8_RagTag	78.704	216	38	7	1	213	15989570	15989780	1.68e-31	137	73_3a_fixed_genome_15_1_24
AL7G25010	scaffold_7_RagTag	99.215	1019	7	1	1	1018	6031642	6032660	0	1836	AL08_v2_f
AL7G25010	scaffold_8_RagTag	83.929	112	17	1	213	323	14535020	14534909	1.77e-21	106	AL08_v2_f
AL8G29290	scaffold_8_RagTag	99.427	873	5	0	1	873	14534170	14535042	0	1585	AL08_v2_f
AL8G29290	scaffold_8_RagTag	93.846	195	3	5	1	187	14557166	14557359	1.81e-75	285	AL08_v2_f
AL8G29290	scaffold_8_RagTag	100	46	0	0	355	400	14536069	14536114	1.97e-15	86.1	AL08_v2_f
AL8G29290	scaffold_7_RagTag	83.929	112	17	1	740	851	6031964	6031854	1.51e-21	106	AL08_v2_f
AL8G29300	scaffold_8_RagTag	97.558	819	11	3	1	815	14535879	14536692	0	1393	AL08_v2_f
AL8G29300	scaffold_8_RagTag	77.604	384	54	18	376	737	14534626	14534999	4.84e-51	204	AL08_v2_f
AL8G29300	scaffold_8_RagTag	100	46	0	0	192	237	14534524	14534569	1.83e-15	86.1	AL08_v2_f
AL8G29320	scaffold_8_RagTag	96.667	120	4	0	1	120	14534431	14534550	2.19e-50	200	AL08_v2_f
AL8G29330	scaffold_8_RagTag	96.875	256	4	1	1	256	14534643	14534894	2.94e-118	425	AL08_v2_f
AL7G25010	scaffold_7_RagTag	98.234	1019	13	3	1	1018	6772114	6773128	0	1777	al1_v2_s
AL8G29290	scaffold_8_RagTag	96.911	874	23	3	1	870	15133188	15134061	0	1461	al1_v2_s
AL8G29290	scaffold_8_RagTag	93.333	195	4	5	1	187	15154764	15154957	9.36e-74	279	al1_v2_s
AL8G29290	scaffold_8_RagTag	76.053	451	60	29	408	830	15135168	15135598	4.51e-47	191	al1_v2_s
AL8G29290	scaffold_8_RagTag	100	46	0	0	355	400	15135041	15135086	2.19e-15	86.1	al1_v2_s
AL8G29290	scaffold_7_RagTag	83.036	112	18	1	740	851	6772436	6772326	7.82e-20	100	al1_v2_s
AL8G29300	scaffold_8_RagTag	97.34	827	9	3	1	815	15134851	15135676	0	1393	al1_v2_s
AL8G29300	scaffold_8_RagTag	77.188	377	55	20	382	737	15133654	15134020	4.2e-47	191	al1_v2_s
AL8G29300	scaffold_8_RagTag	100	47	0	0	192	238	15133543	15133589	5.67e-16	87.9	al1_v2_s
AL8G29320	scaffold_8_RagTag	97.5	120	3	0	1	120	15133450	15133569	5.22e-52	206	al1_v2_s
AL8G29320	scaffold_8_RagTag	83.226	155	22	4	127	278	10067738	10067891	5.37e-32	139	al1_v2_s
AL8G29320	scaffold_1_RagTag	89.375	160	15	2	136	293	16358857	16358698	2.43e-50	200	al1_v2_s
AL8G29320	scaffold_3_RagTag	87.5	168	18	3	127	292	1246336	1246170	1.46e-47	191	al1_v2_s
AL8G29330	scaffold_8_RagTag	96.875	256	4	1	1	256	15133664	15133915	3.28e-118	425	al1_v2_s
AL8G29330	scaffold_8_RagTag	76.991	226	36	13	1	213	15135246	15135468	8.05e-25	115	al1_v2_s
AL7G25010	scaffold_7_RagTag	99.312	1018	7	0	1	1018	6100754	6101771	0	1842	AL27_v1
AL7G25010	scaffold_8_RagTag	83.929	112	17	1	213	323	13852790	13852679	1.78e-21	106	AL27_v1
AL8G29290	scaffold_8_RagTag	99.657	874	2	1	1	873	13851939	13852812	0	1596	AL27_v1
AL8G29290	scaffold_8_RagTag	93.333	195	3	6	1	187	13877040	13877232	8.44e-74	279	AL27_v1
AL8G29290	scaffold_8_RagTag	76.993	439	63	22	408	830	13854103	13854519	6.71e-55	217	AL27_v1
AL8G29290	scaffold_8_RagTag	97.826	46	1	0	355	400	13853980	13854025	9.19e-14	80.5	AL27_v1
AL8G29290	scaffold_7_RagTag	83.929	112	17	1	740	851	6101076	6100966	1.52e-21	106	AL27_v1
AL8G29300	scaffold_8_RagTag	97.791	815	11	3	1	815	13853790	13854597	0	1399	AL27_v1
AL8G29300	scaffold_8_RagTag	77.865	384	53	19	376	737	13852396	13852769	1.05e-52	209	AL27_v1
AL8G29300	scaffold_8_RagTag	100	46	0	0	192	237	13852293	13852338	1.84e-15	86.1	AL27_v1
AL8G29320	scaffold_8_RagTag	96.667	120	4	0	1	120	13852200	13852319	2.19e-50	200	AL27_v1
AL8G29320	scaffold_7_RagTag	81.871	171	25	6	127	293	23096953	23097121	4.84e-32	139	AL27_v1
AL8G29330	scaffold_8_RagTag	96.875	256	4	1	1	256	13852413	13852664	2.96e-118	425	AL27_v1
AL8G29330	scaffold_8_RagTag	78.404	213	38	7	1	210	13854179	13854386	7.21e-30	132	AL27_v1
AL7G25010	scaffold_7	99.025	718	7	0	1	718	6120414	6121131	0	1288	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G25010	scaffold_7	100	305	0	0	714	1018	6125690	6125994	2.63e-159	564	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G25010	scaffold_8	83.929	112	17	1	213	323	14632207	14632318	1.91e-21	106	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G29290	scaffold_8	99.542	873	4	0	1	873	14633057	14632185	0	1591	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G29290	scaffold_8	93.846	195	3	5	1	187	14610620	14610427	1.95e-75	285	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G29290	scaffold_8	78.049	369	52	16	468	830	14631787	14631442	1.57e-51	206	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G29290	scaffold_8	100	39	0	0	786	824	14631900	14631938	1.66e-11	73.1	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G29290	scaffold_7	83.929	112	17	1	740	851	6120736	6120626	1.63e-21	106	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G29300	scaffold_8	97.741	487	5	3	329	815	14631844	14631364	0	833	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G29300	scaffold_8	77.719	377	53	18	382	737	14632594	14632228	1.89e-50	202	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G29300	scaffold_8	100	46	0	0	192	237	14632703	14632658	1.98e-15	86.1	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G29320	scaffold_8	96.667	120	4	0	1	120	14632796	14632677	2.36e-50	200	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G29320	scaffold_5	84.106	151	21	3	127	275	1637697	1637846	4.03e-33	143	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G29320	scaffold_5	81.287	171	26	6	127	293	10781807	10781639	2.43e-30	134	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G29330	scaffold_8	96.484	256	5	1	1	256	14632584	14632333	1.48e-116	420	ALR.ragtag.scaffold_chr_15_1_24.masked
AL8G29330	scaffold_8	78.873	213	37	7	4	213	14631778	14631571	1.67e-31	137	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G25010	scaffold_7_RagTag	97.839	1018	18	2	1	1018	6573797	6574810	0	1755	BAM12_v2
AL8G29290	scaffold_8_RagTag	99.313	873	6	0	1	873	14396320	14397192	0	1580	BAM12_v2
AL8G29290	scaffold_8_RagTag	92.821	195	5	5	1	187	14422165	14422358	4.34e-72	274	BAM12_v2
AL8G29290	scaffold_8_RagTag	76.644	441	63	22	408	830	14399808	14400226	4.46e-52	207	BAM12_v2
AL8G29290	scaffold_8_RagTag	100	46	0	0	355	400	14399681	14399726	2.18e-15	86.1	BAM12_v2
AL8G29290	scaffold_7_RagTag	83.929	112	17	1	740	851	6574119	6574009	1.67e-21	106	BAM12_v2
AL8G29300	scaffold_8_RagTag	97.448	823	8	4	1	815	14399487	14400304	0	1391	BAM12_v2
AL8G29300	scaffold_8_RagTag	76.351	444	63	25	315	737	14396727	14397149	6.95e-50	200	BAM12_v2
AL8G29300	scaffold_8_RagTag	100	46	0	0	192	237	14396674	14396719	2.03e-15	86.1	BAM12_v2
AL8G29320	scaffold_8_RagTag	96.667	120	4	0	1	120	14396581	14396700	2.42e-50	200	BAM12_v2
AL8G29320	scaffold_2_RagTag	88.095	168	17	3	127	292	17863925	17864091	3.13e-49	196	BAM12_v2
AL8G29330	scaffold_8_RagTag	95.703	256	7	1	1	256	14396793	14397044	3.29e-113	409	BAM12_v2
AL8G29330	scaffold_8_RagTag	78.704	216	38	7	1	213	14399886	14400096	1.71e-31	137	BAM12_v2
AL7G25010	scaffold_7_RagTag:0-26551907	99.214	1018	7	1	1	1018	6147112	6148128	0	1834	BOR_v1
AL7G25010	scaffold_8_RagTag:0-21093757	83.929	112	17	1	213	323	14467984	14467873	1.8e-21	106	BOR_v1
AL8G29290	scaffold_8_RagTag:0-21093757	98.973	876	6	2	1	873	14467132	14468007	0	1565	BOR_v1
AL8G29290	scaffold_8_RagTag:0-21093757	93.333	195	4	5	1	187	14498419	14498612	8.55e-74	279	BOR_v1
AL8G29290	scaffold_8_RagTag:0-21093757	78.591	369	51	15	468	830	14471050	14471396	1.89e-55	219	BOR_v1
AL8G29290	scaffold_8_RagTag:0-21093757	100	46	0	0	355	400	14470851	14470896	2e-15	86.1	BOR_v1
AL8G29290	scaffold_7_RagTag:0-26551907	83.929	112	17	1	740	851	6147434	6147324	1.54e-21	106	BOR_v1
AL8G29300	scaffold_8_RagTag:0-21093757	97.802	819	10	2	1	815	14470660	14471474	0	1406	BOR_v1
AL8G29300	scaffold_8_RagTag:0-21093757	78.042	378	50	20	382	737	14467597	14467963	3.81e-52	207	BOR_v1
AL8G29300	scaffold_8_RagTag:0-21093757	100	46	0	0	192	237	14467486	14467531	1.86e-15	86.1	BOR_v1
AL8G29320	scaffold_8_RagTag:0-21093757	96.667	120	4	0	1	120	14467393	14467512	2.22e-50	200	BOR_v1
AL8G29330	scaffold_8_RagTag:0-21093757	96.484	256	5	1	1	256	14467607	14467858	1.39e-116	420	BOR_v1
AL8G29330	scaffold_8_RagTag:0-21093757	79.167	216	37	7	1	213	14471056	14471266	3.37e-33	143	BOR_v1
AL7G25010	scaffold_7_RagTag	99.411	1018	6	0	1	1018	6908852	6909869	0	1847	F1-14.ragtag.scaffold_chr
AL7G25010	scaffold_8_RagTag	83.929	112	17	1	213	323	15716293	15716182	1.88e-21	106	F1-14.ragtag.scaffold_chr
AL8G29290	scaffold_8_RagTag	99.656	873	3	0	1	873	15715443	15716315	0	1596	F1-14.ragtag.scaffold_chr
AL8G29290	scaffold_8_RagTag	93.333	195	4	5	1	187	15739503	15739696	8.95e-74	279	F1-14.ragtag.scaffold_chr
AL8G29290	scaffold_8_RagTag	100	46	0	0	355	400	15717313	15717358	2.09e-15	86.1	F1-14.ragtag.scaffold_chr
AL8G29290	scaffold_7_RagTag	83.929	112	17	1	740	851	6909174	6909064	1.61e-21	106	F1-14.ragtag.scaffold_chr
AL8G29300	scaffold_8_RagTag	97.68	819	10	3	1	815	15717123	15717936	0	1399	F1-14.ragtag.scaffold_chr
AL8G29300	scaffold_8_RagTag	77.865	384	53	19	376	737	15715899	15716272	1.11e-52	209	F1-14.ragtag.scaffold_chr
AL8G29300	scaffold_8_RagTag	100	46	0	0	192	237	15715797	15715842	1.95e-15	86.1	F1-14.ragtag.scaffold_chr
AL8G29320	scaffold_8_RagTag	96.667	120	4	0	1	120	15715704	15715823	2.32e-50	200	F1-14.ragtag.scaffold_chr
AL8G29320	scaffold_1_RagTag	84.024	169	26	1	126	293	3023628	3023460	1.1e-38	161	F1-14.ragtag.scaffold_chr
AL8G29330	scaffold_8_RagTag	96.875	256	4	1	1	256	15715916	15716167	3.13e-118	425	F1-14.ragtag.scaffold_chr
AL7G25010	scaffold_7_RagTag	100	1018	0	0	1	1018	6021845	6022862	0	1881	KN003hexa_v0
AL7G25010	scaffold_8_RagTag	83.929	112	17	1	213	323	14800946	14800835	1.86e-21	106	KN003hexa_v0
AL8G29290	scaffold_8_RagTag	99.656	873	3	0	1	873	14800096	14800968	0	1596	KN003hexa_v0
AL8G29290	scaffold_8_RagTag	92.932	382	18	5	4	381	14821961	14822337	2.19e-154	547	KN003hexa_v0
AL8G29290	scaffold_8_RagTag	96.142	337	9	1	393	725	14822680	14823016	2.19e-154	547	KN003hexa_v0
AL8G29290	scaffold_8_RagTag	77.692	390	49	24	457	830	14802058	14802425	5.47e-51	204	KN003hexa_v0
AL8G29290	scaffold_8_RagTag	94.444	54	3	0	347	400	14801866	14801919	7.43e-15	84.2	KN003hexa_v0
AL8G29290	scaffold_7_RagTag	83.929	112	17	1	740	851	6022167	6022057	1.59e-21	106	KN003hexa_v0
AL8G29300	scaffold_8_RagTag	97.686	821	12	2	1	815	14801684	14802503	0	1404	KN003hexa_v0
AL8G29300	scaffold_8_RagTag	77.922	385	51	21	376	737	14800552	14800925	1.09e-52	209	KN003hexa_v0
AL8G29300	scaffold_8_RagTag	78.151	238	38	13	376	607	14822744	14822973	1.46e-31	139	KN003hexa_v0
AL8G29300	scaffold_8_RagTag	100	46	0	0	192	237	14800450	14800495	1.92e-15	86.1	KN003hexa_v0
AL8G29320	scaffold_8_RagTag	97.674	301	5	2	1	300	14822218	14822517	2e-145	516	KN003hexa_v0
AL8G29320	scaffold_8_RagTag	95.833	120	5	0	1	120	14800357	14800476	1.07e-48	195	KN003hexa_v0
AL8G29320	scaffold_8_RagTag	86.061	165	22	1	130	293	10938432	10938268	3.86e-43	176	KN003hexa_v0
AL8G29320	scaffold_8_RagTag	84.516	155	20	4	127	278	10245154	10245307	2.34e-35	150	KN003hexa_v0
AL8G29330	scaffold_8_RagTag	100	269	0	0	1	269	14822761	14823029	6.46e-140	497	KN003hexa_v0
AL8G29330	scaffold_8_RagTag	96.094	256	6	1	1	256	14800569	14800820	6.69e-115	414	KN003hexa_v0
AL8G29330	scaffold_8_RagTag	77.232	224	37	12	1	213	14802075	14802295	5.88e-26	119	KN003hexa_v0
AL7G25010	scaffold_7_RagTag	99.312	1018	4	1	1	1018	6004168	6005182	0	1838	KN005_v1
AL7G25010	scaffold_8_RagTag	83.929	112	17	1	213	323	14585434	14585323	1.83e-21	106	KN005_v1
AL8G29290	scaffold_8_RagTag	100	873	0	0	1	873	14584584	14585456	0	1613	KN005_v1
AL8G29290	scaffold_8_RagTag	96.142	337	9	1	393	725	14599165	14599501	2.16e-154	547	KN005_v1
AL8G29290	scaffold_8_RagTag	92.487	386	19	6	1	381	14598441	14598821	2.79e-153	544	KN005_v1
AL8G29290	scaffold_8_RagTag	78.158	380	51	18	457	830	14586547	14586900	8.95e-54	213	KN005_v1
AL8G29290	scaffold_8_RagTag	100	46	0	0	355	400	14586363	14586408	2.03e-15	86.1	KN005_v1
AL8G29290	scaffold_7_RagTag	85.714	112	15	1	740	851	6004487	6004377	7.22e-25	117	KN005_v1
AL8G29300	scaffold_8_RagTag	98.773	815	2	1	1	815	14586172	14586978	0	1443	KN005_v1
AL8G29300	scaffold_8_RagTag	77.922	385	51	21	376	737	14585040	14585413	1.08e-52	209	KN005_v1
AL8G29300	scaffold_8_RagTag	78.151	238	38	13	376	607	14599229	14599458	1.43e-31	139	KN005_v1
AL8G29300	scaffold_8_RagTag	100	46	0	0	192	237	14584938	14584983	1.9e-15	86.1	KN005_v1
AL8G29320	scaffold_8_RagTag	98.339	301	4	1	1	300	14598702	14599002	9.11e-149	527	KN005_v1
AL8G29320	scaffold_8_RagTag	96.667	120	4	0	1	120	14584845	14584964	2.26e-50	200	KN005_v1
AL8G29320	scaffold_8_RagTag	84.516	155	20	4	127	278	10240242	10240395	2.3e-35	150	KN005_v1
AL8G29320	scaffold_8_RagTag	82.424	165	21	4	130	293	10995321	10995164	1.79e-31	137	KN005_v1
AL8G29330	scaffold_8_RagTag	100	269	0	0	1	269	14599246	14599514	6.36e-140	497	KN005_v1
AL8G29330	scaffold_8_RagTag	96.094	256	6	1	1	256	14585057	14585308	6.59e-115	414	KN005_v1
AL8G29330	scaffold_8_RagTag	78.605	215	36	8	1	213	14586564	14586770	2.07e-30	134	KN005_v1
AL7G25010	scaffold_7_RagTag	100	1018	0	0	1	1018	6329975	6330992	0	1881	KN006_v1
AL7G25010	scaffold_8_RagTag	83.929	112	17	1	213	323	15377514	15377403	1.93e-21	106	KN006_v1
AL8G29290	scaffold_8_RagTag	99.885	873	1	0	1	873	15376664	15377536	0	1607	KN006_v1
AL8G29290	scaffold_8_RagTag	92.987	385	18	5	1	381	15390498	15390877	4.91e-156	553	KN006_v1
AL8G29290	scaffold_8_RagTag	96.142	337	9	1	393	725	15391221	15391557	2.28e-154	547	KN006_v1
AL8G29290	scaffold_8_RagTag	77.895	380	52	18	457	830	15378594	15378947	4.4e-52	207	KN006_v1
AL8G29290	scaffold_8_RagTag	100	46	0	0	355	400	15378410	15378455	2.15e-15	86.1	KN006_v1
AL8G29290	scaffold_7_RagTag	83.929	112	17	1	740	851	6330297	6330187	1.65e-21	106	KN006_v1
AL8G29300	scaffold_8_RagTag	98.528	815	4	2	1	815	15378219	15379025	0	1432	KN006_v1
AL8G29300	scaffold_8_RagTag	77.922	385	51	19	376	737	15377120	15377493	1.14e-52	209	KN006_v1
