qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL1G37890	scaffold_1_RagTag	99.001	2603	21	4	2	2600	10453431	10456032	0	4658	73_3a_fixed_genome_15_1_24
AL1G37890	scaffold_8_RagTag	81.763	1146	144	34	1152	2263	14129059	14127945	0	898	73_3a_fixed_genome_15_1_24
AL243U10010	scaffold_8_RagTag	97.868	469	7	3	1	468	14129764	14129298	0	808	73_3a_fixed_genome_15_1_24
AL2G19580	scaffold_3_RagTag	96.177	1308	28	5	1	1297	9306162	9307458	0	2119	73_3a_fixed_genome_15_1_24
AL2G19580	scaffold_3_RagTag	93.923	1300	17	5	1	1297	19301176	19299936	0	1906	73_3a_fixed_genome_15_1_24
AL2G19580	scaffold_3_RagTag	98.025	405	4	1	893	1297	9310268	9310668	0	701	73_3a_fixed_genome_15_1_24
AL2G19580	scaffold_5_RagTag	93.988	1314	25	13	1	1297	11339246	11337970	0	1940	73_3a_fixed_genome_15_1_24
AL3G10770	scaffold_3_RagTag	97.967	1279	11	3	1664	2942	274056	275319	0	2204	73_3a_fixed_genome_15_1_24
AL3G10770	scaffold_3_RagTag	89.067	1125	64	23	2944	4022	276874	277985	0	1341	73_3a_fixed_genome_15_1_24
AL3G10770	scaffold_3_RagTag	97.257	474	11	1	1	472	272192	272665	0	802	73_3a_fixed_genome_15_1_24
AL3G10770	scaffold_3_RagTag	98.93	374	3	1	863	1236	272653	273025	0	667	73_3a_fixed_genome_15_1_24
AL3G10770	scaffold_3_RagTag	92.771	166	10	2	2112	2277	274404	274241	7.34e-61	239	73_3a_fixed_genome_15_1_24
AL3G10770	scaffold_3_RagTag	92.169	166	11	2	1857	2020	274660	274495	3.42e-59	233	73_3a_fixed_genome_15_1_24
AL3G10770	scaffold_3_RagTag	97.938	97	2	0	1495	1591	273018	273114	9.77e-40	169	73_3a_fixed_genome_15_1_24
AL3G10770	scaffold_3_RagTag	96.667	60	1	1	1584	1643	274018	274076	1.3e-18	99	73_3a_fixed_genome_15_1_24
AL3G10770	scaffold_7_RagTag	88.03	401	18	20	471	871	14838151	14837781	1.12e-123	448	73_3a_fixed_genome_15_1_24
AL3G10790	scaffold_3_RagTag	96.201	2185	35	16	1	2139	275805	277987	0	3531	73_3a_fixed_genome_15_1_24
AL5G21750	scaffold_5_RagTag	97.045	1286	9	4	1	1262	11337970	11339250	0	2137	73_3a_fixed_genome_15_1_24
AL5G21750	scaffold_3_RagTag	93.683	1314	18	8	1	1262	9307458	9306158	0	1906	73_3a_fixed_genome_15_1_24
AL5G21750	scaffold_3_RagTag	90.846	1300	26	21	1	1262	19299936	19301180	0	1655	73_3a_fixed_genome_15_1_24
AL5G21750	scaffold_3_RagTag	94.39	410	3	3	1	399	9310668	9310268	1.16e-173	612	73_3a_fixed_genome_15_1_24
AL8G25330	scaffold_8_RagTag	96.793	2027	44	9	1	2021	14127712	14129723	0	3363	73_3a_fixed_genome_15_1_24
AL8G25330	scaffold_8_RagTag	85.417	192	18	7	150	336	2330644	2330830	1.04e-46	191	73_3a_fixed_genome_15_1_24
AL8G25330	scaffold_8_RagTag	84.536	194	18	8	150	336	2286758	2286946	6.26e-44	182	73_3a_fixed_genome_15_1_24
