qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL6G37940	scaffold_6_RagTag	95.584	385	13	3	1	383	11808174	11807792	2.05e-174	614	73_3a_fixed_genome_15_1_24
AL6G37940	scaffold_6_RagTag	95.55	382	9	2	439	812	11807668	11807287	1.24e-171	604	73_3a_fixed_genome_15_1_24
AL6G37940	scaffold_6_RagTag	79.337	392	49	18	439	812	11823651	11823274	8.62e-64	246	73_3a_fixed_genome_15_1_24
AL6G37960	scaffold_6_RagTag	90.619	2793	170	40	3	2739	11823121	11825877	0	3622	73_3a_fixed_genome_15_1_24
AL6G37960	scaffold_6_RagTag	79.863	2632	353	109	8	2563	11807157	11809687	0	1760	73_3a_fixed_genome_15_1_24
AL6G37960	scaffold_6_RagTag	100	51	0	0	2733	2783	11825899	11825949	1.16e-17	95.3	73_3a_fixed_genome_15_1_24
AL6G37960	scaffold_8_RagTag	72.617	2812	548	147	59	2732	11358869	11361596	0	723	73_3a_fixed_genome_15_1_24
AL6G37970	scaffold_6_RagTag	93.475	1272	42	20	6	1266	11823124	11824365	0	1851	73_3a_fixed_genome_15_1_24
AL6G37970	scaffold_6_RagTag	77.901	1258	162	63	46	1257	11807183	11808370	0	676	73_3a_fixed_genome_15_1_24
AL6G37980	scaffold_6_RagTag	91.412	1863	87	34	1	1815	11824111	11825948	0	2486	73_3a_fixed_genome_15_1_24
AL6G37980	scaffold_6_RagTag	81.068	1611	195	58	1	1549	11808125	11809687	0	1184	73_3a_fixed_genome_15_1_24
AL6G37980	scaffold_6_RagTag	85	220	24	5	1600	1815	11815178	11815392	5.54e-54	215	73_3a_fixed_genome_15_1_24
AL8G21140	scaffold_8_RagTag	97.942	1944	18	7	949	2879	11359665	11361599	0	3349	73_3a_fixed_genome_15_1_24
AL8G21140	scaffold_8_RagTag	99.026	924	8	1	3	925	11358752	11359675	0	1655	73_3a_fixed_genome_15_1_24
AL8G21140	scaffold_6_RagTag	74.509	1730	315	87	1209	2876	11824205	11825870	1.59e-180	636	73_3a_fixed_genome_15_1_24
AL8G21140	scaffold_6_RagTag	76.86	484	82	20	130	604	11807220	11807682	3.13e-63	246	73_3a_fixed_genome_15_1_24
AL6G37940	scaffold_6_RagTag	80.977	389	54	11	439	809	11629142	11628756	3.6e-77	291	AL08_v2_f
AL6G37940	scaffold_6_RagTag	79.851	402	49	21	439	809	11631042	11630642	2.18e-69	265	AL08_v2_f
AL6G37960	scaffold_6_RagTag	87.896	2776	208	64	23	2732	11630522	11633235	0	3147	AL08_v2_f
AL6G37960	scaffold_6_RagTag	88.326	651	57	17	23	659	11628636	11629281	0	763	AL08_v2_f
AL6G37960	scaffold_8_RagTag	73.424	1697	345	71	1089	2732	10090313	10091956	4.09e-151	538	AL08_v2_f
AL6G37970	scaffold_6_RagTag	92.73	1293	45	22	1	1266	11630486	11631756	0	1821	AL08_v2_f
AL6G37970	scaffold_6_RagTag	93.314	688	35	11	1	677	11628600	11629287	0	1005	AL08_v2_f
AL6G37980	scaffold_6_RagTag	96.217	1824	47	12	1	1815	11631502	11633312	0	2966	AL08_v2_f
AL6G37980	scaffold_6_RagTag	82.857	385	42	15	1436	1815	11598443	11598078	8.08e-87	324	AL08_v2_f
AL8G21140	scaffold_8_RagTag	93.803	1759	76	14	1131	2879	10090224	10091959	0	2614	AL08_v2_f
AL8G21140	scaffold_8_RagTag	93.226	930	46	7	3	921	10066417	10065494	0	1352	AL08_v2_f
AL8G21140	scaffold_8_RagTag	93.694	111	6	1	960	1069	10065501	10065391	8.27e-39	165	AL08_v2_f
