assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL8G13580	scaffold_8_RagTag	1788882	1794708	5826	8052.5	1
73_3a	AL8G13710	scaffold_8_RagTag	1819017	1821471	2454	3202.5	1
73_3a	AL8G13710	scaffold_1_RagTag	15604751	15607884	3133	3202.5	2
73_3a	AL8G13710	scaffold_3_RagTag	32501896	32504811	2915	3202.5	3
73_3a	AL8G14230	scaffold_8_RagTag	2262032	2266512	4480	6460	1
73_3a	AL8G14230	scaffold_6_RagTag	19904282	19908236	3954	6460	2
73_3a	AL8G14230	scaffold_3_RagTag	11440752	11444683	3931	6460	3
73_3a	AL8G14370	scaffold_8_RagTag	2261583	2266512	4929	6260	1
AL08_v2_f	AL8G13580	scaffold_8_RagTag	1864674	1870705	6031	8052.5	1
AL08_v2_f	AL8G13710	scaffold_8_RagTag	1905200	1907659	2459	3202.5	1
AL08_v2_f	AL8G14230	scaffold_8_RagTag	706148	711083	4935	6460	1
AL08_v2_f	AL8G14230	scaffold_8_RagTag	2219384	2223836	4452	6460	2
AL08_v2_f	AL8G14230	scaffold_8_RagTag	9776903	9780923	4020	6460	3
AL08_v2_f	AL8G14230	scaffold_6_RagTag	20701514	20706925	5411	6460	4
AL08_v2_f	AL8G14370	scaffold_8_RagTag	2219384	2223836	4452	6260	1
al1_v2_s	AL6G28990	scaffold_6_RagTag	8086900	8091084	4184	5166.25	1
al1_v2_s	AL8G13740	scaffold_3_RagTag	17947499	17953595	6096	7777.5	1
al1_v2_s	AL8G13740	scaffold_4_RagTag	10799799	10806685	6886	7777.5	2
al1_v2_s	AL8G14230	scaffold_8_RagTag	2626613	2630654	4041	6460	1
al1_v2_s	AL8G14230	scaffold_2_RagTag	14748023	14751986	3963	6460	2
al1_v2_s	AL8G14230	scaffold_2_RagTag	14778375	14782338	3963	6460	3
al1_v2_s	AL8G14230	scaffold_3_RagTag	19817095	19821089	3994	6460	4
al1_v2_s	AL8G14370	scaffold_8_RagTag	2626681	2631528	4847	6260	1
