assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL7G50290	scaffold_7_RagTag	23078371	23078633	262	328.75	1
73_3a	AL7G50310	scaffold_7_RagTag	23513112	23513810	698	872.5	1
73_3a	AL7G50960	scaffold_7_RagTag	23078267	23079129	862	1047.5	1
73_3a	AL7G50960	scaffold_7_RagTag	23499565	23500311	746	1047.5	2
73_3a	AL7G50960	scaffold_1_RagTag	20811657	20812297	640	1047.5	3
73_3a	AL7G50960	scaffold_2_RagTag	2422843	2423648	805	1047.5	4
73_3a	AL7G51070	scaffold_7_RagTag	23078267	23079136	869	943.75	1
AL08_v2_f	AL7G50290	scaffold_7_RagTag	23461927	23462189	262	328.75	1
AL08_v2_f	AL7G50960	scaffold_7_RagTag	23461823	23462685	862	1047.5	1
AL08_v2_f	AL7G50960	scaffold_7_RagTag	23827794	23828541	747	1047.5	2
AL08_v2_f	AL7G51070	scaffold_7_RagTag	23461823	23462692	869	943.75	1
al1_v2_s	AL7G50290	scaffold_7_RagTag	25848207	25848469	262	328.75	1
al1_v2_s	AL7G50960	scaffold_7_RagTag	25848102	25848858	756	1047.5	1
al1_v2_s	AL7G51070	scaffold_7_RagTag	25848102	25848865	763	943.75	1
AL27_v1	AL7G50290	scaffold_7_RagTag	24153708	24153970	262	328.75	1
AL27_v1	AL7G50310	scaffold_7_RagTag	24518917	24519615	698	872.5	1
AL27_v1	AL7G50960	scaffold_7_RagTag	16342889	16343630	741	1047.5	1
AL27_v1	AL7G50960	scaffold_7_RagTag	24153604	24154466	862	1047.5	2
AL27_v1	AL7G50960	scaffold_7_RagTag	24504135	24504882	747	1047.5	3
AL27_v1	AL7G50960	scaffold_1_RagTag	23426080	23426720	640	1047.5	4
AL27_v1	AL7G50960	scaffold_1_RagTag	23430134	23430775	641	1047.5	5
AL27_v1	AL7G50960	scaffold_1_RagTag	23851122	23851964	842	1047.5	6
AL27_v1	AL7G51070	scaffold_7_RagTag	24153604	24154473	869	943.75	1
ALR	AL7G50290	scaffold_5	9480552	9480814	262	328.75	1
ALR	AL7G50310	scaffold_5	9128303	9129000	697	872.5	1
ALR	AL7G50960	scaffold_5	9480056	9480918	862	1047.5	1
ALR	AL7G51070	scaffold_5	9480049	9480918	869	943.75	1
BAM12_v2	AL7G50290	scaffold_7_RagTag	26208356	26208618	262	328.75	1
BAM12_v2	AL7G50960	scaffold_7_RagTag	26208251	26208901	650	1047.5	1
BAM12_v2	AL7G50960	scaffold_5_RagTag	3046223	3046966	743	1047.5	2
BAM12_v2	AL7G51070	scaffold_7_RagTag	26208251	26208901	650	943.75	1
BOR_v1	AL7G50290	scaffold_7_RagTag:0-26551907	24307204	24307466	262	328.75	1
BOR_v1	AL7G50310	scaffold_7_RagTag:0-26551907	24708185	24708881	696	872.5	1
BOR_v1	AL7G50960	scaffold_7_RagTag:0-26551907	16663050	16663789	739	1047.5	1
BOR_v1	AL7G50960	scaffold_7_RagTag:0-26551907	24307100	24307962	862	1047.5	2
BOR_v1	AL7G50960	scaffold_7_RagTag:0-26551907	24693371	24694118	747	1047.5	3
BOR_v1	AL7G51070	scaffold_7_RagTag:0-26551907	24307100	24307969	869	943.75	1
F1-14	AL7G50290	scaffold_7_RagTag	26331197	26331459	262	328.75	1
F1-14	AL7G50960	scaffold_7_RagTag	26331093	26331955	862	1047.5	1
F1-14	AL7G50960	scaffold_2_RagTag	12934360	12935107	747	1047.5	2
F1-14	AL7G50960	scaffold_4_RagTag	4275904	4276650	746	1047.5	3
F1-14	AL7G51070	scaffold_7_RagTag	26331093	26331962	869	943.75	1
KN003hexa_v0	AL7G50290	scaffold_7_RagTag	24375723	24375985	262	328.75	1
KN003hexa_v0	AL7G50290	scaffold_7_RagTag	24394747	24395006	259	328.75	2
KN003hexa_v0	AL7G50290	scaffold_7_RagTag	24413732	24413991	259	328.75	3
KN003hexa_v0	AL7G50960	scaffold_7_RagTag	24375619	24376490	871	1047.5	1
KN003hexa_v0	AL7G50960	scaffold_7_RagTag	24394643	24395480	837	1047.5	2
KN003hexa_v0	AL7G50960	scaffold_7_RagTag	24413628	24414465	837	1047.5	3
KN003hexa_v0	AL7G51070	scaffold_7_RagTag	24375619	24376497	878	943.75	1
KN003hexa_v0	AL7G51070	scaffold_7_RagTag	24394643	24395487	844	943.75	2
KN003hexa_v0	AL7G51070	scaffold_7_RagTag	24413628	24414472	844	943.75	3
