assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL4G42570	scaffold_4_RagTag	21597062	21597847	785	982.5	1
73_3a	AL4G42610	scaffold_4_RagTag	21619944	21620541	597	790	1
AL08_v2_f	AL4G42570	scaffold_4_RagTag	20581555	20582338	783	982.5	1
AL08_v2_f	AL4G42610	scaffold_4_RagTag	20594602	20595199	597	790	1
al1_v2_s	AL4G42610	scaffold_4_RagTag	22850058	22850655	597	790	1
AL27_v1	AL4G42610	scaffold_4_RagTag	20394193	20394785	592	790	1
ALR	AL4G42570	scaffold_4	23925059	23925805	746	982.5	1
ALR	AL4G42610	scaffold_4	23936484	23937081	597	790	1
BAM12_v2	AL4G42610	scaffold_4_RagTag	21563384	21563976	592	790	1
BOR_v1	AL4G42570	scaffold_4_RagTag:18000-22695972	20542167	20542915	748	982.5	1
BOR_v1	AL4G42610	scaffold_4_RagTag:18000-22695972	20564462	20565054	592	790	1
F1-14	AL4G42570	scaffold_4_RagTag	22173450	22174235	785	982.5	1
KN003hexa_v0	AL4G42570	scaffold_4_RagTag	22473404	22474192	788	982.5	1
KN003hexa_v0	AL4G42610	scaffold_4_RagTag	22486512	22486992	480	790	1
KN005_v1	AL4G42570	scaffold_4_RagTag	21149977	21150762	785	982.5	1
KN005_v1	AL4G42610	scaffold_4_RagTag	21161970	21162450	480	790	1
KN006_v1	AL4G42570	scaffold_4_RagTag	22529914	22530699	785	982.5	1
KN006_v1	AL4G42610	scaffold_4_RagTag	22541335	22541932	597	790	1
MN47_mabs_v3	AL4G42570	scaffold_4_RagTag	22386995	22387780	785	982.5	1
MN47_mabs_v3	AL4G42610	scaffold_4_RagTag	22396296	22396927	631	790	1
MN47_v4	AL4G42570	scaffold_4_RagTag	22386995	22387780	785	982.5	1
MN47_v4	AL4G42610	scaffold_4_RagTag	22396296	22396927	631	790	1
Nla	AL4G42570	scaffold_4_RagTag	20098472	20099257	785	982.5	1
NT1_v2	AL4G42570	scaffold_4	22673507	22674290	783	982.5	1
NT1_v2	AL4G42610	scaffold_4	22682641	22683237	596	790	1
NT12_v2	AL4G42570	scaffold_4_RagTag	22920685	22921468	783	982.5	1
NT12_v2	AL4G42570	scaffold_4_RagTag	22927635	22928384	749	982.5	2
NT12_v2	AL4G42610	scaffold_4_RagTag	22934461	22935053	592	790	1
NT8_v2_fix	AL4G42570	scaffold_4_RagTag	24698436	24699219	783	982.5	1
NT8_v2_fix	AL4G42610	scaffold_4_RagTag	24710356	24710953	597	790	1
NT9_v2	AL4G42610	scaffold_4_RagTag	23479733	23480330	597	790	1
PU6_v3_fin	AL4G42610	scaffold_4	21924805	21925403	598	790	1
TE11_v2	AL4G42570	scaffold_4_RagTag	22285872	22286658	786	982.5	1
TE11_v2	AL4G42610	scaffold_4_RagTag	22307447	22308044	597	790	1
TE4_v1	AL4G42570	scaffold_4_RagTag:329527-26177039	23681927	23682713	786	982.5	1
TE4_v1	AL4G42610	scaffold_4_RagTag:329527-26177039	23700024	23700621	597	790	1
TE8_v1	AL4G42570	scaffold_4_RagTag:825599-25061996	22064021	22064807	786	982.5	1
TE8_v1	AL4G42610	scaffold_4_RagTag:825599-25061996	22082118	22082715	597	790	1
WS1_v2_s	AL4G42570	scaffold_4_RagTag	19456927	19457709	782	982.5	1
WS1_v2_s	AL4G42610	scaffold_4_RagTag	19478822	19479414	592	790	1
