assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL2G29280	scaffold_3_RagTag	21112308	21115980	3672	4270	1
73_3a	AL2G29280	scaffold_2_RagTag	16020150	16023822	3672	4270	2
73_3a	AL2G29310	scaffold_3_RagTag	21127227	21129556	2329	3247.5	1
73_3a	AL2G29310	scaffold_2_RagTag	16035069	16037398	2329	3247.5	2
73_3a	AL2G29310	scaffold_4_RagTag	22161061	22163281	2220	3247.5	3
73_3a	AL2G29370	scaffold_3_RagTag	21150200	21150790	590	780	1
73_3a	AL2G29370	scaffold_2_RagTag	16058042	16058632	590	780	2
73_3a	AL5G35460	scaffold_5_RagTag	18496215	18497096	881	1103.75	1
73_3a	AL7G51140	scaffold_7_RagTag	23027501	23028304	803	1003.75	1
AL08_v2_f	AL2G29280	scaffold_2_RagTag	16448518	16451974	3456	4270	1
AL08_v2_f	AL2G29310	scaffold_2_RagTag	16461577	16464743	3166	3247.5	1
AL08_v2_f	AL2G29310	scaffold_3_RagTag	4989299	4991853	2554	3247.5	2
AL08_v2_f	AL2G29370	scaffold_2_RagTag	16492053	16492649	596	780	1
AL08_v2_f	AL5G35460	scaffold_5_RagTag	17447568	17448439	871	1103.75	1
AL08_v2_f	AL7G51140	scaffold_7_RagTag	23434928	23435731	803	1003.75	1
al1_v2_s	AL2G29250	scaffold_2_RagTag	18436750	18437527	777	983.75	1
al1_v2_s	AL2G29310	scaffold_2_RagTag	18462059	18464780	2721	3247.5	1
al1_v2_s	AL2G29370	scaffold_2_RagTag	18485848	18486433	585	780	1
al1_v2_s	AL5G35460	scaffold_5_RagTag	19732037	19732916	879	1103.75	1
al1_v2_s	AL7G51140	scaffold_7_RagTag	25827343	25828145	802	1003.75	1
AL27_v1	AL2G29250	scaffold_2_RagTag	15992546	15993204	658	983.75	1
AL27_v1	AL2G29280	scaffold_2_RagTag	15998350	16001806	3456	4270	1
AL27_v1	AL2G29310	scaffold_2_RagTag	16013474	16015992	2518	3247.5	1
AL27_v1	AL2G29370	scaffold_2_RagTag	16039555	16040144	589	780	1
AL27_v1	AL7G51140	scaffold_7_RagTag	24118818	24119624	806	1003.75	1
ALR	AL2G29250	scaffold_2	19365684	19366488	804	983.75	1
ALR	AL2G29280	scaffold_2	19373341	19376846	3505	4270	1
ALR	AL2G29310	scaffold_2	19386296	19388658	2362	3247.5	1
ALR	AL2G29370	scaffold_2	19410258	19410843	585	780	1
ALR	AL5G35460	scaffold_5	21769859	21770720	861	1103.75	1
ALR	AL7G51140	scaffold_5	9505820	9506474	654	1003.75	1
BAM12_v2	AL2G29250	scaffold_2_RagTag	18438011	18438800	789	983.75	1
BAM12_v2	AL2G29280	scaffold_2_RagTag	18456809	18460608	3799	4270	1
BAM12_v2	AL2G29310	scaffold_2_RagTag	18470055	18472338	2283	3247.5	1
BAM12_v2	AL2G29370	scaffold_2_RagTag	18497356	18497941	585	780	1
BAM12_v2	AL5G35460	scaffold_5_RagTag	19867401	19868065	664	1103.75	1
BAM12_v2	AL7G51140	scaffold_7_RagTag	26189013	26189815	802	1003.75	1
BOR_v1	AL2G29250	scaffold_2_RagTag:0-21425966	16350566	16351226	660	983.75	1
BOR_v1	AL2G29280	scaffold_2_RagTag:0-21425966	16356340	16360133	3793	4270	1
BOR_v1	AL2G29310	scaffold_7_RagTag:0-26551907	6865007	6867790	2783	3247.5	1
BOR_v1	AL2G29370	scaffold_2_RagTag:0-21425966	16393118	16393703	585	780	1
BOR_v1	AL5G35460	scaffold_5_RagTag:0-21731985	17450251	17451144	893	1103.75	1
BOR_v1	AL7G51140	scaffold_7_RagTag:0-26551907	24275181	24275987	806	1003.75	1
F1-14	AL2G29280	scaffold_7_RagTag	22849800	22853472	3672	4270	1
F1-14	AL2G29310	scaffold_7_RagTag	22864719	22867048	2329	3247.5	1
F1-14	AL2G29310	scaffold_2_RagTag	18695389	18697747	2358	3247.5	2
F1-14	AL2G29370	scaffold_7_RagTag	22887675	22888265	590	780	1
F1-14	AL2G29370	scaffold_2_RagTag	18718739	18719335	596	780	2
F1-14	AL7G51140	scaffold_7_RagTag	26290985	26291795	810	1003.75	1
KN003hexa_v0	AL2G29260	scaffold_2_RagTag	17007611	17008553	942	1478.75	1
KN003hexa_v0	AL2G29280	scaffold_2_RagTag	17020962	17024376	3414	4270	1
KN003hexa_v0	AL2G29310	scaffold_2_RagTag	17037515	17040115	2600	3247.5	1
KN003hexa_v0	AL2G29370	scaffold_2_RagTag	17058913	17059536	623	780	1
KN003hexa_v0	AL2G29390	scaffold_2_RagTag	17065186	17065639	453	587.5	1
KN003hexa_v0	AL5G35460	scaffold_5_RagTag	17140078	17140960	882	1103.75	1
KN003hexa_v0	AL7G51140	scaffold_7_RagTag	24344833	24345635	802	1003.75	1
KN005_v1	AL2G29250	scaffold_2_RagTag	17501174	17501963	789	983.75	1
KN005_v1	AL2G29280	scaffold_2_RagTag	17516157	17519571	3414	4270	1
KN005_v1	AL2G29310	scaffold_2_RagTag	17532722	17535319	2597	3247.5	1
KN005_v1	AL2G29370	scaffold_2_RagTag	17556575	17557160	585	780	1
KN005_v1	AL2G29390	scaffold_2_RagTag	17564350	17564820	470	587.5	1
KN005_v1	AL5G35460	scaffold_5_RagTag	17373123	17374005	882	1103.75	1
KN005_v1	AL7G51140	scaffold_7_RagTag	24675634	24676435	801	1003.75	1
KN006_v1	AL2G29250	scaffold_2_RagTag	18832115	18832904	789	983.75	1
KN006_v1	AL2G29280	scaffold_2_RagTag	18847128	18850543	3415	4270	1
KN006_v1	AL2G29310	scaffold_2_RagTag	18863693	18866290	2597	3247.5	1
KN006_v1	AL2G29370	scaffold_2_RagTag	18890628	18891217	589	780	1
KN006_v1	AL5G35460	scaffold_5_RagTag	18305947	18306829	882	1103.75	1
KN006_v1	AL7G51140	scaffold_7_RagTag	25880051	25880853	802	1003.75	1
MN47_mabs_v3	AL2G29250	scaffold_2_RagTag	18185734	18186520	786	983.75	1
MN47_mabs_v3	AL2G29260	scaffold_2_RagTag	18187489	18188671	1182	1478.75	1
MN47_mabs_v3	AL2G29280	scaffold_2_RagTag	18201104	18204519	3415	4270	1
MN47_mabs_v3	AL2G29310	scaffold_2_RagTag	18216674	18219271	2597	3247.5	1
MN47_mabs_v3	AL2G29370	scaffold_2_RagTag	18238330	18238953	623	780	1
MN47_mabs_v3	AL2G29390	scaffold_2_RagTag	18244619	18245088	469	587.5	1
MN47_mabs_v3	AL5G35460	scaffold_5_RagTag	20016806	20017688	882	1103.75	1
MN47_mabs_v3	AL7G51140	scaffold_7_RagTag	26004323	26005125	802	1003.75	1
MN47_v4	AL2G29250	scaffold_2_RagTag	18185734	18186520	786	983.75	1
MN47_v4	AL2G29260	scaffold_2_RagTag	18187489	18188671	1182	1478.75	1
MN47_v4	AL2G29280	scaffold_2_RagTag	18201104	18204519	3415	4270	1
MN47_v4	AL2G29310	scaffold_2_RagTag	18216674	18219271	2597	3247.5	1
MN47_v4	AL2G29370	scaffold_2_RagTag	18238330	18238953	623	780	1
MN47_v4	AL2G29390	scaffold_2_RagTag	18244619	18245088	469	587.5	1
MN47_v4	AL5G35460	scaffold_5_RagTag	20016806	20017688	882	1103.75	1
MN47_v4	AL7G51140	scaffold_7_RagTag	26004323	26005125	802	1003.75	1
Nla	AL2G29250	scaffold_2_RagTag	17421657	17422317	660	983.75	1
Nla	AL7G51140	scaffold_7_RagTag	25689069	25689879	810	1003.75	1
NT1_v2	AL2G29250	scaffold_2	15574813	15575602	789	983.75	1
NT1_v2	AL2G29280	scaffold_2	15582264	15585839	3575	4270	1
NT1_v2	AL2G29370	scaffold_2	15640197	15640786	589	780	1
NT1_v2	AL5G35460	scaffold_5	19179114	19179838	724	1103.75	1
NT1_v2	AL7G51140	scaffold_7	23914857	23915660	803	1003.75	1
NT12_v2	AL2G29250	scaffold_2_RagTag	19571678	19572455	777	983.75	1
NT12_v2	AL2G29260	scaffold_2_RagTag	19573358	19574591	1233	1478.75	1
NT12_v2	AL2G29280	scaffold_2_RagTag	19577984	19582153	4169	4270	1
NT12_v2	AL2G29310	scaffold_4_RagTag	23600358	23602585	2227	3247.5	1
NT12_v2	AL2G29370	scaffold_2_RagTag	19620921	19621506	585	780	1
NT12_v2	AL5G35460	scaffold_5_RagTag	21734771	21735650	879	1103.75	1
NT12_v2	AL7G51140	scaffold_7_RagTag	26106810	26107613	803	1003.75	1
NT8_v2_fix	AL2G29250	scaffold_2_RagTag	19670522	19671299	777	983.75	1
NT8_v2_fix	AL2G29280	scaffold_2_RagTag	19678763	19682545	3782	4270	1
NT8_v2_fix	AL2G29310	scaffold_2_RagTag	19692000	19694335	2335	3247.5	1
NT8_v2_fix	AL2G29310	scaffold_4_RagTag	25329898	25332125	2227	3247.5	2
NT8_v2_fix	AL2G29370	scaffold_2_RagTag	19716880	19717465	585	780	1
NT8_v2_fix	AL5G35460	scaffold_5_RagTag	18001560	18002224	664	1103.75	1
NT8_v2_fix	AL7G51140	scaffold_7_RagTag	24817848	24818651	803	1003.75	1
NT9_v2	AL2G29250	scaffold_2_RagTag	20108002	20108779	777	983.75	1
NT9_v2	AL2G29260	scaffold_2_RagTag	20109682	20110914	1232	1478.75	1
NT9_v2	AL2G29310	scaffold_2_RagTag	20133847	20136290	2443	3247.5	1
NT9_v2	AL2G29370	scaffold_2_RagTag	20162927	20163516	589	780	1
NT9_v2	AL5G35460	scaffold_5_RagTag	19742466	19743130	664	1103.75	1
NT9_v2	AL7G51140	scaffold_7_RagTag	25733221	25734024	803	1003.75	1
PU6_v3_fin	AL2G29250	scaffold_2	19819747	19820526	779	983.75	1
PU6_v3_fin	AL2G29280	scaffold_2	19829338	19833250	3912	4270	1
