assembly	gene	scaffold	start	end	length	max_length	copy
AL08_v2_f	AL3G36220	scaffold_3_RagTag	9985409	9986605	1196	1950	1
AL27_v1	AL3G36220	scaffold_3_RagTag	9945863	9947057	1194	1950	1
ALR	AL3G36200	scaffold_5	6171653	6174552	2899	4420	1
BAM12_v2	AL3G36220	scaffold_3_RagTag	10948736	10949938	1202	1950	1
F1-14	AL3G36220	scaffold_3_RagTag	10953001	10954177	1176	1950	1
KN003hexa_v0	AL3G36200	scaffold_1_RagTag	10274311	10277948	3637	4420	1
KN003hexa_v0	AL3G36220	scaffold_3_RagTag	10142130	10143689	1559	1950	1
KN003hexa_v0	AL3G36220	scaffold_3_RagTag	14080374	14081709	1335	1950	2
KN003hexa_v0	AL3G36220	scaffold_3_RagTag	14082296	14083620	1324	1950	3
KN005_v1	AL3G36200	scaffold_3_RagTag	10036508	10040041	3533	4420	1
KN005_v1	AL3G36220	scaffold_3_RagTag	10044306	10045866	1560	1950	1
KN005_v1	AL3G38320	scaffold_3_RagTag	11070051	11073087	3036	3796.25	1
KN006_v1	AL3G36220	scaffold_3_RagTag	10688456	10690015	1559	1950	1
KN006_v1	AL3G38320	scaffold_3_RagTag	11827277	11830313	3036	3796.25	1
MN47_mabs_v3	AL3G36200	scaffold_3_RagTag	10069997	10073532	3535	4420	1
MN47_mabs_v3	AL3G36220	scaffold_3_RagTag	10077799	10079359	1560	1950	1
MN47_mabs_v3	AL3G36220	scaffold_3_RagTag	14539901	14541236	1335	1950	2
MN47_mabs_v3	AL3G36220	scaffold_3_RagTag	14541823	14543147	1324	1950	3
MN47_mabs_v3	AL3G38320	scaffold_3_RagTag	11201022	11204058	3036	3796.25	1
MN47_v4	AL3G36200	scaffold_3_RagTag	10069997	10073532	3535	4420	1
MN47_v4	AL3G36220	scaffold_3_RagTag	10077799	10079359	1560	1950	1
MN47_v4	AL3G36220	scaffold_3_RagTag	14539901	14541236	1335	1950	2
MN47_v4	AL3G36220	scaffold_3_RagTag	14541823	14543147	1324	1950	3
MN47_v4	AL3G38320	scaffold_3_RagTag	11201022	11204058	3036	3796.25	1
Nla	AL3G36220	scaffold_3_RagTag	10106359	10107555	1196	1950	1
NT12_v2	AL3G36200	scaffold_3_RagTag	11067964	11070854	2890	4420	1
NT12_v2	AL3G36220	scaffold_3_RagTag	11103922	11105127	1205	1950	1
NT8_v2_fix	AL3G36220	scaffold_3_RagTag	11058122	11059324	1202	1950	1
NT9_v2	AL3G36220	scaffold_3_RagTag	10899856	10901058	1202	1950	1
PU6_v3_fin	AL3G36220	scaffold_3	11060171	11061354	1183	1950	1
TE11_v2	AL3G36200	scaffold_1_RagTag	19051913	19055921	4008	4420	1
TE11_v2	AL3G36220	scaffold_3_RagTag	10461760	10462962	1202	1950	1
TE4_v1	AL3G36220	scaffold_3_RagTag:1-25320414	10586434	10587636	1202	1950	1
TE8_v1	AL3G36220	scaffold_3_RagTag:1-26654334	10612903	10614107	1204	1950	1
WS1_v2_s	AL3G36220	scaffold_3_RagTag	10849951	10851129	1178	1950	1
