assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL1G65230	scaffold_2_RagTag	5042724	5042870	146	198.75	1
73_3a	AL1G65230	scaffold_2_RagTag	5046836	5046994	158	198.75	2
73_3a	AL1G65230	scaffold_2_RagTag	5048566	5048706	140	198.75	3
73_3a	AL1G65230	scaffold_2_RagTag	7917928	7918086	158	198.75	4
73_3a	AL1G65230	scaffold_4_RagTag	11613378	11613536	158	198.75	5
73_3a	AL2G18220	scaffold_2_RagTag	5020778	5021092	314	395	1
73_3a	AL2G18220	scaffold_2_RagTag	5046756	5047071	315	395	2
73_3a	AL2G18220	scaffold_4_RagTag	11613298	11613612	314	395	3
73_3a	AL2G18240	scaffold_2_RagTag	5020777	5021093	316	396.25	1
73_3a	AL2G18240	scaffold_2_RagTag	5046757	5047072	315	396.25	2
73_3a	AL2G18240	scaffold_4_RagTag	11613299	11613613	314	396.25	3
73_3a	AL2G18250	scaffold_2_RagTag	5017935	5018250	315	395	1
AL08_v2_f	AL1G65230	scaffold_2_RagTag	4701178	4701324	146	198.75	1
AL08_v2_f	AL1G65230	scaffold_2_RagTag	4705342	4705500	158	198.75	2
AL08_v2_f	AL1G65230	scaffold_2_RagTag	4708679	4708837	158	198.75	3
AL08_v2_f	AL1G65230	scaffold_2_RagTag	4710214	4710354	140	198.75	4
AL08_v2_f	AL1G65230	scaffold_2_RagTag	7077333	7077491	158	198.75	5
AL08_v2_f	AL1G65230	scaffold_4_RagTag	10689799	10689957	158	198.75	6
AL08_v2_f	AL2G18220	scaffold_2_RagTag	4698695	4699009	314	395	1
AL08_v2_f	AL2G18220	scaffold_2_RagTag	4705262	4705577	315	395	2
AL08_v2_f	AL2G18220	scaffold_2_RagTag	4708599	4708914	315	395	3
AL08_v2_f	AL2G18220	scaffold_4_RagTag	10689719	10690022	303	395	4
AL08_v2_f	AL2G18240	scaffold_2_RagTag	4698694	4699010	316	396.25	1
AL08_v2_f	AL2G18240	scaffold_2_RagTag	4705263	4705578	315	396.25	2
AL08_v2_f	AL2G18240	scaffold_2_RagTag	4708600	4708915	315	396.25	3
AL08_v2_f	AL2G18240	scaffold_4_RagTag	10689720	10690022	302	396.25	4
AL08_v2_f	AL2G18250	scaffold_2_RagTag	4695968	4696283	315	395	1
al1_v2_s	AL1G65230	scaffold_2_RagTag	5710369	5710515	146	198.75	1
al1_v2_s	AL1G65230	scaffold_2_RagTag	5714527	5714685	158	198.75	2
al1_v2_s	AL1G65230	scaffold_2_RagTag	5717827	5717985	158	198.75	3
al1_v2_s	AL1G65230	scaffold_2_RagTag	5719361	5719501	140	198.75	4
al1_v2_s	AL1G65230	scaffold_2_RagTag	8730341	8730499	158	198.75	5
al1_v2_s	AL1G65230	scaffold_4_RagTag	11362518	11362676	158	198.75	6
al1_v2_s	AL2G18220	scaffold_2_RagTag	5707300	5707614	314	395	1
al1_v2_s	AL2G18220	scaffold_2_RagTag	5714447	5714762	315	395	2
al1_v2_s	AL2G18220	scaffold_2_RagTag	5717747	5718062	315	395	3
al1_v2_s	AL2G18220	scaffold_4_RagTag	11362438	11362752	314	395	4
al1_v2_s	AL2G18240	scaffold_2_RagTag	5707299	5707615	316	396.25	1
al1_v2_s	AL2G18240	scaffold_2_RagTag	5714448	5714763	315	396.25	2
al1_v2_s	AL2G18240	scaffold_2_RagTag	5717748	5718063	315	396.25	3
al1_v2_s	AL2G18240	scaffold_4_RagTag	11362439	11362753	314	396.25	4
al1_v2_s	AL2G18250	scaffold_2_RagTag	5699321	5699636	315	395	1
AL27_v1	AL1G65230	scaffold_2_RagTag	4637847	4637993	146	198.75	1
AL27_v1	AL1G65230	scaffold_2_RagTag	4641967	4642126	159	198.75	2
AL27_v1	AL1G65230	scaffold_2_RagTag	4644610	4644750	140	198.75	3
AL27_v1	AL1G65230	scaffold_2_RagTag	6899832	6899990	158	198.75	4
AL27_v1	AL1G65230	scaffold_4_RagTag	10506184	10506342	158	198.75	5
AL27_v1	AL2G18220	scaffold_2_RagTag	4635342	4635656	314	395	1
AL27_v1	AL2G18220	scaffold_2_RagTag	4641887	4642203	316	395	2
AL27_v1	AL2G18220	scaffold_4_RagTag	10506104	10506418	314	395	3
AL27_v1	AL2G18240	scaffold_2_RagTag	4635341	4635657	316	396.25	1
AL27_v1	AL2G18240	scaffold_2_RagTag	4641888	4642204	316	396.25	2
AL27_v1	AL2G18240	scaffold_4_RagTag	10506105	10506419	314	396.25	3
AL27_v1	AL2G18250	scaffold_2_RagTag	4632548	4632863	315	395	1
ALR	AL1G65230	scaffold_2	4707327	4707473	146	198.75	1
ALR	AL1G65230	scaffold_2	4711463	4711621	158	198.75	2
ALR	AL1G65230	scaffold_2	4714774	4714932	158	198.75	3
ALR	AL1G65230	scaffold_2	4716492	4716632	140	198.75	4
ALR	AL1G65230	scaffold_2	6900409	6900567	158	198.75	5
ALR	AL1G65230	scaffold_2	9993994	9994152	158	198.75	6
ALR	AL2G18220	scaffold_2	4703527	4703841	314	395	1
ALR	AL2G18220	scaffold_2	4711383	4711698	315	395	2
