assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL2G11060	scaffold_2_RagTag	497131	498630	1499	1902.5	1
73_3a	AL2G11060	scaffold_2_RagTag	506662	507947	1285	1902.5	2
73_3a	AL2G11060	scaffold_2_RagTag	518449	519835	1386	1902.5	3
73_3a	AL2G13760	scaffold_2_RagTag	1858335	1859869	1534	1918.75	1
73_3a	AL6G43420	scaffold_6_RagTag	18389730	18391285	1555	1982.5	1
AL08_v2_f	AL2G11060	scaffold_2_RagTag	464143	465635	1492	1902.5	1
AL08_v2_f	AL2G11060	scaffold_2_RagTag	497829	499113	1284	1902.5	2
AL08_v2_f	AL2G11060	scaffold_2_RagTag	513455	514843	1388	1902.5	3
AL08_v2_f	AL2G13760	scaffold_2_RagTag	1826074	1827612	1538	1918.75	1
AL08_v2_f	AL6G43420	scaffold_6_RagTag	19102275	19103827	1552	1982.5	1
al1_v2_s	AL2G11060	scaffold_2_RagTag	600192	601681	1489	1902.5	1
al1_v2_s	AL2G11060	scaffold_2_RagTag	653219	654508	1289	1902.5	2
al1_v2_s	AL2G13760	scaffold_2_RagTag	2411987	2413525	1538	1918.75	1
al1_v2_s	AL6G43420	scaffold_6_RagTag	21182112	21183578	1466	1982.5	1
AL27_v1	AL2G11060	scaffold_2_RagTag	448238	449739	1501	1902.5	1
AL27_v1	AL2G11060	scaffold_2_RagTag	467502	468786	1284	1902.5	2
AL27_v1	AL2G11060	scaffold_2_RagTag	484457	485831	1374	1902.5	3
AL27_v1	AL2G13760	scaffold_2_RagTag	1891325	1892863	1538	1918.75	1
AL27_v1	AL6G43420	scaffold_6_RagTag	18964588	18966136	1548	1982.5	1
ALR	AL2G11060	scaffold_2	522662	524147	1485	1902.5	1
ALR	AL2G11060	scaffold_2	544143	545427	1284	1902.5	2
ALR	AL2G11060	scaffold_2	555791	557177	1386	1902.5	3
ALR	AL6G43420	scaffold_6	22774132	22775686	1554	1982.5	1
ALR	AL6G43420	scaffold_6	23213993	23215542	1549	1982.5	2
BAM12_v2	AL2G11060	scaffold_2_RagTag	5376872	5378265	1393	1902.5	1
BAM12_v2	AL2G11060	scaffold_2_RagTag	5396368	5397662	1294	1902.5	2
BAM12_v2	AL2G11060	scaffold_2_RagTag	5420953	5422307	1354	1902.5	3
BAM12_v2	AL2G11060	scaffold_2_RagTag	5443870	5445164	1294	1902.5	4
BAM12_v2	AL2G11060	scaffold_2_RagTag	5458190	5459681	1491	1902.5	5
BAM12_v2	AL2G13760	scaffold_2_RagTag	3727359	3728894	1535	1918.75	1
BAM12_v2	AL6G43420	scaffold_6_RagTag	20461222	20462767	1545	1982.5	1
BOR_v1	AL2G11060	scaffold_2_RagTag:0-21425966	446998	448489	1491	1902.5	1
BOR_v1	AL2G11060	scaffold_2_RagTag:0-21425966	463178	464469	1291	1902.5	2
BOR_v1	AL2G11060	scaffold_2_RagTag:0-21425966	474604	475992	1388	1902.5	3
BOR_v1	AL2G13760	scaffold_2_RagTag:0-21425966	1873929	1875470	1541	1918.75	1
BOR_v1	AL6G43420	scaffold_6_RagTag:0-24760478	19427734	19429198	1464	1982.5	1
F1-14	AL2G11060	scaffold_2_RagTag	1499319	1500813	1494	1902.5	1
F1-14	AL2G11060	scaffold_2_RagTag	1508523	1509807	1284	1902.5	2
F1-14	AL2G11060	scaffold_2_RagTag	1521263	1522638	1375	1902.5	3
F1-14	AL2G13760	scaffold_2_RagTag	2856986	2858521	1535	1918.75	1
