assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL4G22780	scaffold_3_RagTag	35031473	35035463	3990	5388.75	1
al1_v2_s	AL4G22780	scaffold_1_RagTag	28624874	28628367	3493	5388.75	1
AL27_v1	AL3G14170	scaffold_3_RagTag	1466362	1468407	2045	2045	1
BAM12_v2	AL4G22780	scaffold_5_RagTag	7438949	7442471	3522	5388.75	1
BOR_v1	AL3G14170	scaffold_3_RagTag:0-24937921	1491060	1492666	1606	2045	1
F1-14	AL3G14170	scaffold_3_RagTag	1543662	1545691	2029	2045	1
KN003hexa_v0	AL3G14170	scaffold_3_RagTag	1473684	1475319	1635	2045	1
KN005_v1	AL3G14170	scaffold_3_RagTag	1432741	1434364	1623	2045	1
MN47_mabs_v3	AL3G14170	scaffold_3_RagTag	1473734	1475369	1635	2045	1
MN47_v4	AL3G14170	scaffold_3_RagTag	1473734	1475369	1635	2045	1
Nla	AL3G14170	scaffold_3_RagTag	1419939	1421967	2028	2045	1
NT12_v2	AL4G22780	scaffold_5_RagTag	7882639	7886435	3796	5388.75	1
NT8_v2_fix	AL4G22780	scaffold_5_RagTag	7142340	7146135	3795	5388.75	1
NT8_v2_fix	AL4G22780	scaffold_2_RagTag	16765181	16770367	5186	5388.75	2
NT9_v2	AL4G22780	scaffold_6_RagTag	12358658	12362454	3796	5388.75	1
PU6_v3_fin	AL3G14170	scaffold_3	1519646	1521675	2029	2045	1
